SampleID_old,StationCode,New_Lat,New_Long,COMID,E,OE,pMMI,CSCI,SampleID_old.1
526ASC237_8.20.14_1,526ASC237,41.20302227,-120.8606416,7930125,11.88804844,1.093535248,1.189630832,1.14158304,526ASC237_8.20.14_1
526ESCAMC_8.19.14_1,526ESCAMC,41.1753026,-120.20589,7930055,14.09419249,0.863239712,1.143607734,1.003423723,526ESCAMC_8.19.14_1
526HTC129_6.24.13_1,526HTC129,40.70991224,-121.4231824,7952754,11.49962523,0.713066716,0.802465736,0.757766226,526HTC129_6.24.13_1
526PNCAMF_6.25.13_1,526PNCAMF,41.3614539,-120.28212,7928665,15.22599366,0.981873521,0.891674735,0.936774128,526PNCAMF_6.25.13_1
526PS0072_8.7.14_1,526PS0072,41.1351076,-120.80025,7930381,16.48072869,0.911974239,0.966335451,0.939154845,526PS0072_8.7.14_1
526PS0076_8.26.08_1,526PS0076,41.2743417,-120.26368,7929215,14.88280911,0.802939815,0.966433925,0.88468687,526PS0076_8.26.08_1
526PS0220_8.25.08_1,526PS0220,41.0090277,-121.65077,7948472,13.33131456,0.787619252,0.87733242,0.832475836,526PS0220_8.25.08_1
526PS0228_8.28.08_1,526PS0228,41.1792136,-121.16291,7925595,11.46740003,0.436018626,0.277059887,0.356539256,526PS0228_8.28.08_1
526PS0344_9.2.09_1,526PS0344,41.4241036,-121.00347,7926449,11.18118086,0.87647272,0.798533676,0.837503198,526PS0344_9.2.09_1
526PS0356_8.11.09_1,526PS0356,41.1772655,-121.16283,7925595,11.46740003,0.436018626,0.284269531,0.360144078,526PS0356_8.11.09_1
526PS0396_9.1.09_1,526PS0396,41.3782703,-120.4142,7928593,16.47169222,0.974398974,1.03382142,1.004110197,526PS0396_9.1.09_1
526PS0440_9.2.09_1,526PS0440,41.2310443,-120.39822,7929585,11.92190779,1.006550312,1.11309937,1.059824841,526PS0440_9.2.09_1
526PS0472_9.1.09_1,526PS0472,41.4463365,-120.50531,7927647,10.61667366,0.631082787,0.479429644,0.555256216,526PS0472_9.1.09_1
526PS0504_9.2.09_1,526PS0504,41.1809051,-120.20974,7930047,14.02598918,1.028447963,1.13866577,1.083556866,526PS0504_9.2.09_1
526PS0756_8.3.10_1,526PS0756,41.19594,-120.9836,7930003,11.38462294,0.43040512,0.506293038,0.468349079,526PS0756_8.3.10_1
526PS0764_8.25.10_1,526PS0764,40.8949943,-121.94401,7951986,16.71536501,1.118731179,1.158330849,1.138531014,526PS0764_8.25.10_1
526PS0808_8.2.10_1,526PS0808,41.4909573,-120.79071,7927361,9.56714326,0.601015355,0.560858534,0.580936944,526PS0808_8.2.10_1
526PS0948_7.12.11_1,526PS0948,41.2077268,-120.93309,7929909,11.89064498,1.065964043,0.947246595,1.006605319,526PS0948_7.12.11_1
526PS1036_7.13.11_1,526PS1036,41.5512079,-120.45411,7923897,11.82999153,0.97633206,0.891141743,0.933736902,526PS1036_7.13.11_1
526PS1100_8.21.12_1,526PS1100,41.2913478,-120.2497,7932109,15.04677714,0.947046658,0.94006826,0.943557459,526PS1100_8.21.12_1
526PS1144_8.22.12_1,526PS1144,41.0825564,-120.34939,7930567,13.13786221,0.783993608,0.613564598,0.698779103,526PS1144_8.22.12_1
526PS1420_6.25.13_1,526PS1420,41.36560478,-120.4582741,7928707,11.91266116,1.074487037,0.936801415,1.005644226,526PS1420_6.25.13_1
526PS1496_8.19.14_1,526PS1496,41.4472378,-120.5109293,7927647,10.59720366,0.434076776,0.49772339,0.465900083,526PS1496_8.19.14_1
526PSCBBL_9.23.08_1,526PSCBBL,41.1670656,-120.30202,7930149,14.30797216,0.967991819,1.189888376,1.078940098,526PSCBBL_9.23.08_1
526PSCBLK_8.21.12_1,526PSCBLK,41.1609847,-120.28927,7930225,13.94012416,0.771155255,0.392503782,0.581829518,526PSCBLK_8.21.12_1
526WER123_8.21.12_1,526WER123,41.2728098,-120.27339,7929215,14.63660834,1.09542682,1.08900042,1.09221362,526WER123_8.21.12_1
526WTCACT_6.24.13_1,526WTCACT,41.4426463,-121.01539,7925033,7.136779538,1.254067041,0.985089939,1.11957849,526WTCACT_6.24.13_1
527PS0388_9.2.09_1,527PS0388,41.8263508,-120.29548,7918127,14.68691251,1.269838026,1.080611823,1.175224925,527PS0388_9.2.09_1
527PS1156_8.21.12_1,527PS1156,41.9467494,-120.28884,7918053,12.99621637,1.119556614,0.940456392,1.030006503,527PS1156_8.21.12_1
527PS1412_6.25.13_1,527PS1412,41.72801742,-120.3321003,7918181,12.56303782,1.098460436,1.110693047,1.104576742,527PS1412_6.25.13_1
531PS0365_9.16.10_1,531PS0365,37.9139489,-121.07092,2819552,9.667727833,0.517184605,0.420800399,0.468992502,531PS0365_9.16.10_1
531PS0381_7.12.10_1,531PS0381,37.8811429,-121.24921,2821670,9.603982134,0.624740854,0.479052675,0.551896764,531PS0381_7.12.10_1
531PS0429_6.20.11_1,531PS0429,37.8533047,-121.17267,2819626,9.639599081,0.695049653,0.583788883,0.639419268,531PS0429_6.20.11_1
532CPC238_7.30.14_1,532CPC238,38.68031692,-120.4158392,20194926,17.33557046,0.992179636,1.005958702,0.999069169,532CPC238_7.30.14_1
532CRM206_7.10.14_1,532CRM206,38.58445931,-120.3064894,20195504,15.86308521,1.125253994,1.025137871,1.075195932,532CRM206_7.10.14_1
532FC1181_6.5.14_1,532FC1181,38.7323238,-120.4783979,20196232,18.90979354,1.110535658,0.906943889,1.008739774,532FC1181_6.5.14_1
532FC1271_7.10.14_1,532FC1271,38.58011767,-119.8887183,17053944,13.68372902,1.103500368,0.763322412,0.93341139,532FC1271_7.10.14_1
532PS0050_8.31.10_1,532PS0050,38.540813,-119.88855,17054008,14.46438134,1.078511388,0.985857673,1.032184531,532PS0050_8.31.10_1
532PS0062_9.8.10_1,532PS0062,38.6791303,-120.66661,20194942,13.12657459,1.277941925,1.019704463,1.148823194,532PS0062_9.8.10_1
532PS0071_10.12.11_1,532PS0071,38.4902045,-120.39671,17055582,18.43082972,1.13532599,1.110226936,1.122776463,532PS0071_10.12.11_1
532PTCAER_8.19.13_1,532PTCAER,38.511093,-120.33743,17053262,19.16802056,1.16078757,1.094582295,1.127684932,532PTCAER_8.19.13_1
532SFC142_6.19.13_1,532SFC142,38.61333552,-120.5613118,20195324,18.94485523,1.042499389,1.214113186,1.128306287,532SFC142_6.19.13_1
532TGRUPX_10.8.08_1,532TGRUPX,38.4826201,-120.44889,17055650,18.94265671,1.190434919,1.19812479,1.194279854,532TGRUPX_10.8.08_1
533FC1043_6.4.14_1,533FC1043,38.18245018,-120.7010396,17066926,13.2882874,0.349932227,0.210466138,0.280199183,533FC1043_6.4.14_1
534ANCACF_8.31.10_1,534ANCACF,38.4073554,-119.79934,346373,16.3827564,1.126184114,0.889266856,1.007725485,534ANCACF_8.31.10_1
534CFSAIM_7.27.09_1,534CFSAIM,38.4161343,-119.73995,346305,13.98709919,1.18323319,0.837535752,1.010384471,534CFSAIM_7.27.09_1
534CYCANB_8.17.09_1,534CYCANB,38.0550719,-120.47711,344215,10.8955731,1.096775717,1.020890044,1.05883288,534CYCANB_8.17.09_1
534DCC167_8.14.13_1,534DCC167,38.44072352,-120.0111523,342459,12.80949919,0.85873771,0.577865686,0.718301698,534DCC167_8.14.13_1
534MLC108_9.14.11_1,534MLC108,38.3004897,-119.93472,346855,17.61353895,0.97652153,1.058717839,1.017619684,534MLC108_9.14.11_1
534PS0043_7.29.09_1,534PS0043,38.1650206,-120.09099,343391,14.50593095,1.09955025,0.936011356,1.017780803,534PS0043_7.29.09_1
534PS0070_8.30.10_1,534PS0070,38.3262399,-119.93849,346725,14.51580178,1.178026557,1.009269855,1.093648206,534PS0070_8.30.10_1
534PS0114_9.12.12_1,534PS0114,38.3881095,-120.06182,342591,13.00980982,0.672569401,0.727079908,0.699824655,534PS0114_9.12.12_1
534RSCAGG_9.19.11_1,534RSCAGG,38.1326339,-120.21849,343649,17.52743933,0.887180364,0.927858864,0.907519614,534RSCAGG_9.19.11_1
534SPC227_7.9.14_1,534SPC227,38.20090277,-120.24876,344927,18.39361767,0.97044531,0.868223458,0.919334384,534SPC227_7.9.14_1
534SRCFFC_8.29.12_1,534SRCFFC,38.3659299,-119.86907,347487,12.86139781,0.983563388,0.950042871,0.96680313,534SRCFFC_8.29.12_1
534WER219_8.29.12_1,534WER219,38.4183292,-119.75143,346279,12.97571322,1.068663158,0.848873036,0.958768097,534WER219_8.29.12_1
535CR0910_6.18.14_1,535CR0910,37.5967799,-121.12931,2820014,9.620426707,0.405387424,0.384807082,0.395097253,535CR0910_6.18.14_1
535PS0221_7.15.09_1,535PS0221,37.6305282,-120.98591,2823920,9.635495203,0.788750328,0.641372093,0.715061211,535PS0221_7.15.09_1
535PS0265_8.20.09_1,535PS0265,37.6440121,-120.69392,2823880,9.069981252,0.821390893,0.772560941,0.796975917,535PS0265_8.20.09_1
536CLR247_7.8.14_1,536CLR247,38.06350909,-120.0201628,17074637,13.37156048,0.673070283,0.884036315,0.778553299,536CLR247_7.8.14_1
536HLCBFM_6.18.13_1,536HLCBFM,38.0456648,-120.09967,17074735,16.95573338,1.046843543,1.06811672,1.057480132,536HLCBFM_6.18.13_1
536PS0107_7.17.12_1,536PS0107,38.0458303,-120.0237,17074709,13.1315345,1.066135873,1.174311243,1.120223558,536PS0107_7.17.12_1
536SED006_9.20.11_1,536SED006,37.9055389,-119.99696,17081693,21.21838256,1.088678646,1.060504356,1.074591501,536SED006_9.20.11_1
536SED108_9.21.11_1,536SED108,37.8688122,-119.90435,17081781,18.84707721,1.055866636,0.985630941,1.020748788,536SED108_9.21.11_1
536STR127_6.17.13_1,536STR127,37.80924464,-119.9631934,17081897,12.58227267,1.055055819,0.85570561,0.955380715,536STR127_6.17.13_1
536TRC119_6.18.13_1,536TRC119,38.11575891,-120.0035228,17074527,14.91419838,1.109680827,1.172794981,1.141237904,536TRC119_6.18.13_1
537ADCH41_9.12.11_1,537ADCH41,37.5804956,-119.67816,21610265,15.73112059,1.083838872,1.093786391,1.088812632,537ADCH41_9.12.11_1
537BLCABG_9.15.11_1,537BLCABG,37.7045776,-119.97417,21609655,14.68558114,0.861389133,0.909758953,0.885574043,537BLCABG_9.15.11_1
537BSCAWR_7.15.08_1,537BSCAWR,37.6208359,-119.67804,21610105,14.79059937,1.010777158,1.149058496,1.079917827,537BSCAWR_7.15.08_1
537GZCAMR_8.7.08_1,537GZCAMR,37.5242445,-119.4645,21610533,13.79276023,0.866396559,0.731253981,0.79882527,537GZCAMR_8.7.08_1
537MDR255_7.7.14_1,537MDR255,37.66186746,-119.9197547,21609965,11.49973015,1.030458963,1.027985792,1.029222377,537MDR255_7.7.14_1
537PS0386_7.16.12_1,537PS0386,37.6601072,-119.99491,21609893,13.85985334,0.505055849,0.593544849,0.549300349,537PS0386_7.16.12_1
537TYCAML_7.16.08_1,537TYCAML,37.7593154,-119.52897,21609379,18.18006513,0.970843607,0.945806392,0.958324999,537TYCAML_7.16.08_1
539CCRARR_8.31.10_1,539CCRARR,37.260413,-119.94625,17100087,9.739501995,0.809418524,0.673924554,0.741671539,539CCRARR_8.31.10_1
539NDCACC_10.15.09_1,539NDCACC,37.4250002,-119.59622,17099749,15.03431334,1.153361621,1.160967023,1.157164322,539NDCACC_10.15.09_1
539PS0127_5.27.13_1,539PS0127,37.42787411,-119.6613123,17099787,18.43124135,0.843676218,0.943586029,0.893631123,539PS0127_5.27.13_1
540BCA168_6.24.14_1,540BCA168,37.2338128,-119.13584,17115433,13.32550876,0.82548443,0.833552355,0.829518392,540BCA168_6.24.14_1
540CDC136_7.24.13_1,540CDC136,37.39721998,-119.0013566,17114989,13.21440363,0.942153755,0.894639634,0.918396695,540CDC136_7.24.13_1
540CQCBBR_9.14.11_1,540CQCBBR,37.512904,-119.42528,17113025,15.87580759,1.221985079,1.15583665,1.188910865,540CQCBBR_9.14.11_1
540GNCBTC_9.13.11_1,540GNCBTC,37.5641933,-119.31546,17112885,16.9110479,1.159005646,1.034232114,1.09661888,540GNCBTC_9.13.11_1
540MNCANF_9.29.10_1,540MNCANF,37.4131773,-118.90796,17118243,16.13366211,0.861552691,1.135682308,0.9986175,540MNCANF_9.29.10_1
540MNCASJ_8.24.10_1,540MNCASJ,37.6395992,-119.08799,17129825,12.66951263,1.089228955,0.838738195,0.963983575,540MNCASJ_8.24.10_1
540MRC196_8.26.14_1,540MRC196,37.64089043,-119.0946299,17112759,12.55184855,0.872381463,0.829323526,0.850852494,540MRC196_8.26.14_1
540MSJ132_7.18.13_1,540MSJ132,37.59601994,-119.0921538,17112843,11.84656673,1.093143718,1.090353364,1.091748541,540MSJ132_7.18.13_1
540PKC272_7.1.14_1,540PKC272,37.85435995,-119.1390899,20287374,12.01916486,1.073285885,1.096013292,1.084649589,540PKC272_7.1.14_1
540PS0008_8.6.08_1,540PS0008,37.2180745,-119.21886,17116199,13.46192941,1.010256375,1.105868482,1.058062428,540PS0008_8.6.08_1
540PS0258_8.31.11_1,540PS0258,37.1636667,-119.35193,17116225,12.31828173,0.726562373,0.748109837,0.737336105,540PS0258_8.31.11_1
540SDC212_6.16.14_1,540SDC212,37.32109006,-119.4921495,17115215,17.40311867,0.703896826,0.835864277,0.769880551,540SDC212_6.16.14_1
540SED003_8.30.11_1,540SED003,37.241985,-118.94655,17118619,8.599463609,1.008783849,0.979260958,0.994022404,540SED003_8.30.11_1
540SSJ200_6.24.14_1,540SSJ200,37.32603201,-119.0163622,17116141,12.73552529,0.812687327,0.679595655,0.746141491,540SSJ200_6.24.14_1
541PS0055_7.10.08_1,541PS0055,37.2993703,-120.94798,19771435,9.631562739,0.415301245,0.159793643,0.287547444,541PS0055_7.10.08_1
542DPCDPC_6.18.08_1,542DPCDPC,37.4208663,-121.37372,16594797,10.16109347,0.659377853,0.715731297,0.687554575,542DPCDPC_6.18.08_1
544R00281_5.15.13_1,544R00281,37.952557,-121.69589,1896910,9.033678622,0.61436766,0.396200995,0.505284328,544R00281_5.15.13_1
545PS0335_7.26.10_1,545PS0335,36.9879295,-120.02075,19778861,9.612197019,0.728241419,0.56665131,0.647446365,545PS0335_7.26.10_1
551PS0308_7.27.10_1,551PS0308,36.7236574,-119.45933,17142308,9.597143208,0.833581393,0.784462977,0.809022185,551PS0308_7.27.10_1
552DKC268_6.23.14_1,552DKC268,37.09119045,-119.1563768,22047769,12.84508255,0.813540899,0.653873791,0.733707345,552DKC268_6.23.14_1
552DRCAEF_6.25.14_1,552DRCAEF,37.0069006,-119.06365,22047913,13.80484851,0.945320044,1.018607242,0.981963643,552DRCAEF_6.25.14_1
552FC1226_6.3.14_1,552FC1226,37.11440996,-119.1692801,22047753,13.97486693,0.7835495,0.689610672,0.736580086,552FC1226_6.3.14_1
552FCA017_7.30.13_1,552FCA017,36.9636736,-119.2314,22050309,7.063910106,0.760910023,0.771296905,0.766103464,552FCA017_7.30.13_1
552KRSFBC_7.14.08_1,552KRSFBC,36.7894211,-118.55104,22058895,11.89600635,1.248318096,1.127824019,1.188071057,552KRSFBC_7.14.08_1
552MFC120_7.22.13_1,552MFC120,36.78282966,-119.0241709,22050673,16.17341264,0.794513829,0.876242773,0.835378301,552MFC120_7.22.13_1
552MFCAKR_6.11.08_1,552MFCAKR,36.8538418,-119.0974,22050595,6.536964757,0.982872057,0.833794157,0.908333107,552MFCAKR_6.11.08_1
552PS0028_6.18.08_1,552PS0028,36.8430603,-119.09718,22050603,7.038853652,1.079721269,1.008397387,1.044059328,552PS0028_6.18.08_1
552PS0072_8.30.11_1,552PS0072,37.1168754,-119.17263,22047753,14.60797535,0.722208229,0.513736992,0.61797261,552PS0072_8.30.11_1
552PS0284_8.29.11_1,552PS0284,36.9090585,-119.12727,22050467,14.94860257,1.194091549,1.109796864,1.151944206,552PS0284_8.29.11_1
552SCCTSR_6.11.08_1,552SCCTSR,36.9180632,-119.27533,22063163,9.113914575,0.87777869,0.619908584,0.748843637,552SCCTSR_6.11.08_1
553KRMAPC_8.22.11_1,553KRMAPC,36.5198665,-118.75975,14918241,11.66691407,0.998550254,0.980536228,0.989543241,553KRMAPC_8.22.11_1
553KRNAYC_6.17.14_1,553KRNAYC,36.5464579,-118.8978,14917925,9.632638822,1.145843855,1.041287511,1.093565683,553KRNAYC_6.17.14_1
553TCCAKR_8.16.10_1,553TCCAKR,36.5450613,-118.89593,14917927,9.124569811,1.065803671,1.318295987,1.192049829,553TCCAKR_8.16.10_1
554CLCALK_8.23.11_1,554CLCALK,36.2127214,-118.51665,14970699,18.46902323,1.258864625,1.004396727,1.131630676,554CLCALK_8.23.11_1
554FSC207_6.19.14_1,554FSC207,36.0972601,-118.2505353,14959877,12.65600273,0.699272921,0.787022484,0.743147703,554FSC207_6.19.14_1
554LCCADR_6.10.08_1,554LCCADR,35.4808635,-118.6802,14946858,10.307551,0.931356052,0.866245957,0.898801004,554LCCADR_6.10.08_1
554NYCGWD_8.25.11_1,554NYCGWD,36.02064,-118.56706,14971045,12.22611252,0.777025403,1.07015948,0.923592441,554NYCGWD_8.25.11_1
554PMCABC_8.24.11_1,554PMCABC,35.9528641,-118.41543,14971713,12.26791213,1.051523671,1.092520434,1.072022053,554PMCABC_8.24.11_1
554PMCGWD_8.23.11_1,554PMCGWD,36.0835735,-118.54755,14970909,6.960177067,1.228417024,1.105157843,1.166787434,554PMCGWD_8.23.11_1
554PS0160_8.5.08_1,554PS0160,35.4662255,-118.32579,14964081,10.99709932,0.340999012,0.405532221,0.373265616,554PS0160_8.5.08_1
554PS0224_6.17.08_1,554PS0224,35.5297306,-118.60656,14940906,8.287255011,0.84467052,0.539987206,0.692328863,554PS0224_6.17.08_1
554PS0448_7.7.09_1,554PS0448,35.6850624,-118.25595,14962459,9.330023843,0.79313838,0.719382239,0.75626031,554PS0448_7.7.09_1
554PS0946_8.23.11_1,554PS0946,35.7083398,-118.19208,14961183,9.271807089,0.943721102,1.190040127,1.066880614,554PS0946_8.23.11_1
554SED027_8.24.11_1,554SED027,35.9006824,-118.36897,14971777,15.8838759,1.164703131,1.062594574,1.113648853,554SED027_8.24.11_1
555PS0064_6.17.08_1,555PS0064,36.1822344,-118.78806,14930319,14.99030593,1.020659623,0.953515461,0.987087542,555PS0064_6.17.08_1
601PRK002_8.2.12_1,601PRK002,37.8427634,-119.14729,20287374,13.75013583,1.159988541,1.21814713,1.189067836,601PRK002_8.2.12_1
601PS0057_9.14.11_1,601PS0057,37.9169112,-119.0743,20287322,12.83777651,1.059373481,1.01380803,1.036590756,601PS0057_9.14.11_1
601PS0065_9.1.11_1,601PS0065,37.945279,-119.20368,20287578,12.58402324,1.2555603,1.033541012,1.144550656,601PS0065_9.1.11_1
601PS0077_8.7.12_1,601PS0077,38.0309842,-119.18359,20286400,10.79112206,1.209327439,1.249460309,1.229393874,601PS0077_8.7.12_1
601WRN001_8.3.10_1,601WRN001,37.9539981,-119.22815,20287280,13.53914428,1.040809254,1.151147463,1.095978359,601WRN001_8.3.10_1
602FC1102_7.8.14_1,602FC1102,37.89016025,-118.7154475,20288196,11.07430045,0.970715943,0.705321771,0.838018857,602FC1102_7.8.14_1
603CON001_8.5.10_1,603CON001,37.6151908,-118.82714,20274121,10.3408873,1.004507611,1.068711815,1.036609713,603CON001_8.5.10_1
603DDM002_8.27.08_1,603DDM002,37.750057,-118.96709,20274997,10.27223927,1.087662289,1.085441018,1.086551653,603DDM002_8.27.08_1
603DDM004_7.9.13_1,603DDM004,37.7082113,-119.057,20272507,13.5155174,1.022898317,1.06866612,1.045782219,603DDM004_7.9.13_1
603DDM005_9.13.11_1,603DDM005,37.7082668,-119.0532,20272505,15.56485511,0.977629831,1.077719872,1.027674852,603DDM005_9.13.11_1
603FCA145_8.21.13_1,603FCA145,37.5651365,-118.75445,20275095,11.85977216,1.083494676,1.02614496,1.054819818,603FCA145_8.21.13_1
603GLS001_8.1.10_1,603GLS001,37.7470734,-118.98624,20273531,13.18632085,0.815238771,0.94206162,0.878650195,603GLS001_8.1.10_1
603GSCADC_8.25.10_1,603GSCADC,37.7397429,-119.04998,20272655,14.3271414,0.809652091,0.863481253,0.836566672,603GSCADC_8.25.10_1
603MAM003_8.2.10_1,603MAM003,37.6339929,-118.95914,20274019,13.28591583,1.110198212,1.162781291,1.136489752,603MAM003_8.2.10_1
603MCG001_8.6.10_1,603MCG001,37.5653442,-118.78331,20274255,9.778145343,0.7414494,1.067642314,0.904545857,603MCG001_8.6.10_1
603OHCAOR_8.24.10_1,603OHCAOR,37.7449878,-118.75563,20275047,12.48709495,0.844872249,0.850556907,0.847714578,603OHCAOR_8.24.10_1
603PNC001_8.7.10_1,603PNC001,37.380402,-118.67247,20276531,10.31013349,1.003866731,1.163198701,1.083532716,603PNC001_8.7.10_1
603PS0008_7.30.08_1,603PS0008,37.4857939,-118.76047,20276155,15.11815677,0.906195127,1.040137581,0.973166354,603PS0008_7.30.08_1
603PS0024_8.23.10_1,603PS0024,37.5389881,-118.64399,20274345,11.14907566,1.058383704,1.134939598,1.096661651,603PS0024_8.23.10_1
603PS0040_8.31.10_1,603PS0040,37.5280719,-118.70994,20274345,10.90082398,1.06872655,1.230829541,1.149778045,603PS0040_8.31.10_1
603PS0044_9.14.11_1,603PS0044,37.1254722,-118.35199,20277331,10.97523102,0.883808276,1.074628072,0.979218174,603PS0044_9.14.11_1
603PS0045_8.29.11_1,603PS0045,37.5512459,-118.80158,20274379,12.57869599,0.914244212,1.075702125,0.994973168,603PS0045_8.29.11_1
603PS0056_8.31.11_1,603PS0056,37.3417361,-118.73378,20276725,13.20309375,0.886155944,0.893472504,0.889814224,603PS0056_8.31.11_1
603PS0072_9.12.11_1,603PS0072,37.3743766,-118.67665,20276563,9.798541646,0.964429233,1.102905472,1.033667352,603PS0072_9.12.11_1
603PS0073_9.13.11_1,603PS0073,37.7093396,-119.05803,20272507,13.53006344,1.084621669,0.885736186,0.985178928,603PS0073_9.13.11_1
603PS0075_8.15.12_1,603PS0075,37.7571266,-118.44124,20275027,10.98886104,0.819011176,1.028418112,0.923714644,603PS0075_8.15.12_1
603PS0076_7.23.12_1,603PS0076,37.3187978,-118.50609,20277761,12.59005226,1.143760145,1.196634421,1.170197283,603PS0076_7.23.12_1
603PS0079_8.1.12_1,603PS0079,37.7039368,-118.77646,20273689,11.76057983,0.565448311,0.928072366,0.746760339,603PS0079_8.1.12_1
603PS0092_7.25.12_1,603PS0092,37.2863882,-118.4042,20276871,12.85604182,0.945080933,1.251400058,1.098240496,603PS0092_7.25.12_1
603PS0108_7.24.12_1,603PS0108,37.1637171,-118.29026,948090773,8.735408269,1.027427651,1.183920521,1.105674086,603PS0108_7.24.12_1
603PS0109_7.29.08_1,603PS0109,36.5949449,-118.14485,20266773,13.07698912,0.917642424,0.940416175,0.929029299,603PS0109_7.29.08_1
603PS0132_7.17.13_1,603PS0132,37.48024772,-118.5584239,20276261,12.08569459,0.703310839,0.800489154,0.751899997,603PS0132_7.17.13_1
603PS0136_7.17.13_1,603PS0136,37.42486153,-118.5792427,20276447,9.32368169,0.970646607,1.070647143,1.020646875,603PS0136_7.17.13_1
603PS0137_8.13.13_1,603PS0137,37.74786675,-118.9710045,20274997,10.31902606,0.862484497,0.919446356,0.890965427,603PS0137_8.13.13_1
603PS0557_8.18.10_1,603PS0557,36.4627431,-118.1141,20267687,11.50403455,0.964878883,1.126934839,1.045906861,603PS0557_8.18.10_1
603PS0720_8.19.10_1,603PS0720,36.8314648,-118.2214,20267019,8.767632167,0.912447038,0.745481563,0.828964301,603PS0720_8.19.10_1
603PS1056_8.14.12_1,603PS1056,36.982039,-118.30243,20267009,7.711864645,1.13461535,1.41457831,1.27459683,603PS1056_8.14.12_1
603PS1488_7.10.13_1,603PS1488,36.71298374,-118.2769232,20267041,11.5289578,0.980140634,1.019948772,1.000044703,603PS1488_7.10.13_1
603PSx109_7.30.12_1,603PSx109,37.5926993,-118.78253,20274255,10.36953175,0.978829155,1.139824341,1.059326748,603PSx109_7.30.12_1
603RCC156_7.16.13_1,603RCC156,37.4782898,-118.721124,20276189,10.33705914,1.349513417,1.198578746,1.274046082,603RCC156_7.16.13_1
603RCK001_8.9.10_1,603RCK001,37.5611498,-118.66291,20274345,11.85391079,1.221417276,1.140942331,1.181179804,603RCK001_8.9.10_1
603SPCBWC_7.22.08_1,603SPCBWC,36.7168478,-118.26553,20267041,13.00910653,1.056951911,1.15546088,1.106206395,603SPCBWC_7.22.08_1
603UOW001_8.8.10_1,603UOW001,37.6855791,-118.76158,20273913,11.78329476,0.596890214,0.708673034,0.652781624,603UOW001_8.8.10_1
603UOW003_8.25.08_1,603UOW003,37.7123386,-118.78859,20273621,11.21352436,0.596935431,0.778210159,0.687572795,603UOW003_8.25.08_1
603UOW009_8.26.08_1,603UOW009,37.7535658,-118.93131,20274999,11.3963869,0.897762606,1.02573919,0.961750898,603UOW009_8.26.08_1
609PS0053_5.14.08_1,609PS0053,35.7463518,-116.22256,948090648,10.15551724,0.576041561,0.703025472,0.639533516,609PS0053_5.14.08_1
620PS0669_8.17.10_1,620PS0669,36.3194946,-117.52608,20215148,9.413253408,0.525854323,0.527196567,0.526525445,620PS0669_8.17.10_1
626PS0171_5.15.08_1,626PS0171,34.4475803,-118.01591,22681948,6.481407552,1.234299793,0.931369142,1.082834467,626PS0171_5.15.08_1
626PS0619_6.3.10_1,626PS0619,34.4187649,-117.97471,22683392,6.504211688,1.168473654,1.01522711,1.091850382,626PS0619_6.3.10_1
626PS0827_6.3.10_1,626PS0827,34.3865167,-117.82502,22683514,12.05602875,1.293958427,1.209137576,1.251548001,626PS0827_6.3.10_1
626PS1195_5.23.13_1,626PS1195,34.45460942,-118.0171989,22681948,6.463543239,1.237711222,0.988397768,1.113054495,626PS1195_5.23.13_1
628MRW138_5.21.14_1,628MRW138,34.2847107,-117.37374,22658543,6.688683796,1.18857465,0.958436743,1.073505696,628MRW138_5.21.14_1
628PS0527_6.3.09_1,628PS0527,34.2471922,-117.11022,22660107,9.805566943,0.912746815,1.074219161,0.993482988,628PS0527_6.3.09_1
628PS0715_6.9.10_1,628PS0715,34.5358352,-117.28926,22655435,7.098118044,0.771331213,0.641438501,0.706384857,628PS0715_6.9.10_1
628PS1019_6.8.11_1,628PS1019,34.3361436,-117.16144,22658335,7.006798351,1.28446682,1.188538413,1.236502617,628PS1019_6.8.11_1
628PS1039_6.9.11_1,628PS1039,34.2642214,-117.12565,22658633,7.614348302,1.004682173,1.08482453,1.044753352,628PS1039_6.9.11_1
628PS1179_6.6.12_1,628PS1179,34.3390158,-117.1669,22658315,7.004123186,1.242125498,1.043459795,1.142792646,628PS1179_6.6.12_1
628PS1307_5.21.13_1,628PS1307,34.34422966,-117.2267769,22658309,7.067817932,1.230931538,1.182601222,1.20676638,628PS1307_5.21.13_1
628PS1483_5.22.13_1,628PS1483,34.51247043,-117.2615044,22655495,7.094790155,0.67655278,0.480917258,0.578735019,628PS1483_5.22.13_1
630FCA097_8.22.13_1,630FCA097,38.2712964,-119.33055,8915047,15.69753009,1.132343745,1.047632629,1.089988187,630FCA097_8.22.13_1
630PS0005_8.25.14_1,630PS0005,38.066096,-119.22505,8915563,14.13996612,1.116692916,1.054727871,1.085710394,630PS0005_8.25.14_1
630RBS005_8.12.14_1,630RBS005,38.1452967,-119.3861,8915425,12.66877104,1.199800671,1.148562098,1.174181385,630RBS005_8.12.14_1
630SED034_8.6.12_1,630SED034,38.1343845,-119.23532,8915463,15.50370733,1.175525287,0.988228817,1.081877052,630SED034_8.6.12_1
631DEP001_8.28.12_1,631DEP001,38.4547143,-119.45503,10744306,12.58455401,1.080689867,1.295232598,1.187961233,631DEP001_8.28.12_1
631FC1099_7.9.14_1,631FC1099,38.36417187,-119.4447781,10744456,14.2913618,0.923634863,0.872352174,0.897993518,631FC1099_7.9.14_1
