SampleID_old,StationCode,COMID,E,OE,pMMI,CSCI,SampleID_old.1
403M05758_6.29.15_1,403M05758,17574585,7.749393263,0.961365587,0.664880131,0.813122859,403M05758_6.29.15_1
403M05771_4.30.15_1,403M05771,17572225,7.737729819,1.046818665,0.780205942,0.913512304,403M05771_4.30.15_1
403PRCAGH_6.2.11_1,403PRCAGH,17569207,7.694488473,0.87075314,1.104858336,0.987805738,403PRCAGH_6.2.11_1
403S00640_6.11.09_1,403S00640,17569783,8.254148201,0.784454052,0.961401379,0.872927715,403S00640_6.11.09_1
403S00772_5.20.09_1,403S00772,17574807,8.416212091,1.140655665,0.865200534,1.002928099,403S00772_5.20.09_1
403S00831_6.10.10_1,403S00831,17574531,11.88484052,0.500637765,0.501145653,0.500891709,403S00831_6.10.10_1
403S00875_6.24.10_1,403S00875,17567963,8.21887649,0.784778796,0.770702268,0.777740532,403S00875_6.24.10_1
403S00960_6.2.10_1,403S00960,17569839,6.498596969,1.092543519,0.856132389,0.974337954,403S00960_6.2.10_1
403S01136_6.13.11_1,403S01136,17572259,7.819825644,1.112556775,0.968296341,1.040426558,403S01136_6.13.11_1
403S01163_6.8.09_1,403S01163,17569197,7.736421264,1.163328585,1.074598033,1.118963309,403S01163_6.8.09_1
403S01195_6.10.09_1,403S01195,17567929,7.043702831,0.851824693,0.812446355,0.832135524,403S01195_6.10.09_1
403S01272_6.9.09_1,403S01272,17574691,7.828174807,1.009175216,0.817268277,0.913221746,403S01272_6.9.09_1
403S01536_7.12.11_1,403S01536,17569981,9.55487078,1.138162959,0.861980988,1.000071973,403S01536_7.12.11_1
403S01707_6.7.10_1,403S01707,17568571,7.083543279,0.818799261,0.636636131,0.727717696,403S01707_6.7.10_1
403S01728_7.13.11_1,403S01728,17569947,8.896778182,1.337562852,1.129514588,1.23353872,403S01728_7.13.11_1
403S01784_6.9.09_1,403S01784,17575785,7.822193334,0.760656218,0.708827546,0.734741882,403S01784_6.9.09_1
403S01883_6.21.10_1,403S01883,17567221,6.553834939,1.037560461,0.968835561,1.003198011,403S01883_6.21.10_1
403S02764_6.14.11_1,403S02764,17574353,7.824140657,0.97135268,0.673504831,0.822428756,403S02764_6.14.11_1
403S03320_6.8.10_1,403S03320,17574773,11.87341676,0.736940358,0.57669018,0.656815269,403S03320_6.8.10_1
403S03643_6.24.10_1,403S03643,17567991,10.80488547,1.048136978,0.926535833,0.987336405,403S03643_6.24.10_1
403S03832_6.8.09_1,403S03832,17575867,7.879267505,0.67265136,0.543682454,0.608166907,403S03832_6.8.09_1
403S04868_6.15.11_1,403S04868,948070356,7.922761981,1.003437945,1.025738057,1.014588001,403S04868_6.15.11_1
403S05247_6.1.10_1,403S05247,948070359,7.866433325,0.959774232,0.818436411,0.889105321,403S05247_6.1.10_1
403S05291_6.7.10_1,403S05291,17567911,7.068515716,1.273251749,0.977777708,1.125514729,403S05291_6.7.10_1
403S06283_6.13.12_1,403S06283,17569203,7.737461904,1.182558326,1.178798674,1.1806785,403S06283_6.13.12_1
403S06315_6.27.12_1,403S06315,17567721,7.086749642,1.121811889,0.753912229,0.937862059,403S06315_6.27.12_1
403S06660_6.14.12_1,403S06660,17574519,8.419112151,0.982882738,1.072256482,1.02756961,403S06660_6.14.12_1
403S07024_6.13.12_1,403S07024,17569679,7.78959646,0.327359705,0.372623749,0.349991727,403S07024_6.13.12_1
403S07227_6.27.12_1,403S07227,17567931,9.480630573,0.632869296,0.71308316,0.672976228,403S07227_6.27.12_1
403S11084_6.9.10_1,403S11084,17574547,7.725865379,0.634233158,0.528006572,0.581119865,403S11084_6.9.10_1
403S14156_6.9.09_1,403S14156,17574541,7.733585826,0.775836738,0.474492497,0.625164617,403S14156_6.9.09_1
403S15608_6.8.10_1,403S15608,17574697,7.828665547,0.996338387,0.57294427,0.784641328,403S15608_6.8.10_1
403S16332_6.26.13_1,403S16332,17570169,7.806961666,0.634049482,0.602216543,0.618133013,403S16332_6.26.13_1
403S16493_6.24.13_1,403S16493,17569237,7.73991582,0.600781728,0.985258739,0.793020233,403S16493_6.24.13_1
403S16978_6.26.13_1,403S16978,17574539,7.823342081,1.150403486,0.784944233,0.96767386,403S16978_6.26.13_1
403S18093_6.24.13_1,403S18093,17569203,7.223295378,0.986391893,0.907919534,0.947155713,403S18093_6.24.13_1
403S34646_6.25.13_1,403S34646,17574547,7.725038713,0.388347568,0.402805637,0.395576603,403S34646_6.25.13_1
403S39062_6.25.13_1,403S39062,17574585,7.749875092,0.658075122,0.627612495,0.642843809,403S39062_6.25.13_1
403STC064_6.8.11_1,403STC064,17567965,14.77690635,1.008330137,1.02113359,1.014731863,403STC064_6.8.11_1
403STC086_6.21.11_1,403STC086,17567995,6.525513276,0.993536149,0.886601586,0.940068868,403STC086_6.21.11_1
403WE0501_5.14.13_1,403WE0501,17570115,11.91286334,1.036694508,0.945117479,0.990905993,403WE0501_5.14.13_1
403WE0540_5.14.14_1,403WE0540,17567407,8.055924128,0.926026596,0.878993982,0.902510289,403WE0540_5.14.14_1
403WE0683_5.15.13_1,403WE0683,17572791,9.46356687,1.216947777,1.258647653,1.237797715,403WE0683_5.15.13_1
403WE1027_5.14.14_1,403WE1027,17567207,8.480309877,1.002321864,0.921263062,0.961792463,403WE1027_5.14.14_1
404BA0084_6.4.08_1,404BA0084,20365103,6.774264752,1.180939968,0.964016333,1.07247815,404BA0084_6.4.08_1
404BA0104_6.18.08_1,404BA0104,20364957,7.692930808,0.825433136,0.640838809,0.733135972,404BA0104_6.18.08_1
404BA0142_6.18.08_1,404BA0142,20365145,6.769153253,1.322174231,1.167909417,1.245041824,404BA0142_6.18.08_1
404BA0376_6.5.08_1,404BA0376,20364947,6.818442342,1.026627439,0.797470462,0.91204895,404BA0376_6.5.08_1
404BA0526_6.4.08_1,404BA0526,20365143,6.901114285,1.144742671,0.964614181,1.054678426,404BA0526_6.4.08_1
404BA0616_6.3.08_1,404BA0616,20364691,7.67387184,0.873092507,0.606607176,0.739849841,404BA0616_6.3.08_1
404BA0808_6.3.14_1,404BA0808,20364887,8.319701102,0.597978213,0.573230446,0.58560433,404BA0808_6.3.14_1
404BA0852_6.3.08_1,404BA0852,20365057,7.645330196,0.915591586,0.901990332,0.908790959,404BA0852_6.3.08_1
404BA0964_6.4.08_1,404BA0964,20365103,7.486819546,0.667840325,0.905032694,0.78643651,404BA0964_6.4.08_1
404BA1128_6.3.14_1,404BA1128,20364949,10.98953239,0.759813949,0.740025666,0.749919807,404BA1128_6.3.14_1
404BA1144_6.10.08_1,404BA1144,20365109,6.711128859,1.296354188,0.930736795,1.113545491,404BA1144_6.10.08_1
404BA1166_6.4.09_1,404BA1166,20365911,7.728037128,0.996372025,0.954077665,0.975224845,404BA1166_6.4.09_1
404M07346_7.1.15_1,404M07346,20366125,7.459770698,0.804314267,0.499607528,0.651960897,404M07346_7.1.15_1
404M07349_7.15.15_1,404M07349,20365093,7.753871071,0.767358645,0.686906908,0.727132776,404M07349_7.15.15_1
404S02920_5.12.09_1,404S02920,20364685,7.629213951,0.609499226,0.461773774,0.5356365,404S02920_5.12.09_1
404S03048_5.13.09_1,404S03048,948070152,6.845029279,1.00803075,0.50615989,0.75709532,404S03048_5.13.09_1
404S05992_5.12.09_1,404S05992,20364737,8.313522111,0.601429807,0.523810655,0.562620231,404S05992_5.12.09_1
404S06456_5.14.09_1,404S06456,20365153,8.306340707,1.083509612,0.891524214,0.987516913,404S06456_5.14.09_1
404S08040_5.12.09_1,404S08040,20365885,10.96585683,0.455960722,0.319268876,0.387614799,404S08040_5.12.09_1
404S08616_5.13.09_1,404S08616,20364835,8.341851185,0.503485366,0.315871431,0.409678399,404S08616_5.13.09_1
404S08846_6.22.10_1,404S08846,20365153,7.5636535050000004,1.024637101,0.897687076,0.961162089,404S08846_6.22.10_1
404S11406_5.11.09_1,404S11406,20365167,7.700269004,0.707767481,0.544158886,0.625963184,404S11406_5.11.09_1
404S11880_6.7.11_1,404S11880,20364891,8.863525822,0.846164399,0.615465358,0.730814878,404S11880_6.7.11_1
404S13160_6.21.10_1,404S13160,20364737,8.331838964,0.15602798,0.290025735,0.223026857,404S13160_6.21.10_1
404S13416_6.8.11_1,404S13416,20364949,10.98661295,0.910198625,0.619111869,0.764655247,404S13416_6.8.11_1
404S13672_6.8.11_1,404S13672,20365093,7.753871071,0.902774877,0.593554968,0.748164922,404S13672_6.8.11_1
404S14952_6.15.11_1,404S14952,20364891,10.45944921,0.521059942,0.453909822,0.487484882,404S14952_6.15.11_1
404S16168_6.23.10_1,404S16168,20365093,7.747918403,0.638881277,0.567216127,0.603048702,404S16168_6.23.10_1
404S16232_6.9.11_1,404S16232,20365889,8.901447119,0.28085321,0.567310849,0.42408203,404S16232_6.9.11_1
404S16516_5.18.09_1,404S16516,20364815,8.902726344,0.61778828,0.593505995,0.605647138,404S16516_5.18.09_1
404S17016_6.5.13_1,404S17016,20364887,8.319563863,0.811340608,0.583914162,0.697627385,404S17016_6.5.13_1
404S17266_5.19.09_1,404S17266,20364891,8.838672294,0.814601986,0.571190596,0.692896291,404S17266_5.19.09_1
404S17664_5.20.09_1,404S17664,20364891,10.99594752,0.559296958,0.532246491,0.545771725,404S17664_5.20.09_1
404S18250_6.5.13_1,404S18250,20364827,8.872112903,0.507207251,0.467032933,0.487120092,404S18250_6.5.13_1
404S18666_6.15.11_1,404S18666,20364695,7.667126852,0.528229163,0.544175231,0.536202197,404S18666_6.15.11_1
404S22464_5.19.09_1,404S22464,20364891,8.864088819,0.620481147,0.503482323,0.561981735,404S22464_5.19.09_1
404S23297_6.19.13_1,404S23297,20365153,7.556181435,0.661709892,0.795759487,0.728734689,404S23297_6.19.13_1
404S24066_6.4.13_1,404S24066,20364711,8.835286241,0.622503884,0.508003083,0.565253483,404S24066_6.4.13_1
404S25298_6.20.12_1,404S25298,20365167,7.697034655,0.753536948,0.685457839,0.719497394,404S25298_6.20.12_1
404S25668_6.23.10_1,404S25668,20364891,8.857314989,0.572972736,0.586370752,0.579671744,404S25668_6.23.10_1
404S26670_6.18.12_1,404S26670,20364737,8.330715635,0.648203616,0.521735053,0.584969335,404S26670_6.18.12_1
404S26868_6.26.12_1,404S26868,20364949,10.98661295,0.782770818,0.711427403,0.74709911,404S26868_6.26.12_1
404S27470_6.19.12_1,404S27470,20364695,7.636103261,0.517279542,0.428381013,0.472830278,404S27470_6.19.12_1
404S28068_6.20.12_1,404S28068,20364891,10.44338389,0.646342227,0.568233018,0.607287623,404S28068_6.20.12_1
404S28270_6.18.12_1,404S28270,20364801,8.892762439,0.567877534,0.541674095,0.554775814,404S28270_6.18.12_1
404S31468_6.19.12_1,404S31468,20364695,8.223770621,0.346556359,0.46764655,0.407101454,404S31468_6.19.12_1
404S32468_6.26.12_1,404S32468,20364957,7.752088303,0.767535117,0.524261363,0.64589824,404S32468_6.26.12_1
404S33670_6.19.12_1,404S33670,20364725,11.03541122,0.416839926,0.54286405,0.479851988,404S33670_6.19.12_1
404S34120_6.21.12_1,404S34120,948070152,7.69599199,0.727651485,0.440266805,0.583959145,404S34120_6.21.12_1
404S34230_6.19.13_1,404S34230,20365153,8.309367173,0.842422757,0.805071545,0.823747151,404S34230_6.19.13_1
404S35270_6.20.12_1,404S35270,20364891,8.869174072,0.935825583,0.640250322,0.788037953,404S35270_6.20.12_1
404S35418_6.25.12_1,404S35418,20365043,7.753474734,0.986654405,0.643088041,0.814871223,404S35418_6.25.12_1
404S37670_6.6.13_1,404S37670,20364891,10.46073861,0.487537275,0.525169687,0.506353481,404S37670_6.6.13_1
404S44210_6.20.13_1,404S44210,20364777,8.860970637,0.519130487,0.572333267,0.545731877,404S44210_6.20.13_1
404S44642_6.4.13_1,404S44642,20364705,8.821677014,0.651803505,0.560774235,0.60628887,404S44642_6.4.13_1
404S45622_6.3.13_1,404S45622,20365153,7.552725797,0.956608276,0.807049087,0.881828681,404S45622_6.3.13_1
404S45745_6.18.13_1,404S45745,20365117,7.613775975,1.03102587,0.690631478,0.860828674,404S45745_6.18.13_1
404S48200_6.18.13_1,404S48200,20365059,9.407255947,1.201200442,0.901676013,1.051438227,404S48200_6.18.13_1
405BH2Axx_6.16.10_1,405BH2Axx,22522827,8.860230917,1.094779593,1.159057876,1.126918735,405BH2Axx_6.16.10_1
405BH2Bxx_6.16.10_1,405BH2Bxx,22522827,8.860230917,1.207643469,0.989295985,1.098469727,405BH2Bxx_6.16.10_1
405BH3Axx_6.17.10_1,405BH3Axx,22522871,7.693880048,1.078779491,1.014320189,1.04654984,405BH3Axx_6.17.10_1
405BH3Bxx_6.17.10_1,405BH3Bxx,22522871,7.693880048,1.117771521,0.846327012,0.982049266,405BH3Bxx_6.17.10_1
405BH3Cxx_6.17.10_1,405BH3Cxx,22522865,7.693880048,1.163262222,1.042944191,1.103103207,405BH3Cxx_6.17.10_1
405BRCAMS_6.7.11_1,405BRCAMS,22522723,13.91959208,1.36139047,1.143945495,1.252667982,405BRCAMS_6.7.11_1
405BRCASG_5.7.14_1,405BRCASG,22524629,11.33804613,1.331799133,1.203550061,1.267674597,405BRCASG_5.7.14_1
405BRCSGR_5.28.08_1,405BRCSGR,22524629,12.00845575,1.049260643,1.054924308,1.052092475,405BRCSGR_5.28.08_1
405CE0280_7.6.15_1,405CE0280,22522879,7.40474483,1.024118117,0.93654433,0.980331223,405CE0280_7.6.15_1
405M10598_6.30.15_1,405M10598,22524751,10.46592574,0.38219266,0.314587117,0.348389889,405M10598_6.30.15_1
405M10599_6.30.15_1,405M10599,22524955,11.19924606,0.267875175,0.302524876,0.285200026,405M10599_6.30.15_1
405PS0030_7.8.15_1,405PS0030,22522855,7.748161603,1.000237269,0.794900334,0.897568802,405PS0030_7.8.15_1
405PS0036_5.28.08_1,405PS0036,22522825,8.740512094,0.943880623,0.869260747,0.906570685,405PS0036_5.28.08_1
405SGRAAG_5.28.08_1,405SGRAAG,22524611,9.455122326,0.936000582,0.969397341,0.952698962,405SGRAAG_5.28.08_1
405WER318_8.18.09_1,405WER318,22522773,11.36338849,1.14968222,1.138467667,1.144074943,405WER318_8.18.09_1
407M01516_6.24.15_1,407M01516,17587628,7.573383296,0.475348977,0.429754984,0.45255198,407M01516_6.24.15_1
408BA0268_5.6.08_1,408BA0268,17563660,7.536626303,0.729769499,0.689930717,0.709850108,408BA0268_5.6.08_1
408BA0580_5.7.08_1,408BA0580,17562558,6.757437281,0.673332184,0.370851885,0.522092034,408BA0580_5.7.08_1
408BA0916_5.8.08_1,408BA0916,17564016,7.752329092,1.012598911,0.578830336,0.795714624,408BA0916_5.8.08_1
408BH5Axx_6.18.10_1,408BH5Axx,948070571,7.79157188,1.042793434,0.638300173,0.840546804,408BH5Axx_6.18.10_1
408BH5Bxx_6.18.10_1,408BH5Bxx,948070571,7.79157188,0.834234748,0.551247972,0.69274136,408BH5Bxx_6.18.10_1
408BH5Cxx_6.18.10_1,408BH5Cxx,948070571,7.79157188,0.731559702,0.549115175,0.640337438,408BH5Cxx_6.18.10_1
408BH6Axx_6.21.10_1,408BH6Axx,17562588,7.712139584,0.388997109,0.430994373,0.409995741,408BH6Axx_6.21.10_1
408BH6Bxx_6.21.10_1,408BH6Bxx,17562588,7.712139584,0.648328515,0.514635597,0.581482056,408BH6Bxx_6.21.10_1
408BH6Cxx_6.21.10_1,408BH6Cxx,17562588,7.712139584,0.518662812,0.556559413,0.537611112,408BH6Cxx_6.21.10_1
408M03005_6.15.15_1,408M03005,17563950,9.464230383,0.845287961,0.53310406,0.68919601,408M03005_6.15.15_1
408M03015_6.15.15_1,408M03015,17564096,6.883813784,0.842556202,0.482407449,0.662481826,408M03015_6.15.15_1
408M03019_7.14.15_1,408M03019,17563970,7.803104774,0.852224876,0.503834323,0.6780296,408M03019_7.14.15_1
408PS0032_5.21.08_1,408PS0032,17562626,7.588958055,0.665440494,0.560229719,0.612835107,408PS0032_5.21.08_1
412BH1Axx_6.15.10_1,412BH1Axx,22514628,7.855562661,0.665133769,0.596191562,0.630662665,412BH1Axx_6.15.10_1
412BH1Bxx_6.15.10_1,412BH1Bxx,22514628,7.855562661,0.630126728,0.643442885,0.636784807,412BH1Bxx_6.15.10_1
412BH1Cxx_6.15.10_1,412BH1Cxx,22514632,7.855562661,0.693775893,0.588456134,0.641116013,412BH1Cxx_6.15.10_1
412BH4Axx_6.18.10_1,412BH4Axx,948070460,8.289362209,0.681596468,0.504705499,0.593150983,412BH4Axx_6.18.10_1
412BH4Bxx_6.18.10_1,412BH4Bxx,948070460,8.289362209,0.585087233,0.646108705,0.615597969,412BH4Bxx_6.18.10_1
412BH4Cxx_6.18.10_1,412BH4Cxx,948070460,8.289362209,0.579055406,0.599342767,0.589199086,412BH4Cxx_6.18.10_1
412CE0232_7.16.15_1,412CE0232,22515812,7.702714471,0.783273657,0.50840811,0.645840884,412CE0232_7.16.15_1
412M08597_7.16.15_1,412M08597,22515812,7.703088023,0.8665356,0.529151379,0.697843489,412M08597_7.16.15_1
412M08599_9.30.15_1,412M08599,22515824,7.661468142,0.959346155,0.49342629,0.726386222,412M08599_9.30.15_1
412M08602_9.30.15_1,412M08602,22518268,7.721561207,0.45327621,0.283410996,0.368343603,412M08602_9.30.15_1
412PS0020_5.22.08_1,412PS0020,22515828,8.898053509,0.373677231,0.406625139,0.390151185,412PS0020_5.22.08_1
412PS0040_5.20.08_1,412PS0040,22515806,11.02539382,0.539663263,0.641857157,0.59076021,412PS0040_5.20.08_1
412PS0052_5.20.08_1,412PS0052,22514854,8.280066472,0.413644022,0.409462387,0.411553205,412PS0052_5.20.08_1
412WE0552_8.26.15_1,412WE0552,22514712,9.911293553,1.09471079,1.249537456,1.172124123,412WE0552_8.26.15_1
481S05856_6.13.13_1,481S05856,22555020,5.856703202,1.348881739,1.108921368,1.228901554,481S05856_6.13.13_1
504DCFRxx_7.27.10_1,504DCFRxx,12068226,12.17687289,1.040907639,0.944492563,0.992700101,504DCFRxx_7.27.10_1
504FC1115_6.19.14_1,504FC1115,12075424,12.17260852,0.998142672,0.815145312,0.906643992,504FC1115_6.19.14_1
504PS0019_6.30.08_1,504PS0019,12076108,9.176769908,0.648376287,0.625634968,0.637005627,504PS0019_6.30.08_1
504PS0051_7.1.08_1,504PS0051,12068246,9.254948947,0.864402391,0.52292249,0.693662441,504PS0051_7.1.08_1
504PS0147_6.23.08_1,504PS0147,12072870,9.26650951,0.647492995,0.549053851,0.598273423,504PS0147_6.23.08_1
504PS0227_8.12.09_1,504PS0227,12075398,12.17545734,0.965056151,0.97610737,0.970581761,504PS0227_8.12.09_1
504PS0238_7.29.09_1,504PS0238,12071480,9.269069764,0.836114108,0.606557008,0.721335558,504PS0238_7.29.09_1
504PS0243_6.9.09_1,504PS0243,12068180,9.294088005,0.537976399,0.520504199,0.529240299,504PS0243_6.9.09_1
504PS0295_7.5.11_1,504PS0295,12076108,12.03602941,1.055165252,0.941771641,0.998468447,504PS0295_7.5.11_1
504PS0371_7.7.10_1,504PS0371,12070994,9.19704765,0.728494649,0.478377088,0.603435869,504PS0371_7.7.10_1
504PS0574_6.6.13_1,504PS0574,12075510,9.226236263,0.856253815,0.824859496,0.840556655,504PS0574_6.6.13_1
504PS0595_6.4.13_1,504PS0595,12073104,9.265335099,0.793279457,0.481644333,0.637461895,504PS0595_6.4.13_1
504WE0527_7.2.13_1,504WE0527,12068226,12.17628286,0.984701172,1.000911284,0.992806228,504WE0527_7.2.13_1
505BMCMCR_8.4.10_1,505BMCMCR,7960907,22.28601862,1.009601597,1.089134473,1.049368035,505BMCMCR_8.4.10_1
505FC1275_7.31.14_1,505FC1275,7961193,17.25659797,0.651924558,0.667166573,0.659545565,505FC1275_7.31.14_1
505LBCAMR_8.7.13_1,505LBCAMR,7960919,20.83209347,0.931255422,0.866776736,0.899016079,505LBCAMR_8.7.13_1
505PS0110_9.16.10_1,505PS0110,7960911,22.96743811,0.956789342,1.004229399,0.980509371,505PS0110_9.16.10_1
505PS0156_8.13.08_1,505PS0156,7962113,13.76842784,1.147552951,1.105290218,1.126421585,505PS0156_8.13.08_1
505PS0174_9.27.11_1,505PS0174,7950742,17.55013103,1.205119208,1.018717189,1.111918198,505PS0174_9.27.11_1
505PS0940_9.26.11_1,505PS0940,7960739,13.73382784,0.979333668,0.991360637,0.985347152,505PS0940_9.26.11_1
505PS1180_8.21.13_1,505PS1180,7961581,13.19916161,0.875055579,0.992133865,0.933594722,505PS1180_8.21.13_1
506PS0003_9.14.10_1,506PS0003,7965555,17.86709555,1.054312378,0.870721068,0.962516723,506PS0003_9.14.10_1
506PS0062_9.15.08_1,506PS0062,7965681,18.39742364,0.98655118,0.937907982,0.962229581,506PS0062_9.15.08_1
507BCSFBM_8.5.08_1,507BCSFBM,2765948,12.94630628,1.03504426,0.711805715,0.873424987,507BCSFBM_8.5.08_1
507BTC269_8.12.14_1,507BTC269,2766252,14.54095548,1.082287888,1.150759194,1.116523541,507BTC269_8.12.14_1
507DCABSF_10.22.14_1,507DCABSF,2766674,18.6108258,0.969865614,1.039724233,1.004794924,507DCABSF_10.22.14_1
507DCBLLB_10.22.14_1,507DCBLLB,2766676,15.12527037,1.089236727,1.015643404,1.052440066,507DCBLLB_10.22.14_1
507MZCAML_7.17.12_1,507MZCAML,2764526,10.74152084,0.816923426,1.021808023,0.919365724,507MZCAML_7.17.12_1
507PS0122_6.29.09_1,507PS0122,948020790,14.24748939,1.056326458,0.952648126,1.004487292,507PS0122_6.29.09_1
507PS0142_8.4.10_1,507PS0142,2763444,14.66769134,0.722676783,0.44171337,0.582195077,507PS0142_8.4.10_1
507PS0286_7.13.11_1,507PS0286,2764564,15.31816784,0.975965282,1.04414937,1.010057326,507PS0286_7.13.11_1
507PS0314_9.8.11_1,507PS0314,948020788,11.57043918,0.924770429,1.204070975,1.064420702,507PS0314_9.8.11_1
507RCABRS_10.21.14_1,507RCABRS,2766672,19.90837684,0.856423411,0.954854254,0.905638832,507RCABRS_10.21.14_1
507RCBLPF_10.21.14_1,507RCBLPF,2765992,15.30978988,1.082640593,1.002102439,1.042371516,507RCBLPF_10.21.14_1
508CR1011_7.16.13_1,508CR1011,2496070,11.01364585,0.590176958,0.378426935,0.484301946,508CR1011_7.16.13_1
508PS0042_7.2.08_1,508PS0042,2494768,11.53408265,0.875665652,0.751743771,0.813704711,508PS0042_7.2.08_1
508PS0298_7.20.11_1,508PS0298,2494780,12.6875732,0.756645881,0.626731589,0.691688735,508PS0298_7.20.11_1
508PS0458_7.1.13_1,508PS0458,2495606,14.07997219,0.905541561,1.239576162,1.072558862,508PS0458_7.1.13_1
508PS0618_6.3.13_1,508PS0618,2495202,15.04993778,0.76412276,0.730644211,0.747383486,508PS0618_6.3.13_1
509ACNFPP_9.25.14_1,509ACNFPP,8020454,17.73366982,1.053081522,0.960630802,1.006856162,509ACNFPP_9.25.14_1
509ACSFPP_7.16.08_1,509ACSFPP,8020454,17.68253681,1.09147235,0.942687523,1.017079936,509ACSFPP_7.16.08_1
509ATCINC_7.14.08_1,509ATCINC,8020458,17.67059967,1.145971296,0.975301764,1.06063653,509ATCINC_7.14.08_1
509BCCBPW_9.10.09_1,509BCCBPW,8022222,14.47568521,1.081814074,0.906013827,0.993913951,509BCCBPW_9.10.09_1
509BCCH32_8.13.08_1,509BCCH32,8020872,18.81719135,1.05488644,1.105820159,1.0803533,509BCCH32_8.13.08_1
509BSCADC_8.31.11_1,509BSCADC,8020764,22.49710387,0.986793683,1.025418777,1.00610623,509BSCADC_8.31.11_1
509CBCADC_8.24.10_1,509CBCADC,8021380,20.03897752,0.91072511,0.956600927,0.933663019,509CBCADC_8.24.10_1
509CTCADC_7.10.12_1,509CTCADC,8020498,12.35416806,1.10893748,0.710465053,0.909701266,509CTCADC_7.10.12_1
509CWCPLR_7.7.08_1,509CWCPLR,8020502,15.52430117,0.848669441,0.921304434,0.884986937,509CWCPLR_7.7.08_1
509DCPWxx_8.21.08_1,509DCPWxx,8020840,17.22989046,0.934906311,0.814459523,0.874682917,509DCPWxx_8.21.08_1
509DRCBPC_8.29.11_1,509DRCBPC,8020610,13.73783916,1.139189345,1.095080656,1.117135001,509DRCBPC_8.29.11_1
509FCA054_8.27.13_1,509FCA054,8020478,12.12921755,0.880106235,0.94166892,0.910887578,509FCA054_8.27.13_1
509ICPPCX_9.10.08_1,509ICPPCX,8020488,16.28024139,0.930575883,1.031406869,0.980991376,509ICPPCX_9.10.08_1
509MLC145_8.6.13_1,509MLC145,8020332,13.31744337,1.133851264,1.001176154,1.067513709,509MLC145_8.6.13_1
509PCDTWR_9.3.08_1,509PCDTWR,8020290,17.03397066,1.006811644,0.98057984,0.993695742,509PCDTWR_9.3.08_1
509PMC197_7.2.14_1,509PMC197,8020290,17.04691605,0.876991472,1.045681807,0.96133664,509PMC197_7.2.14_1
509PS0049_9.13.10_1,509PS0049,8020392,14.61564626,1.178531533,1.00879294,1.093662237,509PS0049_9.13.10_1
509PS0085_9.7.11_1,509PS0085,8020410,13.18344741,1.164338851,0.99524416,1.079791505,509PS0085_9.7.11_1
509PS0170_7.26.10_1,509PS0170,8021340,21.43996481,1.054106208,1.030644775,1.042375491,509PS0170_7.26.10_1
509PS0234_8.15.11_1,509PS0234,8020458,16.98362592,0.967107971,1.042395957,1.004751964,509PS0234_8.15.11_1
509PS0334_9.12.12_1,509PS0334,8020478,12.12572892,0.874174251,0.97464555,0.924409901,509PS0334_9.12.12_1
511CCC505_6.25.08_1,511CCC505,15028041,9.751289335,0.569155504,0.617070879,0.593113192,511CCC505_6.25.08_1
511FC1357_7.28.14_1,511FC1357,15042369,9.099917891,0.384618855,0.119901262,0.252260058,511FC1357_7.28.14_1
511PS0081_6.25.08_1,511PS0081,15035585,9.749299331,0.410285895,0.29572388,0.353004888,511PS0081_6.25.08_1
511PS0145_6.24.08_1,511PS0145,15042589,9.629938281,0.311528476,0.136623045,0.224075761,511PS0145_6.24.08_1
511PS0209_7.8.09_1,511PS0209,15047817,9.506137921,0.394481969,0.2076652,0.301073584,511PS0209_7.8.09_1
511PS0401_9.23.10_1,511PS0401,15042589,9.090291991,0.643543684,0.401043382,0.522293533,511PS0401_9.23.10_1
511PS0657_5.19.14_1,511PS0657,15039563,10.19847554,0.294161611,0.130684164,0.212422888,511PS0657_5.19.14_1
513BTCACC_9.10.08_1,513BTCACC,8005985,14.21346615,0.740494956,0.895094571,0.817794764,513BTCACC_9.10.08_1
513PS0008_9.1.10_1,513PS0008,8009249,7.67534446,0.786066784,0.923260688,0.854663736,513PS0008_9.1.10_1
513PS0024_6.25.08_1,513PS0024,8007663,10.8145075,0.184936762,0.304915138,0.24492595,513PS0024_6.25.08_1
513PS0088_8.17.09_1,513PS0088,8009071,9.872698712,0.784993063,0.812111983,0.798552523,513PS0088_8.17.09_1
513PS0200_7.30.12_1,513PS0200,8005871,14.47412882,0.41798716,0.587686526,0.502836843,513PS0200_7.30.12_1
513PS0248_7.27.11_1,513PS0248,8005717,15.3795088,1.098864744,1.000800321,1.049832532,513PS0248_7.27.11_1
513STCAIV_6.12.14_1,513STCAIV,8005837,12.06256194,0.799995892,0.523781311,0.661888602,513STCAIV_6.12.14_1
513UNCAKC_9.23.09_1,513UNCAKC,8005953,11.95612735,0.790389707,0.581057606,0.685723657,513UNCAKC_9.23.09_1
514BMCARC_9.27.11_1,514BMCARC,14981580,20.16429156,0.962096781,1.231769406,1.096933093,514BMCARC_9.27.11_1
514BRUUPX_10.9.08_1,514BRUUPX,14983602,18.27585433,1.124434438,1.209173414,1.166803926,514BRUUPX_10.9.08_1
514DNCLDC_10.12.10_1,514DNCLDC,14992341,18.15227626,1.139434693,1.101200697,1.120317695,514DNCLDC_10.12.10_1
