StationID,New_Lat,New_Long
801PS0019,34.154549,-117.13613
801RB8361,33.9690442,-117.43755
801S01671,34.1695965,-116.82554
801S01783,34.1901583,-117.27273
801S01805,33.986623,-117.14226
801S02567,34.1846561,-116.89681
801S02947,33.699192,-117.81143
801S03111,34.2453684,-117.61054
801S03488,34.248016,-117.62685
801S03971,33.6755112,-117.82775
801S04078,33.9975871,-117.72325
801S04471,34.11111,-117.14747
801S05127,34.18282123,-117.0096419
801S05383,34.16560172,-117.0154885
801S06231,34.23260465,-117.4288231
801S06679,34.2616443,-117.46943
801S07485,33.94733648,-117.6140583
801S08183,34.07338046,-117.3043306
801S08727,34.21709071,-117.4618374
801S10259,33.6489139,-117.69841
801S19286,33.71868401,-117.7883146
801S19399,33.65550258,-117.7622746
801S19486,33.67632076,-117.8269997
801SANT1x,33.7091141,-117.61451
801SAR110,33.96406821,-117.4652868
801SAR124,34.12660524,-117.0773108
801SDC180,33.67355501,-117.790901
801SDC418,33.68066618,-117.8069575
801SJR159,33.739122,-116.8309172
801SNP001,34.24427608,-117.5072515
801SNP002,34.2560162,-117.6415304
801STW055,34.03865508,-117.2204469
801STW085,34.04953875,-117.2326774
801STW258,34.0138836,-117.1784404
801WBC106,34.15518954,-116.8851043
801WCC247,34.18785675,-117.1837143
801WE0674,34.1756773,-116.98476
801WE1008,34.1809747,-116.91249
801WE1132,34.1337834,-116.84314
801XXX305,33.70865251,-117.8003953
802FMCAIP,33.8070008,-116.74394
802NJR147,33.79422602,-116.7472887
802S25949,33.7943936,-116.74822
802S33361,33.7390683,-116.7251
802S33561,33.7435692,-116.71028
802S37697,33.8796266,-117.21403
802S45233,33.76989101,-116.7787525
802SJR116,33.66404168,-117.278696
802SJR587,33.72196724,-116.8043104
845PS0011,33.8812514,-117.89713
901ATCAAS,33.6827445,-117.5017
901BELOLV,33.6397295,-117.55393
901CSCADC,33.493881,-117.43028
901DCCSMC,33.4736221,-117.4656
901M14118,33.6098,-117.62739
901M14124,33.43535,-117.62556
901NP9FLC,33.67595868,-117.5366404
901NP9LCC,33.62729681,-117.4288649
901PS0057,33.5281378,-117.66961
901S00313,33.6060508,-117.44681
901S00469,33.5298794,-117.40905
901S00997,33.4395601,-117.61966
901S01705,33.6030549,-117.50973
901S01811,33.5633426,-117.71768
901S01849,33.5552391,-117.3978
901S02873,33.54344,-117.39739
901S04309,33.4748612,-117.46605
901S04409,33.6034762,-117.45315
901S04565,33.5316062,-117.41415
901S06030,33.5022585,-117.64837
901S06798,33.5315427,-117.74145
901S06851,33.5505243,-117.67543
901S06969,33.5533437,-117.3958
901S11685,33.5098517,-117.63485
901S12942,33.4778404,-117.67851
901S39498,33.4903897,-117.66532
901S45253,33.5144227,-117.62614
901SCCA74,33.6185364,-117.50984
901SJSJC9,33.4842296,-117.67552
901SJSMT2,33.5500509,-117.39568
902ARO100,33.4436457,-116.98743
902M18864,33.49207,-117.24653
902M20161,33.4187,-117.14103
902S00117,33.341774,-117.33188
902S00565,33.4108286,-117.23891
902S02293,33.4233868,-117.20467
902S02357,33.4056847,-117.24977
902S05173,33.3971084,-117.28365
902SMSND3,33.4151877,-117.24663
902SMSTN1,33.4310563,-117.18926
902WE0888,33.4541711,-117.30288
903ACPCT1,33.2968568,-116.63839
903FCPSPx,33.3511683,-116.91311
903FRC,33.35894181,-116.9064902
903M20124,33.29947,-117.08415
903M20153,33.31876,-117.10161
903NP9SLR,33.34993721,-116.6650801
903S06113,33.2644836,-116.81301
903SLFRCx,33.3417803,-116.87746
903SLKYS3,33.28785,-117.08242
903SLMSA2,33.2853227,-117.20872
903WE0798,33.3368651,-116.82934
903WE0900,33.330711,-116.81609
904CBAHC6,33.14968,-117.29649
904CBESC8,33.0343335,-117.23599
904M21713,33.11944,-117.09511
904M21720,33.15678,-117.28243
904PS0034,33.0681292,-117.26263
904S00537,33.0499534,-117.22443
904S02201,33.1797995,-117.33735
904S02585,33.090855,-117.24471
904S08089,33.0890172,-117.13747
904S12185,33.0991845,-117.13014
904WE1125,33.0990574,-117.12941
905BCC,33.13023688,-116.79877
905DGCC1x,33.1579419,-116.85173
905PS0026,33.1075387,-116.8642
905S01953,33.0892649,-116.90366
905S02561,33.1297426,-116.63592
905S15201,33.117781,-116.85445
905SDBDN9,33.09303,-116.89707
905SDYSA7,33.0852105,-116.91754
905WE0679,33.131625,-116.65517
905WE1018,33.1244164,-116.6825
906LPLPC6,32.9058216,-117.22704
