id,site_type,ASCI
722PS0535_4.16.14_1,Intermediate,0.560944935
722PS0535_4.16.14_2,Intermediate,0.560944935
722PS0535_5.26.09_1,Intermediate,0.80265106
722PS0611_6.8.10_1,Intermediate,0.763942979
801BNC530_6.19.14_1,Reference,0.980868232
801BRC184_6.30.14_1,NA,0.918599279
801BRC184_6.30.14_2,NA,0.927112277
801CCCCTT_5.15.13_1,Reference,0.911224353
801CCWFAC_6.7.11_1,Reference,0.863264953
801CYC398_6.5.14_1,Intermediate,0.974695503
801DRC025_6.25.14_1,Reference,0.901228935
801DRC025_6.25.14_2,Reference,0.888501613
801EBC686_6.19.14_1,Intermediate,0.867156339
801EBC686_6.19.14_2,Intermediate,0.912269011
801EEWADD_6.5.12_1,Reference,0.879170712
801ETC226_6.10.14_1,Intermediate,0.826325581
801FC1089_5.20.14_1,Stressed,0.713916564
801LCMFAS_5.13.13_1,Reference,1.018152396
801LYC271_6.10.14_1,Intermediate,1.076967913
801LYC600_6.23.14_1,Intermediate,0.893571479
801M12611_7.1.15_1,Stressed,0.733255321
801M12617_4.30.15_1,Stressed,0.995232742
801M12625_7.1.15_1,Stressed,1.062594265
801M16861_4.15.15_1,Stressed,0.417321696
801M16873_4.15.15_1,Stressed,0.677079034
801MHC219_6.24.14_1,Intermediate,0.848457848
801MIC042_6.9.14_1,Stressed,0.737556474
801MIC370_6.9.14_1,Intermediate,0.926804212
801NLC105_6.10.14_1,Stressed,0.950836567
801PFB019_6.11.14_1,Intermediate,0.644519303
801PS0019_5.20.08_1,Intermediate,1.01041296
801RB8361_6.12.14_1,Stressed,0.477775035
801S01671_7.10.12_1,Reference,1.014047534
801S01783_7.11.12_1,Intermediate,0.866785516
801S01805_7.9.12_1,Intermediate,1.053737057
801S02567_7.10.12_1,Reference,0.991551753
801S02947_6.16.14_1,Stressed,0.547685969
801S03111_6.6.12_1,Reference,0.953338827
801S03488_5.7.14_1,Reference,0.945374535
801S03488_6.6.12_1,Reference,0.6932088
801S03971_6.16.14_1,Stressed,0.653768392
801S04078_7.11.12_1,Stressed,0.574591099
801S04471_7.9.12_1,Stressed,0.839488222
801S05127_6.11.13_1,Intermediate,0.870845473
801S05383_6.10.13_1,Intermediate,0.903373463
801S06231_6.6.13_1,Intermediate,0.930460976
801S06679_6.6.13_1,Intermediate,0.937171083
801S07485_6.4.13_1,Stressed,0.653644798
801S08183_6.3.13_1,Stressed,0.87425188
801S08727_6.5.13_1,Intermediate,0.937049499
801S08727_6.5.13_2,Intermediate,1.015125532
801S10259_6.7.12_1,Stressed,0.550320367
801S10259_6.7.12_2,Stressed,0.395145671
801S16169_6.3.13_1,Intermediate,1.048872742
801S19286_6.4.13_1,Stressed,0.638020104
801S19399_6.13.13_1,Stressed,0.637076249
801S19486_6.13.13_1,Stressed,0.680184361
801SANT1x_3.12.13_1,NA,1.071662095
801SANT1x_4.1.13_1,NA,1.062319758
801SAR110_6.12.14_1,Stressed,0.692545476
801SAR124_6.17.14_1,Intermediate,0.933998221
801SDC180_6.4.14_1,Stressed,0.660054659
801SDC418_6.2.14_1,Stressed,0.347212867
801SJR159_6.3.14_1,NA,1.06170503
801SNP001_5.13.14_1,Reference,0.919228183
801SNP001_6.18.14_1,Reference,0.937467975
801SNP002_5.13.14_1,Intermediate,0.920814636
801SNP002_6.18.14_1,Intermediate,0.871435596
801STW055_6.11.14_1,Intermediate,0.810980355
801STW085_6.11.14_1,Stressed,0.679355424
801STW258_6.4.14_1,Intermediate,0.254499026
801WBC106_6.25.14_1,Reference,0.868753129
801WBC106_6.25.14_2,Reference,0.95998044
801WCC247_6.5.14_1,Reference,1.065436688
801WE0674_5.14.13_1,Reference,0.912332012
801WE1008_5.14.13_1,Reference,1.045139623
801WE1132_3.26.09_1,Reference,1.104881415
801WE1132_4.29.09_1,Reference,0.828733089
801WE1132_6.1.09_1,Reference,1.157000168
801WE1132_7.8.09_1,Reference,1.026529038
801WE1132_8.19.09_1,Reference,1.078703575
801XXX305_6.2.14_1,Stressed,0.596741478
802FMCAIP_6.7.11_1,Reference,0.927966566
802NJR147_6.26.14_1,Intermediate,1.021990566
802S25949_6.4.12_1,Intermediate,0.898167136
802S33361_6.5.12_1,Stressed,0.931712377
802S33561_6.4.12_1,Stressed,0.833116323
802S37697_7.12.12_1,Stressed,0.464653268
802S45233_6.12.13_1,Reference,1.008776741
802SJR116_6.12.14_1,Stressed,0.78123842
802SJR587_6.3.14_1,Intermediate,0.915926135
845PS0011_5.14.08_1,Stressed,0.73819855
845PS0011_5.29.08_1,Stressed,0.719413821
845PS0011_6.23.15_1,Stressed,0.632839711
901ATCAAS_6.5.08_1,Reference,0.936472916
901BELOLV_3.26.15_1,Reference,1.232296135
901BELOLV_3.26.15_2,Reference,1.064349482
901BELOLV_3.27.14_1,Reference,1.029804686
901BELOLV_4.4.13_1,Reference,0.926280624
901BELOLV_5.1.14_1,Reference,1.138564175
901CSCADC_5.26.11_1,Reference,0.915718867
901DCCSMC_5.16.11_1,Reference,0.888224001
901M14118_4.30.15_1,Stressed,0.696635001
901M14124_6.23.15_1,Stressed,0.415431402
901NP9FLC_3.25.15_1,Reference,0.992696275
901NP9FLC_3.27.14_1,Reference,0.946828872
901NP9FLC_4.30.14_1,Reference,0.87463458
901NP9FLC_4.30.14_2,Reference,1.022609802
901NP9LCC_3.26.14_1,Intermediate,0.926102274
901PS0057_5.14.08_1,Stressed,0.897472956
901S00313_4.30.09_1,Intermediate,0.937508613
901S00469_5.13.09_1,Reference,1.023243719
901S00531_5.7.09_1,Stressed,0.715829537
901S00997_5.14.09_1,Stressed,0.725443669
901S01705_5.14.09_1,Reference,1.093474929
901S01811_5.7.09_1,Stressed,0.697801136
901S01849_6.1.10_1,Reference,1.226737706
901S02702_6.2.10_1,Stressed,0.747422506
901S02873_6.1.10_1,Reference,0.983715509
901S04309_5.16.11_1,Intermediate,1.094309242
901S04409_5.19.11_1,Intermediate,0.850488793
901S04565_5.26.11_1,Intermediate,1.003796418
901S06030_4.30.09_1,Stressed,0.778067565
901S06798_5.17.11_1,Stressed,0.757117482
901S06851_5.19.11_1,Stressed,0.457054029
901S06969_5.31.12_1,Reference,1.048877264
901S11685_5.31.12_1,Stressed,0.812559847
901S12942_5.30.12_1,Stressed,0.28570924
901S12942_5.30.12_2,Stressed,0.348016968
901S39498_5.18.10_1,Stressed,0.681494035
901S45253_5.18.10_1,Intermediate,0.770678999
901SCCA74_3.7.13_1,Reference,1.151273193
901SCCA74_4.1.13_1,Reference,1.175507548
901SCCA74_6.8.10_1,Reference,1.162730252
901SJSJC9_5.5.08_1,Stressed,0.875923402
901SJSMT2_5.5.08_1,Reference,0.846239107
901SJSMT3_5.8.08_1,Intermediate,1.150043852
902ARO100_4.21.14_1,Reference,0.970678944
902ARO100_5.5.14_1,Reference,0.949647304
902ASTRLC_4.3.13_1,Reference,0.857322516
902M18864_5.6.15_1,NA,0.628883745
902M20161_6.25.15_1,Intermediate,0.530635091
902S00117_5.25.10_1,Intermediate,0.771290361
902S00565_4.27.09_1,Intermediate,0.764508252
902S01097_5.11.09_1,Intermediate,0.823293632
902S02293_5.27.10_1,Intermediate,0.802845891
902S02357_5.25.10_1,Intermediate,0.764911341
902S05173_5.17.11_1,Intermediate,0.625597851
902SMSND3_5.6.08_1,Intermediate,0.804167913
902SMSTN1_5.6.08_1,Reference,0.905888662
902WE0888_6.16.15_1,Intermediate,0.653146714
903ACPCT1_3.26.13_1,Reference,0.937909533
903ACPCT1_5.29.12_1,Reference,0.902189813
903FCPSPx_4.8.15_1,Reference,1.207069975
903FRC_4.8.14_1,Reference,1.125527798
903FRC_5.12.14_1,Reference,1.2357315
903M20124_6.24.15_1,Intermediate,0.804922477
903M20153_6.24.15_1,Intermediate,0.624610449
903NP9LWF_5.8.15_1,Reference,1.031836157
903NP9SLR_3.19.15_1,Intermediate,1.067237622
903NP9SLR_3.25.14_1,Intermediate,0.899627476
903NP9UAC_4.9.15_1,Reference,1.215197892
903S06113_5.23.12_1,Intermediate,0.531469896
903SLFRCx_5.22.15_1,Intermediate,1.078620742
903SLFRCx_5.7.08_1,Reference,0.990548614
903SLGRD2_5.9.08_1,Stressed,0.62656031
903SLKYS3_5.7.08_1,Intermediate,0.722320059
903SLMSA2_5.9.08_1,Intermediate,0.716584579
903WE0798_4.8.15_1,Reference,1.173978061
903WE0900_4.8.15_1,Reference,0.993043221
904CBAHC6_5.6.08_1,Stressed,0.789703487
904CBESC8_5.9.08_1,Stressed,0.790261016
904M21713_6.26.15_1,Stressed,0.776627542
904M21720_6.25.15_1,Stressed,0.874597915
904PS0034_5.13.08_1,Stressed,0.618972186
904S00537_5.4.09_1,Stressed,0.631513566
904S02201_5.19.10_1,Stressed,0.686044091
904S02201_5.19.10_2,Stressed,0.747005893
904S02585_5.19.10_1,Stressed,0.804004828
904S08089_5.20.10_1,Stressed,0.538504122
904S08089_5.20.10_2,Stressed,0.776262148
904S12185_5.24.11_1,Stressed,0.567493268
904WE1125_6.22.15_1,Stressed,0.753331896
905BCC_4.11.14_1,Reference,1.298257205
905BCC_5.13.14_1,Reference,1.270081282
905BCC_6.11.14_1,Reference,1.124061091
905DGCC1x_3.25.14_1,Reference,1.162348158
905DGCC1x_4.3.13_1,Reference,1.160733822
905PS0026_5.13.08_1,Intermediate,0.523230368
905S01953_4.29.09_1,Intermediate,0.733283286
905S02561_5.25.11_1,Reference,0.657048261
905S15201_5.23.12_1,Intermediate,0.755460723
905SDBDN9_3.25.14_1,Reference,0.850264112
905SDISS2_5.8.08_1,Reference,0.842517101
905SDYSA7_5.6.08_1,Intermediate,0.758373783
905SDYSA7_5.6.08_2,Intermediate,0.592412827
905WE0679_3.27.15_1,Reference,0.864998658
905WE1018_6.9.15_1,Intermediate,0.925113056
906LPLPC6_5.7.08_1,Stressed,0.918901335
906LPRSC4_5.7.08_1,Stressed,0.75686905
906M23302_6.23.15_1,Stressed,0.714032579
906M23318_4.28.15_1,Stressed,0.802431461
906S02246_5.26.10_1,Stressed,0.489384907
907BCT_4.17.14_1,Intermediate,1.269627083
907BCT_5.14.14_1,Intermediate,1.316528907
907CCCR02_3.29.10_1,Reference,0.960150779
907CCCR02_5.5.10_1,Reference,0.96735233
907CCCR02_5.8.08_1,Reference,0.848651551
907CCCR02_6.9.10_1,Reference,1.093560006
907CCCR02_7.13.10_1,Reference,1.053271289
907CCCR02_8.24.10_1,Reference,1.035504705
907CONECR_5.16.12_1,Reference,1.03643577
907CONECR_5.31.12_1,Reference,1.05209854
907S00577_5.12.09_1,Intermediate,1.036414505
907S01418_5.12.09_1,Intermediate,1.103053335
907S01434_5.13.09_1,Intermediate,1.327311602
907S01610_5.31.10_1,Intermediate,0.936916382
907S02774_5.20.10_1,Stressed,0.274179376
907S03210_5.18.11_1,Reference,0.853223878
907S03210_5.18.11_2,Reference,0.917909544
907S03786_5.30.12_1,Intermediate,0.65019278
907S05514_5.18.11_1,Intermediate,0.893991721
907S05514_5.18.11_2,Intermediate,0.950788376
907S46499_6.2.10_1,Intermediate,0.91474422
907SDB014_5.21.14_1,Intermediate,1.123533473
907SDB035_5.22.14_1,Reference,1.032879107
907SDCHC3_5.8.08_1,Stressed,0.653395001
907SDFRC2_5.5.08_1,Stressed,0.436712154
907SSDR11_5.5.08_1,Intermediate,0.805165516
907SSDR11_5.5.08_2,Intermediate,0.825590067
909JPCH79_6.8.10_1,Intermediate,0.896226892
909JQCASR_6.1.11_1,Reference,0.834346117
909S00282_4.6.15_1,Reference,1.041537756
909S00282_4.6.15_2,Reference,1.102988621
909SHAR02_5.8.08_1,Intermediate,0.718284199
909SLAW02_5.6.08_1,Intermediate,0.746704083
909SSWR08_5.5.08_1,Stressed,0.732297892
909WE0662_6.22.15_1,Intermediate,1.133451931
910DZRA03_5.6.08_1,Intermediate,0.745554079
910S06570_5.24.10_1,Intermediate,0.797622411
910S14762_5.26.10_1,Intermediate,0.719333557
911COPPER_3.24.15_1,Reference,0.875779692
911COPPER_4.2.13_1,Reference,0.993919856
911KCKCRx_4.7.15_1,Reference,1.185933333
911KCKCRx_5.31.11_1,Reference,0.869542141
911KCKCRx_5.6.14_1,Reference,1.023962263
911LAP_4.9.14_1,Reference,0.966335629
911M24916_4.23.15_1,Stressed,0.785803892
911NCPCR2_3.25.09_1,Intermediate,0.979574159
911NCPCR2_4.28.09_1,Intermediate,1.015246517
911NCPCR2_5.27.09_1,Intermediate,1.034637891
911NCPCRx_6.14.12_1,NA,0.885042032
911NCPCRx_6.26.12_1,NA,0.851643203
911NP9ATC_3.24.14_1,Reference,1.160866507
911NP9ATC_4.29.14_1,Reference,1.036559687
911NP9ATC_4.7.15_1,Reference,1.018814707
911NP9ATC_4.7.15_2,Reference,1.164409742
911NP9UCW_3.18.15_1,Reference,0.98168083
911NP9UCW_3.24.14_1,Reference,1.122388525
911NP9UCW_4.29.14_1,Reference,1.125560291
911S00538_5.5.09_1,Reference,1.147287998
911S00858_5.31.10_1,Reference,0.987230221
911S01142_3.23.15_1,Reference,0.997184278
911S01142_5.24.11_1,Reference,0.943499688
911S01818_5.6.09_1,Intermediate,0.889865042
911S01818_5.6.09_2,Intermediate,0.847993848
911S02058_5.5.09_1,Reference,1.064275351
911S03354_5.5.09_1,Reference,0.937696921
911S04086_5.6.09_1,Intermediate,0.72919086
911S04086_5.6.09_2,Intermediate,0.828599242
911S12262_5.24.10_1,Intermediate,0.8510478
911TCAM01_5.7.08_1,Intermediate,0.938744776
911TCCTCx_5.31.11_1,Reference,1.292048777
911TJIND2_5.8.08_1,Reference,0.924111077
911TJKC1x_3.18.13_1,NA,0.933505519
911TJKC1x_3.30.15_1,Reference,1.205799632
911TJKC1x_5.18.12_1,NA,1.123166399
911TJKC1x_6.25.12_1,NA,0.987150058
911TJKTC5_5.7.08_1,Reference,0.938250974
911TJLCC2_3.18.13_1,NA,1.11883069
911TJLCC2_4.7.15_1,Reference,1.126601483
911TJLCC2_5.7.08_1,NA,1.152336543
911TJLCC2_6.25.12_1,NA,1.011191308
911TJLCC2_7.23.12_1,NA,1.037758481
911TJLCC2_7.9.12_1,NA,1.034486973
911TJWIL3_5.25.11_1,Reference,0.658898351
911TJWIL3_5.6.08_1,Reference,0.844200917
911TJWIL3_5.6.08_2,Reference,0.834820327
911TTJR01_5.5.08_1,Intermediate,0.746756596
ABAB1_6.19.08_1,Stressed,0.772769054
ACJ01_6.30.14_1,Stressed,0.839370752
AHAH1_6.16.07_1,Intermediate,1.198253442
AHAH1_6.4.08_1,Intermediate,0.958299158
ALAC2_6.17.07_1,Stressed,0.458216239
ALWC1_6.18.07_1,Stressed,0.67242743
CBAH1_10.9.07_1,Stressed,0.546342542
CBAH1_11.6.08_1,Stressed,0.567588468
CBAH1_6.16.08_1,Stressed,0.503605706
CBAH1_6.28.07_1,Stressed,0.744273939
CBES1_6.10.07_1,Stressed,0.541249842
CBLA1_10.7.07_1,Stressed,0.438153457
CBLA1_11.6.08_1,Stressed,0.78239126
CBLA1_6.10.07_1,Stressed,0.513046654
CBLA1_6.4.08_1,Stressed,0.383725923
CLSD1_7.4.07_1,Stressed,0.731016129
DGKC1_6.4.08_1,Stressed,0.609016091
DGSY1_1.19.08_1,Intermediate,0.885893317
DGSY1_1.9.08_1,Intermediate,1.149104822
DGSY1_12.10.07_1,Intermediate,0.96857594
DGSY1_12.20.07_1,Intermediate,0.897025563
DGSY1_12.30.07_1,Intermediate,1.069897141
DGSY1_5.14.08_1,Intermediate,0.941515505
FCFC1_6.19.08_1,Stressed,0.836471403
GSAT1_7.3.07_1,Stressed,0.795760265
GSSJ1_7.3.07_1,Intermediate,0.829730354
GVGV1_6.4.08_1,Intermediate,0.946329274
LAAS1_6.11.08_1,Intermediate,0.723998586
LADC1_6.28.07_1,Stressed,0.758469064
LALA1_6.27.07_1,Stressed,0.619944204
LALK1_6.27.07_1,Stressed,0.899978458
MALV1_7.2.07_1,Stressed,0.714866054
MAMC2_6.13.08_1,Stressed,0.731076051
MAMC2_7.2.07_1,Stressed,0.956636694
MAMD1_6.13.08_1,Stressed,0.783338723
MAMD1_7.1.07_1,Stressed,0.693507592
MCMC1_6.18.08_1,Stressed,0.681332735
MCRC1_10.6.07_1,Intermediate,0.922031997
MCRC1_11.4.08_1,Intermediate,1.108683141
MCRC1_6.18.08_1,Intermediate,0.888973211
MCRC1_7.4.07_1,Intermediate,1.029064005
ME-SCR_5.29.14_1,Intermediate,0.874807188
ME-SCR_6.17.15_1,Intermediate,0.922297722
MJMJ1_6.19.08_1,Reference,0.989181315
MTMT1_6.5.08_1,Intermediate,1.18657652
MTTF1_6.5.08_1,NA,1.138956349
RCRC1_7.1.07_1,Intermediate,0.799003636
REF-TCAS_5.20.14_1,NA,1.172844606
REF-TCAS_6.10.14_1,NA,1.168932427
REF-TCAS_6.17.14_1,NA,1.037009993
SACJ1_6.19.08_1,Stressed,0.797765674
SAMI1_10.4.07_1,Intermediate,0.955919924
SAMI1_11.2.08_1,Intermediate,1.134378381
SAMI1_6.6.07_1,Intermediate,1.018754728
SAMI1_6.6.08_1,Intermediate,0.946431874
SASA1_6.20.08_1,Stressed,0.591137425
SASA4_10.4.07_1,Reference,1.180789667
SASA4_11.2.08_1,Reference,1.276347555
SASA4_6.6.08_1,Reference,1.345861858
SASA4_6.7.07_1,Reference,1.185201493
SASN1_6.20.08_1,Stressed,0.436842205
SASV1_6.13.07_1,Intermediate,1.149012966
SC-MB_6.17.14_1,Stressed,0.804012736
SCFC1_6.12.08_1,Reference,1.115980748
SCPR1_6.20.08_1,Intermediate,0.813162254
SCSC2_6.20.07_1,Stressed,0.521896823
SCSF1_6.12.08_1,Intermediate,0.80917914
SCSL1_6.16.08_1,Intermediate,0.846478804
SCSP1_6.19.07_1,Intermediate,0.945913555
SCSP2_6.16.08_1,Intermediate,0.815219068
SCSS1_6.17.08_1,Reference,0.989947827
SDBC1_6.6.07_1,Stressed,0.733261034
SDBG1_7.5.07_1,Stressed,0.549550073
SDSD1_6.12.07_1,Stressed,0.694200947
SDSD3_10.8.07_1,Stressed,0.387734098
SDSD3_11.6.08_1,Stressed,0.72614482
SDSD3_6.2.08_1,Stressed,0.429467539
SDSD3_6.6.07_1,Stressed,0.514079198
SDSR1_6.13.08_1,Stressed,0.301763929
SGBC1_10.5.07_1,Reference,1.043985604
SGBC1_11.3.08_1,Reference,0.976165041
SGBC1_6.10.08_1,Reference,0.931851548
SGBC1_6.24.07_1,Reference,1.077187396
SGCC1_6.20.07_1,Stressed,0.447459156
SGCD1_6.9.08_1,Intermediate,1.075140028
SGCR1_6.21.07_1,Stressed,0.498717674
SGCT1_6.19.07_1,Intermediate,1.253508044
SGEW1_6.10.08_1,Intermediate,1.263038326
SGEW1_6.25.07_1,Intermediate,0.943708668
SGLT506_6.7.10_1,Stressed,0.58751656
SGLT506_7.6.12_1,Stressed,0.743748632
SGSG1_10.5.07_1,Intermediate,1.248527619
SGSG1_11.3.08_1,Intermediate,1.027918828
SGSG1_6.10.08_1,Intermediate,0.917680321
SGSG1_6.24.07_1,Intermediate,1.083625118
SGUR103_7.22.10_1,Reference,0.82052985
SGUT503_5.27.10_1,Intermediate,0.984036981
SGUT503_5.8.09_1,Intermediate,0.962183325
SGWC1_10.5.07_1,Stressed,0.574556031
SGWC1_11.2.08_1,Stressed,0.725149587
SGWC1_6.20.07_1,Stressed,0.559556778
SGWC1_6.9.08_1,Stressed,0.447067467
SGWC2_6.26.07_1,Stressed,0.890060333
SJBL1_6.14.07_1,Intermediate,1.036766012
SJBL1_6.3.08_1,Intermediate,1.084175788
SJMO1_6.3.08_1,Intermediate,1.139695738
SJOF1_5.16.08_1,Intermediate,0.832050586
SJOS1_6.11.07_1,Stressed,0.392802144
SJSJ2_6.5.07_1,Intermediate,0.780812781
SJSJ5_5.13.08_1,Intermediate,1.075619413
SJTC1_6.10.07_1,Stressed,0.712516635
SJTC2_6.14.07_1,Reference,1.048894606
SJTC3_10.8.07_1,Stressed,0.878940339
SJTC3_11.7.08_1,Stressed,1.05055765
SJTC3_6.10.07_1,Stressed,0.978336173
SJTC3_6.13.08_1,Stressed,0.798247004
SLFR1_6.11.07_1,NA,1.203547915
SLFY1_6.9.08_1,NA,1.135285901
SLGD1_6.18.08_1,Stressed,0.592052103
SLRC1_6.9.08_1,Intermediate,0.931529312
SLSL4_6.28.07_1,Stressed,0.801443044
SLWM1_6.12.07_1,Intermediate,0.738281667
SMAD1_10.7.07_1,Reference,0.918215565
SMAD1_11.5.08_1,Reference,0.726045984
SMAD1_6.18.08_1,Reference,0.92762894
SMAD1_6.26.07_1,Reference,0.874714132
SMAS1_5.12.08_1,Reference,0.798935625
SMC00027_7.13.15_1,Intermediate,0.945270308
SMC00036_6.15.15_1,Stressed,0.503516135
SMC00105_5.12.09_1,Intermediate,0.944309861
SMC00105_5.22.14_1,Intermediate,1.059043013
SMC00135_6.7.10_1,Reference,0.91503566
SMC00153_6.8.09_1,Stressed,0.68242615
SMC00153_6.8.09_2,Stressed,0.741784803
SMC00191_7.12.10_1,Intermediate,0.953667498
SMC00198_5.20.09_1,Stressed,0.599960774
SMC00198_7.9.14_1,Stressed,0.835570191
SMC00198_7.9.14_2,Stressed,0.789534986
SMC00206_5.18.09_1,Stressed,0.912301576
SMC00206_6.16.15_1,Stressed,0.603540439
SMC00206_6.5.14_1,Stressed,0.913482283
SMC00271_6.4.09_1,Reference,1.078268168
SMC00271_8.13.15_1,Reference,1.285056821
SMC00282_6.9.09_1,Reference,1.084486307
SMC00282_6.9.09_2,Reference,1.047186516
SMC00288_6.4.14_1,Stressed,0.865507389
SMC00318_6.15.10_1,Stressed,0.598309002
SMC00324_6.21.10_1,Intermediate,0.67646271
SMC00345_7.19.11_1,Stressed,0.618620997
SMC00345_7.19.11_2,Stressed,0.70084461
SMC00375_6.8.10_1,Stressed,0.75358074
SMC00382_6.23.09_1,Stressed,0.701799758
SMC00428_5.15.14_1,Reference,1.064544548
SMC00428_6.19.14_1,Reference,1.095984164
SMC00428_7.22.10_1,Reference,0.71876168
SMC00436_5.26.09_1,Stressed,0.650933403
SMC00440_5.20.09_1,Intermediate,0.76946375
SMC00446_7.1.10_1,Stressed,0.78890433
SMC00457_6.4.09_1,Intermediate,0.816978631
SMC00464_5.8.09_1,Intermediate,0.879151938
SMC00464_6.4.14_1,Intermediate,1.028661546
SMC00473_6.3.09_1,Stressed,0.671335269
SMC00476_6.8.09_1,Reference,0.935426416
SMC00479_7.13.11_1,Stressed,0.568747557
SMC00479_7.13.11_2,Stressed,0.481322749
SMC00480_5.13.09_1,Intermediate,0.931352463
SMC00480_5.13.09_2,Intermediate,1.013951779
SMC00520_5.19.09_1,Intermediate,0.998171178
SMC00520_6.25.14_1,Intermediate,1.066155511
SMC00531_5.18.09_1,Stressed,0.679403734
SMC00544_6.22.11_1,Intermediate,0.721373567
SMC00608_6.27.11_1,Stressed,0.680680293
SMC00632_6.13.11_1,Stressed,0.692697963
SMC00632_6.13.11_2,Stressed,0.727654698
SMC00660_7.14.15_1,Intermediate,0.535559258
SMC00665_7.27.11_1,Intermediate,0.824961124
SMC00670_5.21.09_1,Stressed,0.726729233
SMC00670_6.23.15_1,Stressed,0.588556839
SMC00684_6.27.11_1,Stressed,0.735087304
SMC00686_6.27.11_1,Stressed,0.725953986
SMC00693_5.31.10_1,Intermediate,0.642229302
SMC00693_5.31.10_2,Intermediate,0.681636747
SMC00702_7.19.11_1,Stressed,0.394124504
SMC00710_5.20.09_1,Stressed,0.666709371
SMC00729_6.3.09_1,Stressed,0.782654913
SMC00748_6.21.11_1,Stressed,0.74775993
SMC00766_7.11.11_1,Stressed,0.808101652
SMC00766_7.11.11_2,Stressed,0.769063235
SMC00791_6.22.11_1,Reference,1.039803279
SMC00791_6.22.11_2,Reference,1.037403702
SMC00827_6.15.09_1,Intermediate,0.97872674
SMC00830_6.21.11_1,Stressed,0.71859943
SMC00836_6.24.15_1,Stressed,0.778808643
SMC00857_7.13.11_1,Stressed,0.488381732
SMC00873_4.23.15_1,Stressed,0.680209711
SMC00873_5.19.09_1,Stressed,0.691616376
SMC00873_6.10.14_1,Stressed,0.962546072
SMC00899_7.12.11_1,Stressed,0.637401553
SMC00903_7.6.11_1,Intermediate,1.120025492
SMC00910_4.30.09_1,Stressed,0.651661169
SMC00911_6.4.09_1,Reference,0.979432103
SMC00921_6.2.10_1,Stressed,0.625526845
SMC00924_6.25.14_1,Intermediate,0.715962688
SMC00924_6.9.09_1,Intermediate,0.883902995
SMC00926_6.28.10_1,Stressed,0.793662601
SMC00957_6.21.10_1,Stressed,0.649890877
SMC00957_7.2.10_1,Stressed,0.560944935
SMC00958_7.19.11_1,Stressed,0.749924285
SMC00963_6.17.10_1,Stressed,0.562166325
SMC00963_7.9.14_1,Stressed,0.794347288
SMC01004_5.26.09_1,Stressed,0.560944935
SMC01013_6.24.10_1,Stressed,1.025913166
SMC01040_6.9.09_1,Intermediate,1.033646396
SMC01046_5.21.09_1,Stressed,0.825037481
SMC01049_6.1.10_1,Stressed,0.495290518
SMC01049_7.9.14_1,Stressed,0.804835089
SMC01096_6.7.10_1,Intermediate,0.788390172
SMC01096_6.7.10_2,Intermediate,0.770396046
SMC01097_5.4.15_1,Intermediate,0.563896347
SMC01151_6.17.09_1,Stressed,0.614832827
SMC01155_5.12.09_1,Intermediate,0.838408705
SMC01158_5.20.09_1,Stressed,0.693337653
SMC01161_5.27.10_1,Stressed,0.760105251
SMC01174_7.20.11_1,Intermediate,0.88639971
SMC01196_7.14.10_1,Reference,0.837517715
SMC01201_6.2.10_1,Stressed,0.504851896
SMC01208_6.8.10_1,Stressed,0.688092321
SMC01215_7.13.11_1,Stressed,0.594399317
SMC01248_7.26.11_1,Reference,0.807269412
SMC01257_6.16.11_1,Stressed,0.348542627
SMC01258_5.27.09_1,Stressed,0.677560062
SMC01260_7.16.12_1,Stressed,0.64953252
SMC01278_6.17.09_1,Stressed,0.741086109
SMC01320_6.7.10_1,Intermediate,0.766822832
SMC01358_6.21.11_1,Stressed,0.726594557
SMC01367_6.23.11_1,Reference,0.92846128
SMC01383_6.1.10_1,Stressed,0.77757628
SMC01384_6.30.15_1,Intermediate,1.14287965
SMC01413_7.9.12_1,Reference,1.025578779
SMC01413_7.9.12_2,Reference,0.990591238
SMC01424_7.1.09_1,Reference,0.994339939
SMC01452_7.15.10_1,Stressed,0.732880869
SMC01454_7.16.12_1,Stressed,0.568882432
SMC01454_7.16.12_2,Stressed,0.741160323
SMC01464_6.7.12_1,Stressed,0.560822379
SMC01504_6.28.11_1,Intermediate,0.950884497
SMC01504_6.28.11_2,Intermediate,0.936730008
SMC01512_6.23.10_1,Stressed,0.882613117
SMC01523_7.7.11_1,Intermediate,1.309133822
SMC01544_7.14.10_1,Intermediate,0.832988631
SMC01555_6.23.11_1,Stressed,0.39119952
SMC01559_6.21.11_1,Intermediate,1.057061795
SMC01567_6.9.10_1,Reference,1.109310691
SMC01606_5.26.09_1,Stressed,0.754420027
SMC01640_6.30.15_1,Stressed,0.708480921
SMC01655_7.6.11_1,Intermediate,0.87347942
SMC01656_6.6.12_1,Stressed,0.66093443
SMC01662_7.9.12_1,Stressed,0.425302595
SMC01684_6.3.09_1,Stressed,0.493963697
SMC01689_7.5.12_1,Intermediate,0.663886192
SMC01692_6.20.11_1,Stressed,0.760371299
SMC01694_6.28.10_1,Stressed,0.845034987
SMC01716_6.8.10_1,Stressed,0.617077433
SMC01717_5.28.09_1,Intermediate,0.840926922
SMC01726_6.30.10_1,Stressed,0.806706207
SMC01748_5.21.14_1,Stressed,0.898075778
SMC01748_6.3.09_1,Stressed,0.727900524
SMC01772_7.11.12_1,Stressed,0.425530582
SMC01808_6.13.11_1,Intermediate,0.991947298
