SITE_CODE,MSMT_DATE,WSE,GSE_WSE,WLM_ORG_NAME,LATITUDE,LONGITUDE,COUNTY_NAME,WELL_DEPTH,WELL_USE
382913N1213131W001,2015-11-09T00:00:00Z,-52.9,96.4,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-11-09T00:00:00Z,-52.9,96.4,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-11-09T00:00:00Z,-52.9,96.4,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-10-08T00:00:00Z,-53.7,97.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-10-08T00:00:00Z,-53.7,97.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-10-08T00:00:00Z,-53.7,97.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-09-14T00:00:00Z,-54.1,97.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-09-14T00:00:00Z,-54.1,97.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-09-14T00:00:00Z,-54.1,97.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-08-04T00:00:00Z,-54.4,97.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-08-04T00:00:00Z,-54.4,97.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-08-04T00:00:00Z,-54.4,97.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-07-03T00:00:00Z,-47.2,90.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-07-03T00:00:00Z,-47.2,90.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-07-03T00:00:00Z,-47.2,90.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-06-17T00:00:00Z,-44.5,88,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-06-17T00:00:00Z,-44.5,88,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-06-17T00:00:00Z,-44.5,88,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-05-28T00:00:00Z,-42.1,85.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-05-28T00:00:00Z,-42.1,85.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-05-28T00:00:00Z,-42.1,85.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-04-23T00:00:00Z,-41.3,84.8,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-04-23T00:00:00Z,-41.3,84.8,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-04-23T00:00:00Z,-41.3,84.8,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-03-25T00:00:00Z,-41.1,84.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-03-25T00:00:00Z,-41.1,84.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-03-25T00:00:00Z,-41.1,84.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-02-26T00:00:00Z,-40.7,84.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-02-26T00:00:00Z,-40.7,84.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-02-26T00:00:00Z,-40.7,84.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-01-14T00:00:00Z,-40.8,84.3,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-01-14T00:00:00Z,-40.8,84.3,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-01-14T00:00:00Z,-40.8,84.3,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-12-23T00:00:00Z,-41.2,84.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-12-23T00:00:00Z,-41.2,84.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-12-23T00:00:00Z,-41.2,84.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-11-13T00:00:00Z,-42.3,85.8,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-11-13T00:00:00Z,-42.3,85.8,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-11-13T00:00:00Z,-42.3,85.8,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-10-17T00:00:00Z,-44.1,87.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-10-17T00:00:00Z,-44.1,87.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-10-17T00:00:00Z,-44.1,87.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-09-18T00:00:00Z,-45.7,89.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-09-18T00:00:00Z,-45.7,89.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-09-18T00:00:00Z,-45.7,89.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-08-19T00:00:00Z,-47.6,91.1,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-08-19T00:00:00Z,-47.6,91.1,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-08-19T00:00:00Z,-47.6,91.1,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-07-28T00:00:00Z,-47.4,90.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-07-28T00:00:00Z,-47.4,90.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-07-28T00:00:00Z,-47.4,90.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-06-23T00:00:00Z,-43.7,87.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-06-23T00:00:00Z,-43.7,87.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-06-23T00:00:00Z,-43.7,87.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-03-17T00:00:00Z,-38.7,82.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-03-17T00:00:00Z,-38.7,82.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-03-17T00:00:00Z,-38.7,82.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-02-21T00:00:00Z,-39,82.5,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-02-21T00:00:00Z,-39,82.5,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-02-21T00:00:00Z,-39,82.5,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-01-24T00:00:00Z,-42.1,85.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-01-24T00:00:00Z,-42.1,85.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2014-01-24T00:00:00Z,-42.1,85.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
