STN_ID,SITE_CODE,SWN,WELL_NAME,LATITUDE,LONGITUDE,WLM_METHOD,WLM_ACC,BASIN_CODE,BASIN_NAME,COUNTY_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO
47650,373008N1219975W004,07S01W29C006M,07S01W29C006,37.3008,-121.998,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,270,Observation,Part of a nested/multi-completion well,795784
47645,373094N1219181W001,07S01W24H004M,07S01W24H004,37.3094,-121.918,Other,Unknown,2-009.02,Santa Clara,Santa Clara,342,Observation,Single Well,NA
47658,373127N1217917W001,07S02E19B009M,07S02E19B009,37.3127,-121.792,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,410,Observation,Single Well,NA
47664,373130N1217564W001,07S02E21G010M,07S02E21G010,37.313,-121.756,Unknown,Unknown,2-009.02,Santa Clara,Santa Clara,358,Observation,Single Well,NA
47659,373161N1217973W001,07S02E19C005M,07S02E19C005,37.3161,-121.797,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,1030,Observation,Part of a nested/multi-completion well,795953
47660,373161N1217973W002,07S02E19C006M,07S02E19C006,37.3161,-121.797,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,630,Observation,Part of a nested/multi-completion well,795954
47661,373161N1217973W003,07S02E19C007M,07S02E19C007,37.3161,-121.797,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,390,Observation,Part of a nested/multi-completion well,795955
47662,373161N1217973W004,07S02E19C008M,07S02E19C008,37.3161,-121.797,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,290,Observation,Part of a nested/multi-completion well,795956
47663,373161N1217973W005,07S02E19C009M,07S02E19C009,37.3161,-121.797,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,150,Observation,Part of a nested/multi-completion well,795957
47627,373161N1219033W001,07S01E19B003M,07S01E19B003,37.3161,-121.903,Unknown,Unknown,2-009.02,Santa Clara,Santa Clara,850,Observation,Part of a nested/multi-completion well,736301
47628,373161N1219033W002,07S01E19B004M,07S01E19B004,37.3161,-121.903,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,455,Observation,Part of a nested/multi-completion well,736303
47629,373161N1219033W003,07S01E19B005M,07S01E19B005,37.3161,-121.903,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,365,Observation,Part of a nested/multi-completion well,736304
47630,373161N1219033W004,07S01E19B006M,07S01E19B006,37.3161,-121.903,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,240,Observation,Part of a nested/multi-completion well,736305
47631,373161N1219033W005,07S01E19B007M,07S01E19B007,37.3161,-121.903,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,590,Observation,Part of a nested/multi-completion well,736302
47626,373162N1219032W001,07S01E19B002M,07S01E19B002,37.3162,-121.903,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,85,Observation,Single Well,736306
47640,373177N1219435W001,07S01W14P001M,07S01W14P001,37.3177,-121.943,Unknown,Unknown,2-009.02,Santa Clara,Santa Clara,980,Observation,Part of a nested/multi-completion well,773117
47641,373177N1219435W002,07S01W14P002M,07S01W14P002,37.3177,-121.943,Unknown,Unknown,2-009.02,Santa Clara,Santa Clara,440,Observation,Part of a nested/multi-completion well,773118
47642,373177N1219435W003,07S01W14P003M,07S01W14P003,37.3177,-121.943,Unknown,Unknown,2-009.02,Santa Clara,Santa Clara,560,Observation,Part of a nested/multi-completion well,773119
47643,373177N1219435W004,07S01W14P004M,07S01W14P004,37.3177,-121.943,Unknown,Unknown,2-009.02,Santa Clara,Santa Clara,360,Observation,Part of a nested/multi-completion well,773120
47644,373177N1219435W005,07S01W14P005M,07S01W14P005,37.3177,-121.943,Unknown,Unknown,2-009.02,Santa Clara,Santa Clara,150,Observation,Part of a nested/multi-completion well,773121
52342,373284N1218687W001,07S01E16C011M,07S01E16C011,37.3284,-121.869,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,1004,Observation,Single Well,29740
47657,373346N1217908W001,07S02E07Q003M,07S02E07Q003,37.3346,-121.791,Unknown,Unknown,2-009.02,Santa Clara,Santa Clara,500,Observation,Single Well,NA
47621,373368N1218695W001,07S01E09L004M,07S01E09L004,37.3368,-121.87,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,1000,Observation,Part of a nested/multi-completion well,730556
47622,373368N1218695W002,07S01E09L005M,07S01E09L005,37.3368,-121.87,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,640,Observation,Part of a nested/multi-completion well,730557
47623,373368N1218695W003,07S01E09L006M,07S01E09L006,37.3368,-121.87,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,540,Observation,Part of a nested/multi-completion well,730558
47624,373368N1218695W004,07S01E09L007M,07S01E09L007,37.3368,-121.87,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,425,Observation,Part of a nested/multi-completion well,730559
47625,373368N1218695W005,07S01E09L008M,07S01E09L008,37.3368,-121.87,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,72,Observation,Single Well,730560
47638,373416N1220002W001,07S01W08D002M,07S01W08D002,37.3416,-122,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,345,Observation,Single Well,202481
47637,373417N1220002W001,07S01W08D001M,07S01W08D001,37.3417,-122,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,480,Observation,Single Well,202483
47639,373417N1220002W002,07S01W08D003M,07S01W08D003,37.3417,-122,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,440,Observation,Single Well,202482
47636,373418N1220002W001,07S01W08C003M,07S01W08C003,37.3418,-122,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,398,Observation,Single Well,268801
47619,373531N1218116W001,07S01E01G001M,07S01E01G001,37.3531,-121.812,Unknown,Unknown,2-009.02,Santa Clara,Santa Clara,400,Observation,Single Well,NA
47620,373556N1218411W001,07S01E03H001M,07S01E03H001,37.3556,-121.841,Unknown,Unknown,2-009.02,Santa Clara,Santa Clara,365,Observation,Single Well,NA
47605,373640N1219417W001,06S01W35L001M,06S01W35L001,37.364,-121.942,Unknown,Unknown,2-009.02,Santa Clara,Santa Clara,458,Observation,Single Well,NA
47618,373646N1220626W001,06S02W34J001M,06S02W34J001,37.3646,-122.063,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,140,Observation,Single Well,739031
47617,373719N1220650W001,06S02W34B006M,06S02W34B006,37.3718,-122.065,Surveyed,0.1 ft.,2-009.02,Santa Clara,Santa Clara,152,Observation,Single Well,NA
