SITE_CODE,MSMT_DATE,WSE
383204N1214430W001,1996-04-05T00:00:00Z,-33.59
383204N1214430W001,1996-03-07T00:00:00Z,-33.79
383204N1214430W001,1996-02-28T00:00:00Z,-36.89
383204N1214430W001,1996-01-10T00:00:00Z,-40.09
383204N1214430W001,1995-12-14T00:00:00Z,-48.79
383204N1214430W001,1995-11-13T00:00:00Z,-48.39
383204N1214430W001,1995-10-20T00:00:00Z,-48.99
383204N1214430W001,1995-09-14T00:00:00Z,-47.59
383204N1214430W001,1995-08-30T00:00:00Z,-45.59
383204N1214430W001,1995-07-18T00:00:00Z,-44.69
383204N1214430W001,1995-06-23T00:00:00Z,-43.09
383204N1214430W001,1995-05-22T00:00:00Z,-32.89
383204N1214430W001,1995-04-20T00:00:00Z,-32.89
383204N1214430W001,1995-03-17T00:00:00Z,-34.59
383204N1214430W001,1995-02-24T00:00:00Z,-35.89
383204N1214430W001,1995-01-30T00:00:00Z,-37.59
383204N1214430W001,1994-12-13T00:00:00Z,-40.29
383204N1214430W001,1994-11-28T00:00:00Z,-43.69
383204N1214430W001,1994-10-26T00:00:00Z,-43.59
383204N1214430W001,1994-09-19T00:00:00Z,-48.49
383204N1214430W001,1994-08-26T00:00:00Z,-48.89
383204N1214430W001,1994-07-26T00:00:00Z,-45.19
383204N1214430W001,1994-06-28T00:00:00Z,-43.09
383204N1214430W001,1994-05-31T00:00:00Z,-44.09
383204N1214430W001,1994-04-29T00:00:00Z,-39.09
383204N1214430W001,1994-03-31T00:00:00Z,-36.99
383204N1214430W001,1994-02-24T00:00:00Z,-35.39
383204N1214430W001,1994-01-31T00:00:00Z,-36.29
383204N1214430W001,1993-12-20T00:00:00Z,-37.99
383204N1214430W001,1993-11-24T00:00:00Z,-39.39
383204N1214430W001,1993-10-28T00:00:00Z,-41.09
383204N1214430W001,1993-09-30T00:00:00Z,-46.79
383204N1214430W001,1993-08-31T00:00:00Z,-45.79
383204N1214430W001,1993-07-28T00:00:00Z,-47.29
383204N1214430W001,1993-06-28T00:00:00Z,-43.99
383204N1214430W001,1993-05-25T00:00:00Z,-39.99
383204N1214430W001,1993-04-28T00:00:00Z,-37.39
383204N1214430W001,1993-03-29T00:00:00Z,-35.59
383204N1214430W001,1993-02-25T00:00:00Z,-37.19
383204N1214430W001,1993-01-25T00:00:00Z,-39.09
383204N1214430W001,1992-12-30T00:00:00Z,-40.79
383204N1214430W001,1992-11-30T00:00:00Z,-43.89
383204N1214430W001,1992-10-29T00:00:00Z,-49.39
383204N1214430W001,1992-09-28T00:00:00Z,-47.79
383204N1214430W001,1992-08-25T00:00:00Z,-47.79
383204N1214430W001,1992-07-23T00:00:00Z,-46.49
383204N1214430W001,1992-06-29T00:00:00Z,-46.49
383204N1214430W001,1992-05-27T00:00:00Z,-41.59
383204N1214430W001,1992-04-24T00:00:00Z,-36.19
383204N1214430W001,1992-03-30T00:00:00Z,-36.29
383204N1214430W001,1992-02-21T00:00:00Z,-38.49
383204N1214430W001,1991-06-24T00:00:00Z,-45.39
383204N1214430W001,1991-05-24T00:00:00Z,-40.39
383204N1214430W001,1991-04-23T00:00:00Z,-37.29
383204N1214430W001,1991-03-25T00:00:00Z,-37.29
383204N1214430W001,1991-02-27T00:00:00Z,-38.99
383204N1214430W001,1991-01-31T00:00:00Z,-41.19
383204N1214430W001,1990-12-17T00:00:00Z,-39.39
383204N1214430W001,1990-11-29T00:00:00Z,-40.79
383204N1214430W001,1990-10-30T00:00:00Z,-42.29
383204N1214430W001,1990-09-27T00:00:00Z,-43.79
383204N1214430W001,1990-08-28T00:00:00Z,-44.89
383204N1214430W001,1990-07-27T00:00:00Z,-44.99
383204N1214430W001,1990-06-26T00:00:00Z,-40.49
383204N1214430W001,1990-05-30T00:00:00Z,-36.49
383204N1214430W001,1990-04-25T00:00:00Z,-36.69
383204N1214430W001,1990-03-28T00:00:00Z,-33.79
383204N1214430W001,1990-02-23T00:00:00Z,-34.59
383204N1214430W001,1990-01-23T00:00:00Z,-35.59
383204N1214430W001,1989-12-21T00:00:00Z,-36.59
383204N1214430W001,1989-11-29T00:00:00Z,-37.49
383204N1214430W001,1989-10-30T00:00:00Z,-39.09
383204N1214430W001,1989-09-22T00:00:00Z,-42.19
383204N1214430W001,1989-08-30T00:00:00Z,-48.29
383204N1214430W001,1989-07-28T00:00:00Z,-44.89
383204N1214430W001,1989-06-28T00:00:00Z,-43.79
383204N1214430W001,1989-05-26T00:00:00Z,-39.09
383204N1214430W001,1989-04-25T00:00:00Z,-34.19
383204N1214430W001,1989-03-28T00:00:00Z,-33.99
383204N1214430W001,1989-02-24T00:00:00Z,-34.79
383204N1214430W001,1989-01-25T00:00:00Z,-35.39
383204N1214430W001,1988-12-21T00:00:00Z,-36.49
383204N1214430W001,1988-12-01T00:00:00Z,-37.19
383204N1214430W001,1988-10-26T00:00:00Z,-39.39
383204N1214430W001,1988-09-30T00:00:00Z,-41.29
383204N1214430W001,1988-08-26T00:00:00Z,-44.89
383204N1214430W001,1988-07-29T00:00:00Z,-42.49
383204N1214430W001,1988-06-27T00:00:00Z,-40.09
383204N1214430W001,1988-05-26T00:00:00Z,-36.29
383204N1214430W001,1988-04-25T00:00:00Z,-33.69
383204N1214430W001,1988-03-24T00:00:00Z,-34.79
383204N1214430W001,1988-02-23T00:00:00Z,-32.39
383204N1214430W001,1988-01-21T00:00:00Z,-34.39
383204N1214430W001,1987-12-21T00:00:00Z,-35.59
383204N1214430W001,1987-11-24T00:00:00Z,-35.39
383204N1214430W001,1987-10-27T00:00:00Z,-36.79
383204N1214430W001,1987-09-24T00:00:00Z,-39.09
383204N1214430W001,1987-08-26T00:00:00Z,-42.19
383204N1214430W001,1987-07-27T00:00:00Z,-38.79
383204N1214430W001,1987-06-22T00:00:00Z,-37.29
383204N1214430W001,1987-05-26T00:00:00Z,-34.19
383204N1214430W001,1987-04-23T00:00:00Z,-32.29
383204N1214430W001,1987-03-23T00:00:00Z,-30.39
383204N1214430W001,1987-02-23T00:00:00Z,-31.09
383204N1214430W001,1987-01-23T00:00:00Z,-33.29
383204N1214430W001,1986-12-23T00:00:00Z,-35.99
383204N1214430W001,1986-11-20T00:00:00Z,-36.39
383204N1214430W001,1986-10-28T00:00:00Z,-37.29
383204N1214430W001,1986-09-26T00:00:00Z,-38.49
383204N1214430W001,1986-08-25T00:00:00Z,-44.19
383204N1214430W001,1986-07-23T00:00:00Z,-41.99
383204N1214430W001,1986-06-24T00:00:00Z,NA
383204N1214430W001,1986-05-23T00:00:00Z,-32.99
383204N1214430W001,1986-04-24T00:00:00Z,-28.29
383204N1214430W001,1986-03-24T00:00:00Z,-29.69
383204N1214430W001,1986-02-22T00:00:00Z,-31.79
383204N1214430W001,1986-01-22T00:00:00Z,-35.19
383204N1214430W001,1985-12-20T00:00:00Z,-36.19
383204N1214430W001,1985-11-19T00:00:00Z,-37.79
383204N1214430W001,1985-10-24T00:00:00Z,-39.49
383204N1214430W001,1985-09-23T00:00:00Z,-41.39
383204N1214430W001,1985-08-23T00:00:00Z,-42.79
383204N1214430W001,1985-07-25T00:00:00Z,NA
383204N1214430W001,1985-06-27T00:00:00Z,-42.29
383204N1214430W001,1985-05-24T00:00:00Z,-37.39
383204N1214430W001,1985-04-25T00:00:00Z,-36.19
383204N1214430W001,1985-03-25T00:00:00Z,-32.79
383204N1214430W001,1985-02-26T00:00:00Z,-33.69
383204N1214430W001,1985-01-24T00:00:00Z,-35.19
383204N1214430W001,1984-12-18T00:00:00Z,-36.69
383204N1214430W001,1984-11-27T00:00:00Z,-38.19
383204N1214430W001,1984-10-29T00:00:00Z,-42.09
383204N1214430W001,1984-09-25T00:00:00Z,-44.99
383204N1214430W001,1984-08-29T00:00:00Z,-44.09
383204N1214430W001,1984-07-30T00:00:00Z,-43.79
383204N1214430W001,1984-06-27T00:00:00Z,-40.89
383204N1214430W001,1984-05-30T00:00:00Z,-38.29
383204N1214430W001,1984-04-26T00:00:00Z,-33.09
383204N1214430W001,1984-03-28T00:00:00Z,-29.89
383204N1214430W001,1984-02-28T00:00:00Z,-30.59
383204N1214430W001,1984-01-25T00:00:00Z,-31.89
383204N1214430W001,1983-12-20T00:00:00Z,-33.89
383204N1214430W001,1983-11-29T00:00:00Z,-34.99
383204N1214430W001,1983-10-26T00:00:00Z,-38.39
383204N1214430W001,1983-09-29T00:00:00Z,-40.79
383204N1214430W001,1983-09-01T00:00:00Z,NA
383204N1214430W001,1983-07-25T00:00:00Z,-42.49
383204N1214430W001,1983-06-29T00:00:00Z,-39.89
383204N1214430W001,1983-05-26T00:00:00Z,NA
383204N1214430W001,1983-04-27T00:00:00Z,-32.49
383204N1214430W001,1983-03-28T00:00:00Z,-34.69
383204N1214430W001,1983-02-24T00:00:00Z,-37.19
383204N1214430W001,1983-01-25T00:00:00Z,-40.09
383204N1214430W001,1982-12-27T00:00:00Z,-40.89
383204N1214430W001,1982-12-03T00:00:00Z,-42.49
383204N1214430W001,1982-10-27T00:00:00Z,-44.99
383204N1214430W001,1982-09-27T00:00:00Z,-50.19
383204N1214430W001,1982-08-29T00:00:00Z,NA
383204N1214430W001,1982-07-29T00:00:00Z,NA
383204N1214430W001,1982-06-29T00:00:00Z,-51.49
383204N1214430W001,1982-05-26T00:00:00Z,NA
383204N1214430W001,1982-04-27T00:00:00Z,-38.79
383204N1214430W001,1982-03-29T00:00:00Z,-40.39
383204N1214430W001,1982-02-23T00:00:00Z,-42.59
383204N1214430W001,1982-01-26T00:00:00Z,-43.99
383204N1214430W001,1981-12-30T00:00:00Z,-45.39
383204N1214430W001,1981-11-24T00:00:00Z,-47.79
383204N1214430W001,1981-10-27T00:00:00Z,-49.89
383204N1214430W001,1981-09-29T00:00:00Z,-55.49
383204N1214430W001,1981-08-31T00:00:00Z,NA
383204N1214430W001,1981-07-30T00:00:00Z,NA
383204N1214430W001,1981-06-29T00:00:00Z,NA
383204N1214430W001,1981-05-27T00:00:00Z,NA
383204N1214430W001,1981-04-28T00:00:00Z,-43.09
383204N1214430W001,1981-03-26T00:00:00Z,-40.89
383204N1214430W001,1981-02-26T00:00:00Z,-41.99
383204N1214430W001,1981-01-28T00:00:00Z,-43.19
383204N1214430W001,1980-12-22T00:00:00Z,-44.99
383204N1214430W001,1980-11-24T00:00:00Z,-46.49
383204N1214430W001,1980-10-29T00:00:00Z,-49.29
383204N1214430W001,1980-09-29T00:00:00Z,-52.39
383204N1214430W001,1980-08-28T00:00:00Z,NA
383204N1214430W001,1980-07-28T00:00:00Z,NA
383204N1214430W001,1980-06-27T00:00:00Z,-50.79
383204N1214430W001,1980-05-29T00:00:00Z,-47.99
383204N1214430W001,1980-04-29T00:00:00Z,NA
383204N1214430W001,1980-03-28T00:00:00Z,-41.19
383204N1214430W001,1980-02-26T00:00:00Z,-42.69
383204N1214430W001,1980-01-29T00:00:00Z,-44.19
383204N1214430W001,1979-12-18T00:00:00Z,-46.39
383204N1214430W001,1979-11-26T00:00:00Z,-47.39
383204N1214430W001,1979-10-26T00:00:00Z,-49.19
383204N1214430W001,1979-09-26T00:00:00Z,-55.29
383204N1214430W001,1979-08-29T00:00:00Z,NA
383204N1214430W001,1979-07-31T00:00:00Z,NA
383204N1214430W001,1979-06-22T00:00:00Z,NA
383204N1214430W001,1979-05-29T00:00:00Z,NA
383204N1214430W001,1979-05-01T00:00:00Z,NA
383204N1214430W001,1979-03-26T00:00:00Z,-42.19
383204N1214430W001,1979-02-27T00:00:00Z,-44.09
383204N1214430W001,1979-01-24T00:00:00Z,-44.69
383204N1214430W001,1978-12-18T00:00:00Z,-46.49
383204N1214430W001,1978-11-28T00:00:00Z,-47.59
383204N1214430W001,1978-10-26T00:00:00Z,-49.69
383204N1214430W001,1978-09-26T00:00:00Z,-52.19
383204N1214430W001,1978-08-29T00:00:00Z,NA
383204N1214430W001,1978-07-27T00:00:00Z,NA
383204N1214430W001,1978-06-27T00:00:00Z,NA
383204N1214430W001,1978-05-31T00:00:00Z,NA
383204N1214430W001,1978-04-25T00:00:00Z,-41.49
383204N1214430W001,1978-03-29T00:00:00Z,-43.19
383204N1214430W001,1978-02-28T00:00:00Z,-44.99
383204N1214430W001,1978-01-24T00:00:00Z,-46.49
383204N1214430W001,1977-12-19T00:00:00Z,-48.09
383204N1214430W001,1977-11-28T00:00:00Z,-49.59
383204N1214430W001,1977-10-24T00:00:00Z,-53.59
383204N1214430W001,1977-09-27T00:00:00Z,-53.69
383204N1214430W001,1977-08-29T00:00:00Z,NA
383204N1214430W001,1977-07-27T00:00:00Z,NA
383204N1214430W001,1977-06-28T00:00:00Z,NA
383204N1214430W001,1977-05-25T00:00:00Z,NA
383204N1214430W001,1977-04-25T00:00:00Z,NA
383204N1214430W001,1977-03-23T00:00:00Z,-43.69
383204N1214430W001,1977-02-25T00:00:00Z,-43.59
383204N1214430W001,1977-01-27T00:00:00Z,-45.09
383204N1214430W001,1976-12-29T00:00:00Z,-46.79
383204N1214430W001,1976-11-29T00:00:00Z,-47.19
383204N1214430W001,1976-10-28T00:00:00Z,NA
383204N1214430W001,1976-09-29T00:00:00Z,-49.89
383204N1214430W001,1976-08-31T00:00:00Z,-54.09
383204N1214430W001,1976-07-29T00:00:00Z,NA
383204N1214430W001,1976-07-05T00:00:00Z,NA
383204N1214430W001,1976-05-27T00:00:00Z,-47.89
383204N1214430W001,1976-04-28T00:00:00Z,-45.09
383204N1214430W001,1976-03-31T00:00:00Z,-43.19
383204N1214430W001,1976-02-25T00:00:00Z,-39.99
383204N1214430W001,1976-01-30T00:00:00Z,-42.69
383204N1214430W001,1975-12-29T00:00:00Z,-41.59
383204N1214430W001,1975-11-25T00:00:00Z,-42.89
383204N1214430W001,1975-10-28T00:00:00Z,-44.89
383204N1214430W001,1975-09-29T00:00:00Z,-48.79
383204N1214430W001,1975-08-28T00:00:00Z,NA
383204N1214430W001,1975-07-29T00:00:00Z,NA
383204N1214430W001,1975-06-24T00:00:00Z,-50.09
383204N1214430W001,1975-05-29T00:00:00Z,-45.09
383204N1214430W001,1975-04-29T00:00:00Z,-36.79
383204N1214430W001,1975-03-27T00:00:00Z,-36.99
383204N1214430W001,1975-02-27T00:00:00Z,-38.19
383204N1214430W001,1975-01-28T00:00:00Z,-39.69
383204N1214430W001,1974-12-26T00:00:00Z,-41.49
383204N1214430W001,1974-11-26T00:00:00Z,-42.79
383204N1214430W001,1974-10-30T00:00:00Z,-45.39
383204N1214430W001,1974-09-26T00:00:00Z,NA
383204N1214430W001,1974-08-29T00:00:00Z,NA
383204N1214430W001,1974-07-29T00:00:00Z,NA
383204N1214430W001,1974-06-27T00:00:00Z,NA
383204N1214430W001,1974-05-30T00:00:00Z,-44.39
383204N1214430W001,1974-04-25T00:00:00Z,-35.79
383204N1214430W001,1974-03-28T00:00:00Z,-36.19
383204N1214430W001,1974-02-27T00:00:00Z,-37.39
383204N1214430W001,1974-01-31T00:00:00Z,-38.79
383204N1214430W001,1973-12-28T00:00:00Z,-40.79
383204N1214430W001,1973-11-28T00:00:00Z,-42.29
383204N1214430W001,1973-10-30T00:00:00Z,-43.99
383204N1214430W001,1973-09-27T00:00:00Z,-46.59
383204N1214430W001,1973-08-30T00:00:00Z,NA
383204N1214430W001,1973-07-30T00:00:00Z,-47.59
383204N1214430W001,1973-07-05T00:00:00Z,-47.59
383204N1214430W001,1973-06-28T00:00:00Z,NA
383204N1214430W001,1973-05-30T00:00:00Z,NA
383204N1214430W001,1973-04-26T00:00:00Z,-39.49
383204N1214430W001,1973-03-30T00:00:00Z,-36.59
383204N1214430W001,1973-02-27T00:00:00Z,-37.89
383204N1214430W001,1973-01-30T00:00:00Z,-39.39
383204N1214430W001,1972-12-29T00:00:00Z,-41.89
383204N1214430W001,1972-11-28T00:00:00Z,-42.59
383204N1214430W001,1972-10-30T00:00:00Z,-43.79
383204N1214430W001,1972-09-28T00:00:00Z,NA
383204N1214430W001,1972-08-29T00:00:00Z,NA
383204N1214430W001,1972-07-27T00:00:00Z,-48.59
383204N1214430W001,1972-06-29T00:00:00Z,NA
383204N1214430W001,1972-05-30T00:00:00Z,-42.09
383204N1214430W001,1972-04-27T00:00:00Z,-39.39
383204N1214430W001,1972-03-29T00:00:00Z,-42.39
383204N1214430W001,1972-02-28T00:00:00Z,-36.49
383204N1214430W001,1972-01-26T00:00:00Z,-37.79
383204N1214430W001,1971-12-29T00:00:00Z,-38.99
383204N1214430W001,1971-11-29T00:00:00Z,-40.19
383204N1214430W001,1971-10-28T00:00:00Z,-42.09
383204N1214430W001,1971-09-29T00:00:00Z,-44.89
383204N1214430W001,1971-08-30T00:00:00Z,-45.69
383204N1214430W001,1971-07-26T00:00:00Z,-44.69
383204N1214430W001,1971-06-29T00:00:00Z,-41.99
383204N1214430W001,1971-05-26T00:00:00Z,-38.39
383204N1214430W001,1971-04-28T00:00:00Z,-38.69
383204N1214430W001,1971-03-30T00:00:00Z,-34.19
383204N1214430W001,1971-02-24T00:00:00Z,-35.29
383204N1214430W001,1971-01-26T00:00:00Z,-36.49
383204N1214430W001,1970-12-28T00:00:00Z,-38.09
383204N1214430W001,1970-11-23T00:00:00Z,-40.29
383204N1214430W001,1970-10-28T00:00:00Z,-41.59
383204N1214430W001,1970-09-29T00:00:00Z,-44.79
383204N1214430W001,1970-08-27T00:00:00Z,-45.59
383204N1214430W001,1970-07-30T00:00:00Z,-43.89
383204N1214430W001,1970-06-29T00:00:00Z,-41.49
383204N1214430W001,1970-05-28T00:00:00Z,-42.89
383204N1214430W001,1970-04-27T00:00:00Z,-36.29
383204N1214430W001,1970-03-30T00:00:00Z,-32.39
383204N1214430W001,1970-02-25T00:00:00Z,-33.79
383204N1214430W001,1970-01-28T00:00:00Z,-36.19
383204N1214430W001,1969-12-29T00:00:00Z,-36.79
383204N1214430W001,1969-11-25T00:00:00Z,-38.29
383204N1214430W001,1969-10-29T00:00:00Z,-39.99
383204N1214430W001,1969-09-29T00:00:00Z,-41.89
383204N1214430W001,1969-08-27T00:00:00Z,-43.59
383204N1214430W001,1969-07-28T00:00:00Z,-41.19
383204N1214430W001,1969-06-24T00:00:00Z,-39.19
383204N1214430W001,1969-05-26T00:00:00Z,-36.89
383204N1214430W001,1969-04-22T00:00:00Z,-33.39
383204N1214430W001,1969-03-24T00:00:00Z,-32.89
383204N1214430W001,1969-02-24T00:00:00Z,-34.19
383204N1214430W001,1969-01-27T00:00:00Z,-36.69
383204N1214430W001,1968-12-23T00:00:00Z,-37.09
383204N1214430W001,1968-11-25T00:00:00Z,-38.79
383204N1214430W001,1968-10-28T00:00:00Z,-40.09
383204N1214430W001,1968-09-24T00:00:00Z,-45.59
383204N1214430W001,1968-08-26T00:00:00Z,-43.69
383204N1214430W001,1968-07-25T00:00:00Z,-42.79
383204N1214430W001,1968-06-25T00:00:00Z,-44.19
383204N1214430W001,1968-05-24T00:00:00Z,-36.69
383204N1214430W001,1968-04-25T00:00:00Z,-33.49
383204N1214430W001,1968-03-21T00:00:00Z,-32.19
383204N1214430W001,1968-02-26T00:00:00Z,-32.49
383204N1214430W001,1968-01-25T00:00:00Z,-33.49
383204N1214430W001,1967-12-26T00:00:00Z,-34.59
383204N1214430W001,1967-11-27T00:00:00Z,-36.69
383204N1214430W001,1967-10-24T00:00:00Z,-39.39
383204N1214430W001,1967-09-25T00:00:00Z,-40.49
383204N1214430W001,1967-08-28T00:00:00Z,-45.19
383204N1214430W001,1967-07-25T00:00:00Z,-41.29
383204N1214430W001,1967-06-26T00:00:00Z,-36.29
383204N1214430W001,1967-05-24T00:00:00Z,-33.89
383204N1214430W001,1967-04-25T00:00:00Z,-31.09
383204N1214430W001,1967-03-27T00:00:00Z,-32.09
383204N1214430W001,1967-02-23T00:00:00Z,-33.29
383204N1214430W001,1967-01-26T00:00:00Z,-34.59
383204N1214430W001,1966-12-28T00:00:00Z,-36.69
383204N1214430W001,1966-11-28T00:00:00Z,-38.39
383204N1214430W001,1966-10-24T00:00:00Z,-41.49
383204N1214430W001,1966-09-26T00:00:00Z,-42.99
383204N1214430W001,1966-08-24T00:00:00Z,-43.39
383204N1214430W001,1966-07-21T00:00:00Z,-41.89
383204N1214430W001,1966-06-22T00:00:00Z,-40.09
383204N1214430W001,1966-05-25T00:00:00Z,-37.69
383204N1214430W001,1966-04-26T00:00:00Z,-35.09
383204N1214430W001,1966-03-29T00:00:00Z,-30.29
383204N1214430W001,1966-02-24T00:00:00Z,NA
383204N1214430W001,1966-01-25T00:00:00Z,-32.09
383204N1214430W001,1965-12-23T00:00:00Z,-33.49
383204N1214430W001,1965-11-23T00:00:00Z,-33.89
383204N1214430W001,1965-10-26T00:00:00Z,-38.69
383204N1214430W001,1965-09-24T00:00:00Z,-39.69
383204N1214430W001,1965-08-24T00:00:00Z,-39.39
383204N1214430W001,1965-07-23T00:00:00Z,-37.49
383204N1214430W001,1965-06-24T00:00:00Z,-35.49
383204N1214430W001,1965-05-25T00:00:00Z,-33.49
383204N1214430W001,1965-04-22T00:00:00Z,-28.39
383204N1214430W001,1965-03-25T00:00:00Z,-29.59
383204N1214430W001,1965-02-19T00:00:00Z,-29.89
383204N1214430W001,1965-01-22T00:00:00Z,-30.79
383204N1214430W001,1964-12-23T00:00:00Z,-32.19
383204N1214430W001,1964-11-24T00:00:00Z,-33.39
383204N1214430W001,1964-10-22T00:00:00Z,-36.49
383204N1214430W001,1964-09-23T00:00:00Z,-37.89
383204N1214430W001,1964-08-25T00:00:00Z,-38.59
383204N1214430W001,1964-07-23T00:00:00Z,-37.19
383204N1214430W001,1964-06-23T00:00:00Z,-33.79
383204N1214430W001,1964-05-26T00:00:00Z,-31.79
383204N1214430W001,1964-04-27T00:00:00Z,-29.79
383204N1214430W001,1964-03-24T00:00:00Z,-26.69
383204N1214430W001,1964-02-24T00:00:00Z,-26.39
383204N1214430W001,1964-01-28T00:00:00Z,-25.49
383204N1214430W001,1963-12-20T00:00:00Z,-27.59
383204N1214430W001,1963-11-22T00:00:00Z,-28.59
383204N1214430W001,1963-10-24T00:00:00Z,-29.79
383204N1214430W001,1963-09-25T00:00:00Z,-32.49
383204N1214430W001,1963-08-27T00:00:00Z,-32.59
383204N1214430W001,1963-07-25T00:00:00Z,-31.99
383204N1214430W001,1963-06-25T00:00:00Z,-38.59
383204N1214430W001,1963-05-24T00:00:00Z,-26.29
383204N1214430W001,1963-04-23T00:00:00Z,-23.79
383204N1214430W001,1963-03-18T00:00:00Z,-26.19
383204N1214430W001,1963-02-20T00:00:00Z,-26.59
383204N1214430W001,1963-01-25T00:00:00Z,-27.29
383204N1214430W001,1962-12-28T00:00:00Z,-28.29
383204N1214430W001,1962-11-26T00:00:00Z,-26.89
383204N1214430W001,1962-10-25T00:00:00Z,-30.39
383204N1214430W001,1962-10-08T00:00:00Z,-32.09
383204N1214430W001,1962-09-24T00:00:00Z,-33.79
383204N1214430W001,1962-08-27T00:00:00Z,-34.59
383204N1214430W001,1962-07-23T00:00:00Z,NA
383204N1214430W001,1962-06-22T00:00:00Z,-31.49
383204N1214430W001,1962-05-28T00:00:00Z,-30.19
383204N1214430W001,1962-04-20T00:00:00Z,-29.49
383204N1214430W001,1962-03-27T00:00:00Z,-25.89
383204N1214430W001,1962-03-05T00:00:00Z,-26.39
383204N1214430W001,1962-02-23T00:00:00Z,-25.79
383204N1214430W001,1962-01-24T00:00:00Z,-28.09
383204N1214430W001,1961-12-26T00:00:00Z,-28.69
383204N1214430W001,1961-11-27T00:00:00Z,-29.49
383204N1214430W001,1961-10-23T00:00:00Z,-31.49
383204N1214430W001,1961-10-03T00:00:00Z,-32.49
383204N1214430W001,1961-09-28T00:00:00Z,-32.29
383204N1214430W001,1961-08-23T00:00:00Z,-33.79
383204N1214430W001,1961-07-18T00:00:00Z,-32.39
383204N1214430W001,1961-06-16T00:00:00Z,-30.09
383204N1214430W001,1961-05-26T00:00:00Z,-28.59
383204N1214430W001,1961-04-26T00:00:00Z,-25.69
383204N1214430W001,1961-04-13T00:00:00Z,-24.59
383195N1214726W001,1979-03-22T00:00:00Z,NA
383195N1214726W001,1978-10-17T00:00:00Z,NA
383195N1214726W001,1978-03-22T00:00:00Z,NA
383195N1214726W001,1977-10-12T00:00:00Z,NA
383195N1214726W001,1977-03-07T00:00:00Z,NA
383195N1214726W001,1976-10-13T00:00:00Z,NA
383195N1214726W001,1976-03-18T00:00:00Z,-23.08
383195N1214726W001,1975-10-29T00:00:00Z,-21.88
383195N1214726W001,1975-04-09T00:00:00Z,-18.28
383195N1214726W001,1974-10-17T00:00:00Z,-27.28
383195N1214726W001,1974-05-02T00:00:00Z,NA
383195N1214726W001,1973-10-16T00:00:00Z,NA
383195N1214726W001,1973-03-23T00:00:00Z,-17.18
383195N1214726W001,1972-10-16T00:00:00Z,NA
383195N1214726W001,1972-03-10T00:00:00Z,-20.38
383195N1214726W001,1971-10-18T00:00:00Z,-22.18
383195N1214726W001,1971-03-18T00:00:00Z,-17.28
383195N1214726W001,1970-10-16T00:00:00Z,-21.68
383195N1214726W001,1970-03-24T00:00:00Z,-15.58
383195N1214726W001,1969-10-20T00:00:00Z,-20.18
383195N1214726W001,1969-04-02T00:00:00Z,-15.08
383195N1214726W001,1968-10-10T00:00:00Z,-23.48
383195N1214726W001,1968-03-12T00:00:00Z,-16.78
383195N1214726W001,1967-10-10T00:00:00Z,-19.08
383195N1214726W001,1967-03-10T00:00:00Z,-15.58
383195N1214726W001,1966-10-05T00:00:00Z,-19.78
383195N1214726W001,1966-03-09T00:00:00Z,-15.18
383195N1214726W001,1965-10-07T00:00:00Z,-18.18
383195N1214726W001,1965-03-10T00:00:00Z,-12.68
383195N1214726W001,1964-10-08T00:00:00Z,-15.18
383195N1214726W001,1964-03-30T00:00:00Z,-11.58
383195N1214726W001,1963-10-23T00:00:00Z,-10.88
383195N1214726W001,1963-07-10T00:00:00Z,-11.78
383195N1214726W001,1963-04-01T00:00:00Z,-11.08
383009N1214224W001,2017-10-16T00:00:00Z,-34.81
383009N1214224W001,2017-09-27T00:00:00Z,-32.91
383009N1214224W001,2017-08-29T00:00:00Z,-32.11
383009N1214224W001,2017-07-03T00:00:00Z,NA
383009N1214224W001,2017-06-15T00:00:00Z,-24.31
383009N1214224W001,2017-05-04T00:00:00Z,-12.31
383009N1214224W001,2017-04-10T00:00:00Z,-10.71
383009N1214224W001,2017-03-07T00:00:00Z,-10.71
383009N1214224W001,2017-02-28T00:00:00Z,NA
383009N1214224W001,2017-01-23T00:00:00Z,-31.81
383009N1214224W001,2016-12-05T00:00:00Z,-33.71
383009N1214224W001,2016-11-08T00:00:00Z,-37.31
383009N1214224W001,2016-10-05T00:00:00Z,-43.51
383009N1214224W001,2016-09-07T00:00:00Z,-44.91
383009N1214224W001,2016-08-10T00:00:00Z,-45.11
383009N1214224W001,2016-07-12T00:00:00Z,-43.61
383009N1214224W001,2016-06-22T00:00:00Z,-43.31
383009N1214224W001,2016-05-17T00:00:00Z,-27.91
383009N1214224W001,2016-04-12T00:00:00Z,-27.11
383009N1214224W001,2016-03-03T00:00:00Z,-27.91
383009N1214224W001,2016-02-08T00:00:00Z,-32.91
383009N1214224W001,2016-02-03T00:00:00Z,-32.91
383009N1214224W001,2016-01-12T00:00:00Z,-34.41
383009N1214224W001,2015-12-17T00:00:00Z,-37.01
383009N1214224W001,2015-11-17T00:00:00Z,-36.91
383009N1214224W001,2015-10-06T00:00:00Z,-37.21
383009N1214224W001,2015-09-10T00:00:00Z,-37.71
383009N1214224W001,2015-08-05T00:00:00Z,-37.51
383009N1214224W001,2015-07-06T00:00:00Z,-42.81
383009N1214224W001,2015-06-24T00:00:00Z,-26.91
383009N1214224W001,2015-05-18T00:00:00Z,-25.41
383009N1214224W001,2015-04-27T00:00:00Z,-23.91
