STN_ID,SITE_CODE,SWN,WELL_NAME,LATITUDE,LONGITUDE,WLM_METHOD,WLM_ACC,BASIN_CODE,BASIN_NAME,COUNTY_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,OBJECTID,COUNTY_NAM,COUNTY_ABB,COUNTY_NUM,COUNTY_COD,COUNTY_FIP,Shape,Shape.STAr,Shape.STLe
27203,384458N1214600W001,07N05E20E002M,NA,38.4458,-121.46,Unknown,Unknown,5-021.65,South American,Sacramento,178,Irrigation,Unknown,134756,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4796,384461N1211632W001,07N07E24F001M,NA,38.4461,-121.163,Unknown,Unknown,5-022.16,Cosumnes,Sacramento,200,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4795,384462N1212038W001,07N07E22E001M,NA,38.4462,-121.204,Unknown,Unknown,5-022.16,Cosumnes,Sacramento,164,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
27862,384468N1212226W001,07N07E21E001M,07N07E21E001M,38.4468,-121.223,Unknown,Unknown,5-021.65,South American,Sacramento,610,Irrigation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4794,384511N1212360W001,07N07E20C001M,07N07E20C001M,38.4511,-121.236,Unknown,Unknown,5-021.65,South American,Sacramento,610,Irrigation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4779,384525N1213093W001,07N06E22C002M,NA,38.4525,-121.309,Unknown,Unknown,5-021.65,South American,Sacramento,NA,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4793,384526N1211695W001,07N07E14R001M,07N07E14R001M,38.4526,-121.169,Unknown,Unknown,5-022.16,Cosumnes,Sacramento,197,Residential,Single Well,42896,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4792,384527N1211747W001,07N07E14Q001M,NA,38.4527,-121.175,Unknown,Unknown,5-022.16,Cosumnes,Sacramento,NA,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4778,384532N1212856W001,07N06E14Q001M,SCGA #7,38.4532,-121.286,Unknown,Unknown,5-021.65,South American,Sacramento,300,Irrigation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
55013,384563N1213533W001,NA,W-067,38.4563,-121.353,Other,Unknown,5-021.65,South American,Sacramento,1087,Other,Single Well,460806,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
5486,384600N1211432W001,07N08E18F001M,07N08E18F001M,38.46,-121.143,Unknown,Unknown,5-022.16,Cosumnes,Sacramento,NA,Stockwatering,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
55014,384600N1213625W001,NA,W-068,38.46,-121.363,Other,Unknown,5-021.65,South American,Sacramento,921,Other,Single Well,419673,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
6169,384600N1214102W001,07N05E15H001M,NA,38.46,-121.41,Unknown,Unknown,5-021.65,South American,Sacramento,150,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
55011,384601N1213562W001,NA,W-064,38.4601,-121.356,Other,Unknown,5-021.65,South American,Sacramento,920,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
5485,384613N1211126W001,07N08E16E001M,NA,38.4613,-121.113,Unknown,Unknown,5-022.16,Cosumnes,Sacramento,140,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
27861,384619N1212318W001,07N07E17G002M,07N07E17G002M,38.4619,-121.232,Unknown,Unknown,5-021.65,South American,Sacramento,205,Irrigation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
29337,384636N1210433W001,07N08E13A001M,NA,38.4636,-121.043,Unknown,Unknown,5-022.16,Cosumnes,Sacramento,40,Stockwatering,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
55010,384657N1213700W001,NA,W-061,38.4657,-121.37,Other,Unknown,5-021.65,South American,Sacramento,914,Other,Single Well,176761,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
27202,384664N1214774W001,07N05E18C001M,SCGA #1,38.4664,-121.477,Unknown,Unknown,5-021.65,South American,Sacramento,NA,Irrigation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4790,384690N1212601W001,07N07E07N001M,NA,38.469,-121.26,Unknown,Unknown,5-021.65,South American,Sacramento,140,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
27859,384705N1212594W001,07N07E07N002M,NA,38.4705,-121.259,Unknown,Unknown,5-021.65,South American,Sacramento,300,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
27850,384705N1213040W001,07N06E10Q001M,NA,38.4705,-121.304,Unknown,Unknown,5-021.65,South American,Sacramento,170,Residential,Unknown,35891,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
29312,384737N1215077W001,07N04E11K001M,NA,38.4737,-121.508,Unknown,Unknown,5-021.65,South American,Sacramento,22,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
6168,384738N1214249W001,07N05E10M001M,NA,38.4738,-121.425,Unknown,Unknown,5-021.65,South American,Sacramento,382,Irrigation,Unknown,98335,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4776,384742N1213146W001,07N06E10M002M,NA,38.4742,-121.315,Unknown,Unknown,5-021.65,South American,Sacramento,NA,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
27849,384756N1213352W001,07N06E08H001M,SCGA #5,38.4756,-121.335,Unknown,Unknown,5-021.65,South American,Sacramento,225,Residential,Single Well,58,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48986,384783N1212311W001,07N07E08B003M,07N07E08B003M,38.4783,-121.231,Unknown,Unknown,5-021.65,South American,Sacramento,NA,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4777,384798N1212614W001,07N06E12A001M,SCGA #6,38.4798,-121.261,Unknown,Unknown,5-021.65,South American,Sacramento,340,Irrigation,Single Well,62,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
27860,384799N1212061W001,07N07E09A001M,NA,38.4799,-121.206,Unknown,Unknown,5-021.65,South American,Sacramento,NA,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4791,384799N1212317W001,07N07E08B002M,NA,38.4799,-121.232,Unknown,Unknown,5-021.65,South American,Sacramento,265,Residential,Unknown,110875,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4948,384832N1211480W001,07N08E06N001M,NA,38.4832,-121.148,Unknown,Unknown,5-022.16,Cosumnes,Sacramento,135,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4789,384848N1212192W001,07N07E04P001M,NA,38.4848,-121.219,Unknown,Unknown,5-021.65,South American,Sacramento,158,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
6167,384851N1214337W001,07N05E04Q001M,07N05E04Q001M,38.4851,-121.434,Unknown,Unknown,5-021.65,South American,Sacramento,225,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4947,384853N1210703W001,07N08E02L001M,NA,38.4853,-121.07,Unknown,Unknown,5-022.16,Cosumnes,Sacramento,71,Stockwatering,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
27858,384857N1212077W001,07N07E04J001M,NA,38.4857,-121.208,Unknown,Unknown,5-021.65,South American,Sacramento,150,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
28350,384862N1213726W001,07N05E01J001M,NA,38.4862,-121.373,Unknown,Unknown,5-021.65,South American,Sacramento,NA,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
6166,384924N1213736W001,07N05E01H002M,NA,38.4924,-121.374,Unknown,Unknown,5-021.65,South American,Sacramento,140,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
27857,384931N1211797W001,07N07E02C001M,07N07E02C001M,38.4931,-121.18,Unknown,Unknown,5-021.65,South American,Sacramento,135,Irrigation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4775,384931N1212618W001,07N06E01A001M,NA,38.4931,-121.262,Unknown,Unknown,5-021.65,South American,Sacramento,780,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
4788,384943N1211947W001,07N07E03B001M,NA,38.4943,-121.195,Unknown,Unknown,5-021.65,South American,Sacramento,625,Irrigation,Unknown,85,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8586,384966N1214476W001,08N05E32R001M,NA,38.4966,-121.448,Unknown,Unknown,5-021.65,South American,Sacramento,312,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30668,384967N1213342W001,08N06E33N001M,NA,38.4967,-121.334,Unknown,Unknown,5-021.65,South American,Sacramento,NA,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9289,384969N1213022W001,08N06E34R001M,SCGA #19,38.4969,-121.302,Unknown,Unknown,5-021.65,South American,Sacramento,300,Irrigation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8587,385002N1214305W001,08N05E33J001M,NA,38.5002,-121.431,Unknown,Unknown,5-021.65,South American,Sacramento,113,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
10437,385021N1214948W001,08N04E36L001M,SCGA #10,38.5021,-121.495,Unknown,Unknown,5-021.65,South American,Sacramento,172,Residential,Single Well,215,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9300,385037N1212467W001,08N07E31J001M,SCGA #22,38.5037,-121.247,Unknown,Unknown,5-021.65,South American,Sacramento,300,Irrigation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30676,385038N1212203W001,08N07E33E001M,SCGA #23,38.5038,-121.22,Unknown,Unknown,5-021.65,South American,Sacramento,130,Residential,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9288,385047N1213636W001,08N06E31F001M,SCGA #18,38.5047,-121.364,Unknown,Unknown,5-021.65,South American,Sacramento,132,Residential,Single Well,35618,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31362,385089N1214606W001,08N05E32D001M,NA,38.5089,-121.461,Unknown,Unknown,5-021.65,South American,Sacramento,298,Unknown,Unknown,98333,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9286,385112N1213142W001,08N06E27N001M,SCGA #16,38.5112,-121.314,Unknown,Unknown,5-021.65,South American,Sacramento,NA,Residential,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9287,385117N1213241W001,08N06E28P004M,NA,38.5117,-121.324,Unknown,Unknown,5-021.65,South American,Sacramento,182,Irrigation,Unknown,77854,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9285,385159N1212845W001,08N06E26K001M,SCGA #14,38.5159,-121.285,Unknown,Unknown,5-021.65,South American,Sacramento,160,Residential,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9284,385177N1212619W001,08N06E25J002M,NA,38.5177,-121.262,Unknown,Unknown,5-021.65,South American,Sacramento,200,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30666,385190N1213015W001,08N06E27H002M,SCGA #15,38.519,-121.302,Unknown,Unknown,5-021.65,South American,Sacramento,425,Irrigation,Single Well,1409,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30667,385223N1213630W001,08N06E30C001M,SCGA #17,38.5223,-121.363,Unknown,Unknown,5-021.65,South American,Sacramento,164,Residential,Single Well,18561,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8585,385239N1214685W001,08N05E30A001M,NA,38.5239,-121.469,Unknown,Unknown,5-021.65,South American,Sacramento,298,Irrigation,Unknown,98332,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9299,385241N1211982W001,08N07E27C001M,NA,38.5241,-121.198,Unknown,Unknown,5-021.65,South American,Sacramento,300,NA,Unknown,57185,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30664,385259N1213355W001,08N06E20R001M,SCGA #13,38.5259,-121.336,Unknown,Unknown,5-021.65,South American,Sacramento,101,Residential,Single Well,1009,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30665,385287N1213347W001,08N06E21N002M,NA,38.5287,-121.335,Unknown,Unknown,5-021.65,South American,Sacramento,175,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30846,385312N1215006W001,08N04E24M001M,NA,38.5312,-121.501,Unknown,Unknown,5-021.65,South American,Sacramento,75,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9298,385315N1212254W001,08N07E20J001M,NA,38.5315,-121.225,Unknown,Unknown,5-021.65,South American,Sacramento,524,Irrigation,Unknown,79081,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30675,385326N1211950W001,08N07E22G001M,NA,38.5326,-121.195,Unknown,Unknown,5-021.65,South American,Sacramento,210,NA,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31361,385343N1214280W001,08N05E21H002M,SCGA #11,38.5343,-121.428,Unknown,Unknown,5-021.65,South American,Sacramento,72,Unknown,Single Well,4383,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9283,385388N1213276W001,08N06E21C001M,NA,38.5388,-121.328,Unknown,Unknown,5-021.65,South American,Sacramento,350,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8584,385397N1214741W001,08N05E18Q001M,NA,38.5397,-121.474,Unknown,Unknown,5-021.65,South American,Sacramento,240,Irrigation,Unknown,98328,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8726,385411N1213099W001,08N06E15P001M,NA,38.5411,-121.31,Unknown,Unknown,5-021.65,South American,Sacramento,152,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8583,385443N1214736W001,08N05E18K001M,NA,38.5443,-121.474,Unknown,Unknown,5-021.65,South American,Sacramento,243,Irrigation,Unknown,98330,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9282,385469N1213389W001,08N06E17H001M,SCGA #12,38.5469,-121.339,Unknown,Unknown,5-021.65,South American,Sacramento,236,Residential,Single Well,11651,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8582,385478N1214266W001,08N05E15E001M,NA,38.5478,-121.427,Unknown,Unknown,5-021.65,South American,Sacramento,150,Unknown,Unknown,4356,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31360,385537N1214369W001,08N05E16C001M,NA,38.5537,-121.437,Unknown,Unknown,5-021.65,South American,Sacramento,300,Irrigation,Unknown,615,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30674,385538N1212593W001,08N07E18E001M,NA,38.5538,-121.259,Unknown,Unknown,5-021.65,South American,Sacramento,390,Unknown,Unknown,46576,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9296,385541N1211812W001,08N07E14C001M,SCGA #21,38.5541,-121.181,Unknown,Unknown,5-021.65,South American,Sacramento,208,Stockwatering,Single Well,214,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9297,385543N1212592W001,08N07E18E002M,NA,38.5543,-121.259,Unknown,Unknown,5-021.65,South American,Sacramento,562,Irrigation,Unknown,81394,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30673,385552N1212221W001,08N07E09N001M,NA,38.5552,-121.222,Unknown,Unknown,5-021.65,South American,Sacramento,NA,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8581,385567N1214751W001,08N05E07P001M,NA,38.5567,-121.475,Unknown,Unknown,5-021.65,South American,Sacramento,240,Unknown,Unknown,98331,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9295,385571N1212250W001,08N07E08R001M,NA,38.5571,-121.225,Unknown,Unknown,5-021.65,South American,Sacramento,405,Residential,Unknown,79141,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31659,385578N1213240W001,08N06E09Q004M,NA,38.5578,-121.324,Unknown,Unknown,5-021.65,South American,Sacramento,125,Residential,Unknown,732,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
40117,385608N1212491W001,08N07E07K001M,NA,38.5608,-121.249,Unknown,Unknown,5-021.65,South American,Sacramento,194,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8725,385636N1213490W001,08N06E08F001M,NA,38.5636,-121.349,Unknown,Unknown,5-021.65,South American,Sacramento,122,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
12566,385650N1214998W001,08N04E12D001M,NA,38.565,-121.5,Unknown,Unknown,5-021.65,South American,Sacramento,248,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30672,385707N1211868W001,08N07E02N001M,SCGA #20,38.5707,-121.187,Unknown,Unknown,5-021.65,South American,Sacramento,675,Irrigation,Single Well,21010,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
12550,385729N1215097W001,08N04E02K007M,NA,38.5729,-121.51,Unknown,Unknown,5-021.65,South American,Sacramento,410,Industrial,Unknown,33845,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
54938,385743N1212936W001,08N06E02M001M,GSW-Mather #18,38.5743,-121.294,Other,Unknown,5-021.65,South American,Sacramento,560,Other,Single Well,185981,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51636,385760N1214031W001,NA,76,38.576,-121.403,Other,Unknown,5-021.64,North American,Sacramento,296,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30630,385774N1214889W001,08N04E01G001M,08N04E01G001M,38.5774,-121.489,Unknown,Unknown,5-021.65,South American,Sacramento,114,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31359,385784N1214655W001,08N05E06H001M,NA,38.5784,-121.466,Unknown,Unknown,5-021.65,South American,Sacramento,240,Irrigation,Unknown,2615,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52417,385788N1214110W001,NA,SSWD 70,38.5788,-121.411,USGS quad,5 ft.,5-021.64,North American,Sacramento,285,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
54936,385812N1212921W001,08N06E02C001M,GSW-Capital Well #23,38.5812,-121.292,Other,Unknown,5-021.65,South American,Sacramento,885,Other,Single Well,461943,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52420,385823N1213382W001,NA,SSWD 74,38.5823,-121.338,USGS quad,5 ft.,5-021.64,North American,Sacramento,645,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51637,385825N1214084W001,NA,68,38.5825,-121.408,Other,Unknown,5-021.64,North American,Sacramento,440,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48014,385828N1213385W001,NA,SGA_MW06,38.5828,-121.338,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,72,Observation,Single Well,e026069,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52419,385832N1213368W001,NA,SSWD 73,38.5832,-121.337,USGS quad,5 ft.,5-021.64,North American,Sacramento,640,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51635,385841N1213534W001,NA,71,38.5841,-121.353,Other,Unknown,5-021.64,North American,Sacramento,425,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52418,385841N1213534W002,NA,SSWD 71,38.5841,-121.353,USGS quad,5 ft.,5-021.64,North American,Sacramento,425,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48012,385841N1214185W001,NA,SGA_MW04,38.5841,-121.419,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,65,Observation,Single Well,e029066,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9649,385849N1213173W001,09N06E33R001M,SCGA #24,38.5849,-121.317,Unknown,Unknown,5-021.65,South American,Sacramento,85,Residential,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
55103,385849N1213385W001,10N05E36A954M,SSWD 72,38.5849,-121.339,Other,Unknown,5-021.64,North American,Sacramento,885,Other,Single Well,471986,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9650,385852N1212995W001,09N06E34R001M,NA,38.5852,-121.3,Unknown,Unknown,5-021.65,South American,Sacramento,140,Irrigation,Unknown,9478,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52412,385873N1213584W001,NA,SSWD 55A,38.5873,-121.358,USGS quad,5 ft.,5-021.64,North American,Sacramento,368,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
54939,385891N1213116W001,09N06E34L002M,GSW-Paseo #24,38.5891,-121.312,Other,Unknown,5-021.65,South American,Sacramento,512,Other,Single Well,960229,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31415,385904N1213762W001,09N05E36H001M,NA,38.5904,-121.376,Unknown,Unknown,5-021.64,North American,Sacramento,NA,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9660,385914N1212475W001,09N07E31G001M,NA,38.5914,-121.248,Unknown,Unknown,5-021.65,South American,Sacramento,150,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9661,385923N1211621W001,09N07E36F001M,NA,38.5923,-121.162,Unknown,Unknown,5-021.65,South American,Sacramento,285,Residential,Unknown,36418,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
55106,385944N1214451W001,10N05E36A957M,SAC-157,38.5944,-121.445,Other,Unknown,5-021.64,North American,Sacramento,377,Other,Single Well,43377,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52411,385945N1213519W001,09N06E32D002M,SSWD 47,38.5945,-121.352,USGS quad,5 ft.,5-021.64,North American,Sacramento,350,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52416,385945N1213987W001,09N05E35B001M,SSWD 69,38.5945,-121.399,USGS quad,5 ft.,5-021.64,North American,Sacramento,425,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48021,385947N1213985W001,NA,MW12A,38.5947,-121.398,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,285,Observation,Part of a nested/multi-completion well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48022,385947N1213985W002,NA,MW12B,38.5947,-121.398,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,385,Observation,Part of a nested/multi-completion well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48023,385947N1213985W003,NA,MW12C,38.5947,-121.398,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,615,Observation,Part of a nested/multi-completion well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48024,385947N1213985W004,NA,MW12D,38.5947,-121.398,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,845,Observation,Part of a nested/multi-completion well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48025,385947N1213985W005,NA,MW12E,38.5947,-121.398,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,1005,Observation,Part of a nested/multi-completion well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52241,385963N1214269W001,09N05E34D001M,SAC-158,38.5963,-121.427,Other,5 ft.,5-021.64,North American,Sacramento,328,Other,Single Well,43372,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52236,385966N1214582W001,09N05E32C001M,SAC-139,38.5966,-121.458,Other,5 ft.,5-021.64,North American,Sacramento,255,Other,Single Well,77998,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51643,385969N1214591W001,NA,Well 139,38.5969,-121.459,Other,Unknown,5-021.64,North American,Sacramento,NA,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31419,385974N1212706W001,09N06E36C001M,NA,38.5974,-121.271,Unknown,Unknown,5-021.65,South American,Sacramento,NA,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
54935,385977N1213111W001,09N06E34C001M,GSW-Agnes Circle #8,38.5977,-121.311,Other,Unknown,5-021.65,South American,Sacramento,470,Other,Single Well,77959,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52401,385978N1213813W001,09N05E25Q002M,SSWD 20A,38.5978,-121.381,USGS quad,5 ft.,5-021.64,North American,Sacramento,475,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52396,385978N1213980W001,09N05E26Q001M,SSWD 3A,38.5978,-121.398,USGS quad,5 ft.,5-021.64,North American,Sacramento,430,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52403,385979N1213597W001,09N06E30Q001M,SSWD 25,38.5979,-121.36,USGS quad,5 ft.,5-021.64,North American,Sacramento,318,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52400,385980N1213694W001,09N06E30N001M,SSWD 18,38.598,-121.369,USGS quad,5 ft.,5-021.64,North American,Sacramento,420,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9659,385981N1211953W001,09N07E27Q001M,NA,38.5981,-121.195,Unknown,Unknown,5-021.65,South American,Sacramento,100,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
