STN_ID,SITE_CODE,TOP_PRF,BOT_PRF
38669,392753N1221057W003,174,184
38669,392753N1221057W003,246,256
49450,392789N1214876W001,145,155
50913,392790N1219957W001,185,265
50914,392791N1220015W001,50,660
49857,392804N1215955W001,100,325
17107,392820N1215278W001,170,190
51072,392829N1220133W001,21,310
51071,392846N1220149W001,20,265
35475,392870N1222095W001,68,72
35475,392870N1222095W001,104,112
53435,392882N1231962W002,21,41
53435,392882N1231962W002,61,81
17099,392883N1215952W001,180,200
38209,392935N1217061W001,279,379
38209,392935N1217061W001,478,498
38209,392935N1217061W001,503,513
38209,392935N1217061W001,576,596
38209,392935N1217061W001,598,601
49926,392935N1217061W002,279,379
49926,392935N1217061W002,478,498
49926,392935N1217061W002,503,513
49926,392935N1217061W002,576,596
49926,392935N1217061W002,598,630
49447,392952N1215180W001,206,216
16960,392954N1221212W001,157,182
24648,392970N1216907W001,490,590
38715,392970N1216907W002,320,360
24649,392970N1216907W003,70,90
33035,392978N1220313W001,43,59
34407,393006N1201122W001,90,100
24441,393010N1219528W001,430,440
24441,393010N1219528W001,500,510
24980,393010N1219528W002,260,270
24981,393010N1219528W003,160,170
24966,393012N1216873W001,263,353
24966,393012N1216873W001,463,493
24966,393012N1216873W001,545,580
24966,393012N1216873W001,590,610
52656,393034N1217203W002,188,625
24488,393042N1215970W001,524,554
49874,393044N1238026W001,20,100
49875,393046N1238012W001,20,100
49881,393052N1238049W001,30,150
38353,393054N1215973W001,48,68
24489,393054N1215973W002,172,202
24490,393054N1215973W003,416,436
24490,393054N1215973W003,466,486
49876,393061N1237970W001,60,175
49882,393061N1238013W001,30,215
49863,393062N1238089W001,50,150
49883,393066N1238035W001,30,150
49868,393071N1238005W001,70,150
17644,393072N1201315W001,187,197
49878,393074N1237946W001,140,240
49862,393074N1238094W001,70,150
49869,393077N1237994W001,50,206
49880,393080N1237956W001,30,150
49866,393090N1237910W001,20,65
49872,393099N1237843W001,10,150
49861,393100N1238004W001,45,115
49879,393103N1237979W001,50,150
33034,393108N1217811W001,130,148
33034,393108N1217811W001,172,250
33034,393108N1217811W001,251,365
49915,393108N1219632W001,64,84
49915,393108N1219632W001,146,186
49915,393108N1219632W001,186.1,480
49871,393108N1237904W001,20,35
49864,393108N1238023W001,29,50
49864,393108N1238023W001,69,87
49864,393108N1238023W001,108,128
49870,393111N1237945W001,30,150
49873,393115N1237860W001,40,100
35476,393117N1215252W001,170,190
49916,393143N1219600W001,147,180
49916,393143N1219600W001,185,305
24325,393169N1218004W001,1063,1083
24326,393169N1218004W002,770,790
37859,393169N1218004W003,371,381
37859,393169N1218004W003,430,440
24327,393169N1218004W004,220,240
24328,393169N1218004W005,45,55
17103,393190N1215089W001,55,80
49907,393211N1219475W001,160,275
17120,393212N1201502W001,475,485
35480,393212N1201502W002,264,274
39128,393213N1201502W001,60,70
49908,393214N1219560W001,165,195
49908,393214N1219560W001,200,275
33038,393222N1216472W001,48,178
33031,393257N1218830W001,130,150
16952,393257N1218830W002,312,323
16953,393257N1218830W003,505,535
48973,393258N1201435W001,315,633
48973,393258N1201435W001,707,978
16956,393269N1217096W001,60,102
49918,393286N1219520W001,150,170
49918,393286N1219520W001,190,230
49918,393286N1219520W001,230.1,240
49904,393288N1219496W001,100,130
49904,393288N1219496W001,140,180
49904,393288N1219496W001,200,230
49904,393288N1219496W001,260,310
49904,393288N1219496W001,310.01,320
16963,393336N1215853W001,120,320
33033,393337N1217097W001,70,102
39127,393352N1222124W001,125,130
17102,393387N1215363W001,100,112
17102,393387N1215363W001,310,325
49905,393398N1219336W001,130,170
49905,393398N1219336W001,170.1,180
49906,393400N1219495W001,130,184
49906,393400N1219495W001,232,256
17119,393401N1201724W001,210,220
49924,393406N1219428W001,48,235
25760,393416N1220838W001,440,530
25760,393416N1220838W001,601,661
25760,393416N1220838W001,681,812
25514,393417N1220838W001,779,800
25761,393417N1220838W002,470,480
25761,393417N1220838W002,510,520
25515,393417N1220838W003,250,260
49909,393433N1219427W001,147,177
49909,393433N1219427W001,183,250
25258,393437N1219519W001,770,780
25258,393437N1219519W001,790,800
24658,393437N1219519W002,380,390
24658,393437N1219519W002,415,425
24659,393437N1219519W003,148,158
24660,393437N1219519W004,88,98
50045,393456N1221448W001,160,180
50045,393456N1221448W001,505,605
50045,393456N1221448W001,606,665
16951,393457N1218375W001,66,110
49910,393502N1219425W001,176,260
48971,393545N1201438W001,120,160
48971,393545N1201438W001,200,240
48972,393545N1201438W002,360,620
48972,393545N1201438W002,760,1160
51611,393557N1221355W001,605,685
34405,393561N1201404W001,175,180
17641,393575N1201200W001,99,109
49911,393617N1219439W001,180,200
49911,393617N1219439W001,250,270
49911,393617N1219439W001,290,430
49911,393617N1219439W001,430.1,602
25513,393619N1219101W001,110,140
25513,393619N1219101W001,200,220
25513,393619N1219101W001,240,260
25513,393619N1219101W001,280,300
25513,393619N1219101W001,440,500
16961,393640N1216328W001,35,105
32909,393653N1200990W001,180,190
16379,393672N1219985W001,52,120
25777,393678N1218288W001,816,836
16384,393694N1217624W001,60,115
16383,393816N1217040W001,61,220
39929,393818N1215915W001,81,164
49912,393872N1219656W001,56,107
49912,393872N1219656W001,112,132
49917,393900N1219471W001,128,148
49917,393900N1219471W001,152,270
49913,393903N1219567W001,107,145
16378,393976N1219617W001,76,92
16378,393976N1219617W001,108,124
17054,393983N1201835W001,170,180
54896,394061N1220007W002,380,410
54896,394061N1220007W002,430,460
54896,394061N1220007W002,480,510
54896,394061N1220007W002,530,610
54896,394061N1220007W002,630,670
54896,394061N1220007W002,700,730
49923,394068N1221671W001,140,210
49923,394068N1221671W001,230,250
49923,394068N1221671W001,270,295
49923,394068N1221671W001,295.1,325
54895,394080N1219915W002,410,430
54895,394080N1219915W002,450,470
54895,394080N1219915W002,500,560
54895,394080N1219915W002,580,660
32763,394111N1221221W001,164,244
51618,394117N1222578W001,25,165
40068,394130N1219913W001,48,108
16382,394141N1217561W001,20,60
51616,394143N1222618W001,30,80
51616,394143N1222618W001,100,160
51617,394186N1222579W001,30,80
51617,394186N1222579W001,110,130
51617,394186N1222579W001,150,170
51617,394186N1222579W001,190,210
16377,394199N1219385W001,59,83
16377,394199N1219385W001,145,173
16376,394202N1218537W001,56,112
34015,394204N1218040W001,80,317
34016,394205N1218871W001,10,20
24953,394208N1221341W001,975,985
38201,394208N1221341W002,620,630
38201,394208N1221341W002,670,680
24992,394208N1221341W003,510,520
38358,394208N1221341W004,246,256
50898,394260N1220336W001,20,260
16921,394283N1215586W001,168,204
16921,394283N1215586W001,208,244
16919,394301N1221819W001,117,137
32764,394355N1216575W001,156,463
50897,394355N1220295W001,1,183
16918,394364N1221934W001,180,200
25506,394419N1219433W001,719,729
38317,394419N1219433W002,450,460
25507,394419N1219433W003,110,120
50854,394430N1217997W001,120,160
50854,394430N1217997W001,220,260
50854,394430N1217997W001,265,335
52595,394493N1218914W002,120,240
51079,394504N1220563W001,20,505
51075,394504N1220840W001,20,310
19793,394559N1220854W001,160,260
51076,394560N1220854W001,35,300
25970,394574N1220005W001,45,85
25970,394574N1220005W001,140,180
25970,394574N1220005W001,250,310
51077,394574N1220456W001,20,270
19810,394606N1215725W001,160,200
25778,394634N1218278W001,930,950
25779,394634N1218278W002,490,510
23978,394635N1218276W001,85,95
23978,394635N1218276W001,125,135
19782,394642N1218445W001,260,280
50043,394643N1221127W001,160,240
19786,394644N1219514W001,68,108
35587,394650N1222537W001,136,156
34325,394660N1222388W001,83,462
40079,394665N1221670W001,350,358
24496,394927N1219648W001,780,790
24497,394927N1219648W002,520,530
38357,394927N1219648W003,340,350
24498,394927N1219648W004,80,90
19785,394938N1219220W001,152,320
23979,394944N1216931W001,130,140
23979,394944N1216931W001,200,210
24320,394944N1216932W001,460,470
24321,394944N1216932W002,670,680
34321,394977N1216369W001,100,120
25787,395023N1222837W001,45,55
50041,395025N1221640W001,144,164
50041,395025N1221640W001,204,214
50041,395025N1221640W001,284,304
50041,395025N1221640W001,338,358
50041,395025N1221640W001,370,440
50896,395046N1220416W001,40,393
50096,395074N1219670W001,250,260
50096,395074N1219670W001,275,295
19780,395095N1218644W001,140,200
24322,395118N1217880W001,560,570
24323,395118N1217880W002,330,340
24324,395118N1217880W003,140,150
50039,395141N1221120W001,80,100
50039,395141N1221120W001,180,230
19805,395147N1222331W001,150,382
25762,395157N1221122W001,856.6,876.6
25763,395157N1221122W002,208,218
25764,395157N1221122W003,77,87
19939,395196N1222676W001,150,162
34319,395240N1216653W001,24,48
34324,395244N1222183W001,63,90
34323,395283N1222482W001,90,272
51078,395295N1220323W001,20,300
50037,395386N1221601W001,85,105
50037,395386N1221601W001,170,230
50038,395387N1221586W001,60,80
50038,395387N1221586W001,140,200
20254,395426N1222165W001,130,519
16799,395435N1216466W001,13,101
35616,395436N1220644W001,110,170
35616,395436N1220644W001,320,350
24260,395446N1216873W001,130,140
24260,395446N1216873W001,169.6,179.6
17174,395496N1220839W001,100,120
17174,395496N1220839W001,200,320
16136,395509N1218331W001,110,210
16136,395509N1218331W001,230,270
16136,395509N1218331W001,300,340
16135,395511N1218295W001,49.5,92
16134,395511N1218672W001,80,220
35611,395539N1217622W001,160,277
24204,395545N1222143W001,80,90
24204,395545N1222143W001,118,136
24204,395545N1222143W001,193,203
35185,395570N1222156W001,135,685
23989,395595N1220326W001,940,960
23990,395595N1220326W002,420,430
23990,395595N1220326W002,460,470
25519,395595N1220326W003,190,200
25519,395595N1220326W003,250,260
23991,395595N1220326W004,55,65
25788,395621N1221711W001,60,90
25788,395621N1221711W001,131,137
25788,395621N1221711W001,155,167
25788,395621N1221711W001,179,227
35191,395622N1200469W001,118,128
16131,395771N1219082W001,767,810
16131,395771N1219082W001,873,894
25518,395771N1219083W001,510,530
25518,395771N1219083W001,550,560
23981,395771N1219083W002,100,110
20249,395772N1221610W001,30,95
20249,395772N1221610W001,100,238
17156,395792N1217160W001,420,440
17156,395792N1217160W001,440.1,625
35608,395812N1217026W001,124,134
17160,395812N1217026W002,336,346
17160,395812N1217026W002,367,377
17161,395812N1217026W003,484,505
33575,395824N1217268W001,98,500
16802,395848N1222254W001,243,248
23986,395855N1221170W001,920,930
23986,395855N1221170W001,970,980
23987,395855N1221170W002,635,655
24259,395855N1221170W003,450,460
24259,395855N1221170W003,515,526
23988,395855N1221170W004,140,150
23988,395855N1221170W004,170,180
16151,395891N1217303W001,170,180
33574,395892N1217304W001,55,65
38377,395951N1203910W001,70,200
25529,395951N1203910W002,220,250
25807,395951N1203910W003,420,450
16130,395952N1218990W001,60,72
16130,395952N1218990W001,156,168
16130,395952N1218990W001,345,445
16130,395952N1218990W001,555,595
16130,395952N1218990W001,595.1,705
16126,395956N1218940W001,42,128
16126,395956N1218940W001,164,232
16126,395956N1218940W001,242,696
16126,395956N1218940W001,696.1,698
51612,395981N1220472W001,60,180
51612,395981N1220472W001,200,240
51612,395981N1220472W001,260,400
51613,395981N1220602W001,71,107
51613,395981N1220602W001,138,141
24713,395982N1219515W001,84,170
50031,395991N1221171W001,90,110
50031,395991N1221171W001,120,160
50031,395991N1221171W001,240,260
51614,396011N1220798W001,100,180
50029,396030N1221001W001,130,180
50028,396042N1220933W001,130,210
37860,396049N1222495W001,984,1014
24329,396049N1222495W002,616,636
24330,396049N1222495W003,380,410
24330,396049N1222495W003,465,485
37861,396049N1222495W004,118,128
35187,396060N1222621W001,80,88
35187,396060N1222621W001,130,136
35187,396060N1222621W001,162,167
24483,396064N1217695W001,120,187
33461,396066N1217586W001,460,710
52537,396069N1217736W002,330,660
17170,396087N1220456W001,70,90
17171,396087N1220456W002,140,160
35614,396087N1220456W003,490,510
16127,396097N1218487W001,20,120
50030,396109N1221209W001,60,110
50030,396109N1221209W001,122,162
16142,396127N1217883W001,10,44
24708,396147N1219748W001,1,94
36585,396154N1217391W001,130,140
36585,396154N1217391W001,169.6,179.6
36584,396158N1218221W001,70,80
36584,396158N1218221W001,170,180
50025,396196N1220459W001,100,120
50025,396196N1220459W001,160,180
50025,396196N1220459W001,220,250
50025,396196N1220459W001,270,370
50026,396196N1220459W002,120,160
50026,396196N1220459W002,260,300
25789,396244N1221872W001,930,960
25234,396244N1221872W002,620,630
25234,396244N1221872W002,650,660
25234,396244N1221872W002,680,690
25790,396244N1221872W003,60,70
36128,396252N1222351W001,270,410
19584,396252N1222351W002,440,565
19585,396252N1222351W003,150,240
36129,396252N1222351W004,80,120
19586,396252N1222351W005,69,75
36131,396291N1221737W001,88,93
38536,396299N1221007W001,869,890
24206,396299N1221007W002,540,550
24207,396299N1221007W003,140,150
21221,396301N1219407W001,75,135
21221,396301N1219407W001,135.1,240
34926,396332N1220331W001,110,155
21242,396332N1220331W002,10,52
36127,396332N1222356W001,142,156
24484,396339N1217845W001,62,92
24484,396339N1217845W001,92.1,184
34925,396351N1220332W001,10,55
21238,396352N1220330W001,190,500
21238,396352N1220330W001,600,710
21240,396353N1220315W001,10,55
21239,396355N1220331W001,120,140
34927,396396N1216634W001,13,57
34917,396422N1217994W001,100,317
39440,396435N1200063W001,80,120
25535,396444N1204137W001,90,100
25536,396444N1204137W002,255,270
38384,396444N1204137W003,340,355
24485,396454N1216588W001,120,160
24485,396454N1216588W001,180,240
24485,396454N1216588W001,260,270
24485,396454N1216588W001,286,350
19728,396454N1218313W001,406,422
21236,396456N1221003W001,16,151
24491,396468N1217263W001,610,620
24492,396468N1217263W002,400,410
24492,396468N1217263W002,430,440
24492,396468N1217263W002,474,484
24493,396468N1217263W003,265,275
24493,396468N1217263W003,280,290
38355,396468N1217263W004,105,115
38355,396468N1217263W004,140,150
19731,396490N1218726W001,18.4,173
37921,396527N1221225W001,4,171
19729,396528N1218526W001,24,517
19737,396559N1219941W001,8,100
36126,396564N1221503W001,87,157
36126,396564N1221503W001,207,217
36126,396564N1221503W001,287,297
36126,396564N1221503W001,377,397
36126,396564N1221503W001,417,457
34916,396568N1217818W001,100,238
50895,396602N1211819W001,170,210
50895,396602N1211819W001,250,270
50895,396602N1211819W001,290,330
50895,396602N1211819W001,350,370
50895,396602N1211819W001,500,540
19579,396617N1221828W001,63,296
21233,396628N1220553W001,57,97
21233,396628N1220553W001,100,220
21243,396653N1216299W001,70,123
35539,396654N1218780W001,240,300
35539,396654N1218780W001,448,508
34180,396655N1219250W001,800,820
23995,396670N1221769W001,46,66
23992,396672N1221774W001,363,373
25233,396672N1221774W002,142,152
25233,396672N1221774W002,160,170
23993,396672N1221774W003,42,72
21231,396675N1221116W001,50,130
23994,396675N1221766W001,48,68
36587,396676N1221697W001,55,75
19592,396682N1222528W001,96,108
38318,396688N1220133W001,100,120
19257,396691N1218298W001,128,290
25441,396722N1204095W001,210,240
25448,396722N1204095W002,530,550
25525,396722N1204095W003,670,690
48990,396730N1219206W001,780,820
48991,396730N1219206W002,570,591
48992,396730N1219206W003,355,385
48987,396735N1218144W001,735,760
48988,396735N1218144W002,540,560
48989,396735N1218144W003,240,340
23701,396748N1223105W001,412,422
23701,396748N1223105W001,435,450
23701,396748N1223105W001,506,536
23701,396748N1223105W001,548,558
23701,396748N1223105W001,590,605
23701,396748N1223105W001,628,678
19256,396769N1218157W001,93,204
19256,396769N1218157W001,205,515
24471,396779N1221500W001,20,230
24471,396779N1221500W001,310,360
24471,396779N1221500W001,380,460
24471,396779N1221500W001,500,530
24471,396779N1221500W001,580,600
20067,396814N1202407W001,35,100
20067,396814N1202407W001,120,220
20067,396814N1202407W001,298,325
24664,396820N1217970W001,770,780
24664,396820N1217970W001,800,810
24664,396820N1217970W001,830,840
24664,396820N1217970W001,870,880
24665,396820N1217970W002,360,370
24665,396820N1217970W002,480,500
24665,396820N1217970W002,610,620
24440,396820N1217970W003,130,140
24440,396820N1217970W003,160,170
24440,396820N1217970W003,190,200
48701,396823N1220117W001,799,1241
34919,396869N1221030W001,44,78
34919,396869N1221030W001,145,147
34919,396869N1221030W001,201,203
34919,396869N1221030W001,296,312
19253,396891N1218854W001,19.2,181
35538,396892N1218121W001,116,465
39945,396893N1234924W001,15,50
21250,396910N1221638W001,100,180
21229,396916N1220737W001,18,37
21229,396916N1220737W001,62,64
21229,396916N1220737W001,90,97
21229,396916N1220737W001,110,141
21229,396916N1220737W001,153,164
21228,396926N1221362W001,60,166
19591,396929N1222562W001,290,450
19255,396932N1218231W001,50,150
19255,396932N1218231W001,151,600
21222,396943N1217995W001,108,348
21222,396943N1217995W001,428,655
24974,396943N1219410W001,810,820
24974,396943N1219410W001,960,970
24974,396943N1219410W001,1050,1060
24974,396943N1219410W001,1270,1280
24975,396943N1219410W002,125,135
24975,396943N1219410W002,175,185
38214,396943N1219410W003,30,50
34918,396951N1220536W001,25,300
19254,396963N1218486W001,320,360
19254,396963N1218486W001,367,407
19254,396963N1218486W001,483,503
25759,396963N1221405W001,590,600
25759,396963N1221405W001,610,630
25759,396963N1221405W001,660,670
25759,396963N1221405W001,720,730
25759,396963N1221405W001,780,830
25759,396963N1221405W001,900,920
25759,396963N1221405W001,1040,1070
25759,396963N1221405W001,1090,1100
25759,396963N1221405W001,1110,1210
25759,396963N1221405W001,1280,1310
25232,396963N1221406W001,235,245
19590,396964N1222615W001,178,194
19590,396964N1222615W001,228,230
19590,396964N1222615W001,300,305
19590,396964N1222615W001,458,468
21246,396970N1222338W001,0,210
25725,396971N1222533W001,247,257
38716,396971N1222535W001,955,975
38716,396971N1222535W001,1030,1050
24650,396971N1222535W002,520,530
24650,396971N1222535W002,590,600
24650,396971N1222535W002,630,640
24000,396972N1222533W001,595,604
19595,396976N1202493W001,400,600
38320,397003N1221207W001,36,56
39676,397008N1221208W001,442,452
36588,397008N1221208W002,122,132
23996,397008N1221208W003,44,54
23997,397008N1221208W004,30,35
46279,397017N1220544W001,160,260
46279,397017N1220544W001,300,390
24993,397033N1220910W001,928,938
24994,397033N1220910W002,674,684
24994,397033N1220910W002,693,704
38359,397033N1220910W003,165,175
38359,397033N1220910W003,269,279
24995,397033N1220910W004,57,67
39954,397043N1220386W001,109,119
40029,397043N1220386W002,55,65
38535,397043N1220387W001,547,557
24205,397043N1220387W002,297,307
20710,397081N1202449W001,150,269
20710,397081N1202449W001,315,329
20710,397081N1202449W001,350,420
48700,397100N1220081W001,782,1228
25230,397182N1218432W001,101,109
25230,397182N1218432W001,136,142
25230,397182N1218432W001,160,173
25230,397182N1218432W001,186,202
25230,397182N1218432W001,230,236
25230,397182N1218432W001,257,285
25230,397182N1218432W001,294,313
25230,397182N1218432W001,327,372
25230,397182N1218432W001,390,652
19363,397190N1218983W001,85,160
20045,397202N1222814W001,216,480
19355,397230N1219070W001,85,112
20028,397236N1221336W001,85,92
20028,397236N1221336W001,136,141
24973,397253N1221281W001,710,740
24973,397253N1221281W001,838,986
34763,397253N1221812W001,76,94
20043,397254N1221974W002,98,130
24651,397263N1220105W001,859,879
24651,397263N1220105W001,990,1010
24651,397263N1220105W001,1116,1135
37700,397263N1220105W002,549,559
37700,397263N1220105W002,595,605
37700,397263N1220105W002,631,641
24652,397263N1220105W003,189,199
24652,397263N1220105W003,255,265
24652,397263N1220105W003,320,330
24652,397263N1220105W003,370,380
38717,397263N1220105W004,89,99
38668,397268N1222962W001,244,264
38668,397268N1222962W001,290,350
19353,397270N1218841W001,210,685
36589,397275N1222072W001,32,52
24702,397279N1222071W001,390,400
23998,397279N1222071W002,270,290
24703,397279N1222071W003,30,50
19352,397289N1218909W001,50,470
19349,397292N1218801W001,0,86
19350,397303N1218953W001,165,170
19345,397317N1218649W001,460,559
19346,397317N1218649W002,200,279
19347,397317N1218649W003,740,800
20726,397323N1200324W001,70,101
25726,397325N1221233W001,850,880
25727,397325N1221233W002,130,140
25727,397325N1221233W002,150,160
25727,397325N1221233W002,250,260
38609,397325N1221233W003,45,55
38609,397325N1221233W003,60,70
20719,397372N1202128W001,70,82
20719,397372N1202128W001,170,190
34761,397372N1222281W001,14,24
23709,397381N1221953W001,65,157
36586,397383N1217982W001,130.8,140.8
36586,397383N1217982W001,180.5,190.5
20040,397395N1222484W001,160,172
20024,397398N1221131W001,50,59
25237,397398N1221752W001,94,154
23710,397464N1222009W001,85,222
25236,397473N1221559W001,800,820
38667,397473N1221559W002,130,150
38667,397473N1221559W002,170,180
25758,397473N1221559W003,50,60
48702,397475N1220221W001,920,1230
34760,397478N1222092W001,80,90
34760,397478N1222092W001,120,125
34760,397478N1222092W001,130,135
23704,397501N1220267W001,80,110
23704,397501N1220267W001,240,360
23704,397501N1220267W001,380,400
23708,397501N1221830W001,100,141
38673,397520N1220737W001,80,150
38673,397520N1220737W001,190,250
38673,397520N1220737W001,400,430
20697,397529N1202568W001,435,515
20697,397529N1202568W001,555,635
20697,397529N1202568W001,670,740
25516,397534N1221964W001,95,360
23711,397538N1221904W001,250,400
49810,397561N1232044W001,34,40
20725,397607N1200867W001,118,185
19888,397619N1217891W001,94,180
20714,397626N1202151W001,73,184
38316,397634N1220771W001,760,781
25235,397634N1220771W002,370,380
25769,397634N1220771W003,210,220
25505,397634N1220771W004,60,70
39526,397646N1220599W001,180,230
39526,397646N1220599W001,470,540
34759,397658N1222305W001,58,60
52538,397668N1220936W002,147,163
52535,397674N1220912W002,150,230
52535,397674N1220912W002,308,349
24996,397682N1221364W001,841,851
24996,397682N1221364W001,900,910
24996,397682N1221364W001,989,999
24996,397682N1221364W001,1019,1029
38360,397682N1221364W002,414,434
24997,397682N1221364W003,165,175
24998,397682N1221364W004,55,65
20022,397687N1220546W001,12,28
20022,397687N1220546W001,38,82
20022,397687N1220546W001,97,108
20022,397687N1220546W001,180,239
20036,397697N1221812W001,111,131
20037,397705N1221491W001,112,123
20021,397752N1220970W001,40,53
20021,397752N1220970W001,148,153
20021,397752N1220970W001,180,219
20021,397752N1220970W001,290,313
20021,397752N1220970W001,358,366
20021,397752N1220970W001,527,536
20572,397808N1202893W001,475,740
20572,397808N1202893W001,780,940
20019,397812N1221216W001,120,350
23712,397818N1218718W001,84,156
20712,397831N1202245W001,589,816
24999,397836N1220461W001,810,820
24999,397836N1220461W001,1040,1050
38362,397836N1220461W002,700,710
25000,397836N1220461W003,210,220
25000,397836N1220461W003,360,370
25001,397836N1220461W004,70,80
25508,397866N1221455W001,470,480
25509,397866N1221455W002,270,280
38319,397866N1221455W003,60,70
25002,397875N1220494W001,800,820
25002,397875N1220494W001,840,870
25002,397875N1220494W001,900,1240
25002,397875N1220494W001,1270,1300
37188,397900N1232628W001,39,69
19891,397915N1220810W001,60,192
20034,397945N1222357W001,25,62
34756,397946N1222138W001,40,180
37458,397951N1200783W001,20,100
34757,397953N1222433W001,195,210
38381,397956N1201417W001,290,320
38382,397956N1201417W002,185,195
40175,397956N1201417W003,75,90
20033,397956N1222278W001,188,218
22562,397960N1201281W001,80,100
20030,397972N1221967W001,90,102
51520,397974N1221969W001,100,200
22356,397975N1232453W001,43,63
22135,397979N1202099W001,524,820
22060,397993N1220850W001,70,100
22066,398020N1221580W001,52,112
24709,398028N1220294W001,969,979
24709,398028N1220294W001,1020,1030
24710,398028N1220294W002,545,555
24710,398028N1220294W002,590,600
24711,398028N1220294W003,140,150
24711,398028N1220294W003,191,201
24712,398028N1220294W004,65.5,75.5
36764,398059N1201862W001,230,290
23713,398097N1218630W001,53,506
40174,398098N1202211W001,477,820
22075,398100N1202582W001,440,763
22059,398108N1220711W001,104,124
48708,398117N1221020W001,100,110
48708,398117N1221020W001,160,170
48854,398117N1221020W002,910,950
48855,398117N1221020W003,550,570
48856,398117N1221020W004,330,350
21557,398132N1218914W001,51,100
25534,398170N1203478W001,310,340
38383,398170N1203478W002,115,130
22055,398180N1219669W001,65,102
24454,398188N1219912W001,791,801
24454,398188N1219912W001,881,891
24454,398188N1219912W001,951,961
24454,398188N1219912W001,1011,1021
24453,398188N1219912W002,640,650
24453,398188N1219912W002,660,670
24455,398188N1219912W003,120,130
24455,398188N1219912W003,155,165
38185,398188N1219912W004,30,50
48709,398193N1221590W001,120,130
48857,398193N1221590W002,965,975
48858,398193N1221590W003,470,500
48859,398193N1221590W004,240,250
37858,398223N1219276W001,160,200
37858,398223N1219276W001,320,340
37858,398223N1219276W001,520,660
39946,398366N1200912W001,69,105
37688,398380N1204231W001,100,140
25229,398387N1204229W001,80,120
36623,398392N1221430W001,180,199
36617,398411N1219399W001,90,183
52636,398456N1222199W002,360,400
52636,398456N1222199W002,420,460
52636,398456N1222199W002,500,540
52636,398456N1222199W002,620,640
52636,398456N1222199W002,700,720
36622,398493N1222016W001,144,150
25770,398501N1219934W001,97,112
25770,398501N1219934W001,131,151
25770,398501N1219934W001,244,256
25770,398501N1219934W001,260,365
22063,398511N1222091W001,110,190
22063,398511N1222091W001,210,220
22063,398511N1222091W001,290,445
25228,398530N1204404W001,38,145
36618,398534N1220963W001,100,120
21556,398539N1219052W001,60,200
24337,398543N1221535W001,900,910
24337,398543N1221535W001,960,970
24336,398543N1221535W002,815,825
24335,398543N1221535W003,345,355
37920,398543N1221535W004,95,105
37920,398543N1221535W004,125,135
24334,398543N1221535W005,25,35
25222,398578N1204411W001,21,163
37684,398581N1204392W001,25,100
25221,398592N1204338W001,170,210
37682,398607N1204300W001,98,110
25219,398615N1204328W001,85,185
37683,398616N1204344W001,167,207
23980,398619N1219746W001,90,100
23980,398619N1219746W001,190,200
39941,398623N1221536W001,45,95
39941,398623N1221536W001,132,148
36972,398640N1219723W001,600,668
25217,398647N1204632W001,23,186
52536,398648N1219049W002,115,195
37687,398650N1204484W001,97,165
52637,398662N1222480W002,240,380
52637,398662N1222480W002,620,640
52637,398662N1222480W002,710,790
37678,398680N1204913W001,150,295
40028,398692N1204675W001,20,190
25223,398718N1204768W001,21,185
25218,398719N1204687W001,105,145
37679,398726N1204739W001,97,355
25216,398730N1204730W001,240,660
25225,398740N1204586W001,110,345
37677,398741N1204780W001,45,175
25211,398742N1204942W001,140,200
25161,398742N1204966W001,80,100
40173,398743N1221985W001,165,195
38728,398745N1204957W001,80,200
25160,398745N1204957W002,73,93
37676,398757N1204776W001,36,245
38729,398760N1204766W001,25,220
25162,398775N1204764W001,22,145
38730,398775N1204764W002,10,150
48993,398782N1219570W001,510,540
48994,398782N1219570W002,320,340
48995,398782N1219570W003,70,100
25214,398784N1204628W001,45,105
25215,398789N1204698W001,46,440
50899,398804N1221981W001,200,260
50899,398804N1221981W001,260.1,270
25612,398813N1222108W001,140,180
25612,398813N1222108W001,200,270
20690,398851N1221737W001,100,120
52638,398858N1223011W002,290,350
52638,398858N1223011W002,445,475
36309,398876N1223207W001,250,280
36309,398876N1223207W001,300,350
36309,398876N1223207W001,360,390
36309,398876N1223207W001,420,440
36309,398876N1223207W001,490,570
36309,398876N1223207W001,650,690
36309,398876N1223207W001,730,750
36309,398876N1223207W001,760,780
52640,398893N1222943W002,310,350
52640,398893N1222943W002,380,520
52640,398893N1222943W002,600,620
52640,398893N1222943W002,640,680
52640,398893N1222943W002,710,750
37685,398927N1204767W001,140,180
52641,398929N1222573W002,320,340
52641,398929N1222573W002,450,490
52641,398929N1222573W002,520,540
52641,398929N1222573W002,560,580
52641,398929N1222573W002,610,750
25969,398996N1221227W001,200,210
25969,398996N1221227W001,250,260
25969,398996N1221227W001,280,290
37718,398996N1221227W002,590,600
37718,398996N1221227W002,640,650
37718,398996N1221227W002,700,710
20670,399011N1220371W001,215,300
36023,399021N1221338W001,120,140
36023,399021N1221338W001,160,180
36023,399021N1221338W001,200,220
36023,399021N1221338W001,240,260
36023,399021N1221338W001,280,300
25967,399030N1222246W001,130,140
25967,399030N1222246W001,190,200
25967,399030N1222246W001,230,240
25967,399030N1222246W001,280,290
25967,399030N1222246W001,350,360
37717,399030N1222246W002,490,500
37717,399030N1222246W002,540,550
25968,399030N1222246W003,650,660
25968,399030N1222246W003,700,710
20687,399061N1221689W001,103,175
